# j	a_star(j)
# # d2 = 5.016430327692845e-02
# # N = 20000
1032	6.404440988218277e-01
1033	6.268428375266712e-01
1034	1.337587363027028e+00
1035	3.190071472330058e-01
1036	-4.266398174527281e-01
1037	-2.743534911903197e-01
1038	1.152174925720633e+00
1039	3.798475126855435e-01
1040	-1.511567173721682e-01
1041	-4.332909743923223e-01
1042	-1.096783987718978e+00
1043	-5.091705771798007e-01
1044	-3.696780674134295e-01
1045	1.281761098488199e-01
1046	-8.797647210420780e-01
1047	-4.772392747292454e-01
1048	1.239398000479990e-02
1049	3.400059913444956e-01
1050	4.397964277424457e-03
1051	3.882418257398300e-01
1052	6.662014082046884e-01
1053	-3.762867153898107e-02
1054	7.077424041520597e-01
1055	-3.101911327151078e-01
1056	5.519758845477662e-02
1057	-4.761074026238585e-01
1058	-1.700452903939787e-01
1059	-4.094986767587602e-01
1060	-5.765249986749731e-01
1061	5.050225223969149e-01
1062	2.602866413322075e-01
1063	3.771258302027548e-01
1064	3.616790979295449e-01
1065	5.324931931440456e-01
1066	8.876728961451699e-01
1067	-1.926835718971658e-01
1068	-4.386357245245230e-01
1069	3.365717730422858e-01
1070	1.085271519368993e+00
1071	3.622875394105699e-02
1072	-1.398730718147067e-01
1073	-3.980057404100739e-01
1074	7.841276732652952e-01
1075	-3.604117322498451e-02
1076	4.132136539859194e-01
1077	-5.245514332584137e-01
1078	-2.297977957519878e-01
1079	-5.772278891225853e-01
1080	-8.754884298297539e-01
1081	-8.448846657353716e-01
1082	-1.066800702111251e+00
1083	-2.598080637585083e-01
1084	4.982264467799585e-01
1085	2.288824656775725e-01
1086	9.685573259324765e-01
1087	3.211526883066769e-01
1088	2.440029270203858e-01
1089	1.844719099733541e-01
1090	1.002015333573716e+00
1091	3.328550956270317e-01
1092	1.662457153227166e-01
1093	1.024904782257760e-01
1094	-6.796021537147251e-01
1095	1.387583859312856e-01
1096	-1.905243020964379e-02
1097	2.006422235699749e-01
1098	-1.828860482559641e-01
1099	-4.046582062938582e-01
1100	-1.245267693465611e-01
1101	-2.807664574777292e-01
1102	9.163524040631160e-01
1103	5.274161195738828e-01
1104	1.862385175259013e-01
1105	7.245874993478713e-01
1106	1.208563754706987e+00
1107	2.002398676878665e-01
1108	6.410154975327976e-01
1109	1.861527092345830e-01
1110	-7.408107227537616e-01
1111	-3.061054505187737e-01
1112	6.751566606937709e-02
1113	4.045293795938898e-01
1114	-7.109683199117431e-01
1115	-3.286048107013223e-01
1116	-5.114847716423246e-02
1117	3.723208073365664e-01
1118	8.625056985056656e-01
1119	-3.001252945336801e-01
1120	-8.225999586058538e-02
1121	-4.206852875578040e-01
1122	-1.490075287028029e+00
1123	1.145662704767416e-01
1124	5.222977898429650e-01
1125	4.567139584479320e-02
1126	-6.577023958702414e-01
1127	3.204482348292637e-02
1128	-1.377983759202847e-01
1129	3.940356420211784e-01
1130	1.199677533213642e+00
1131	6.240163762437733e-01
1132	7.568201146733787e-01
1133	-1.670069441394458e-01
1134	-2.202181602429681e-02
1135	-8.513409010071669e-02
1136	1.933700237545539e-02
1137	-4.224721573423027e-01
1138	-9.872568135206130e-01
1139	-5.027126692164648e-01
1140	-1.149430887866449e-01
1141	-4.705143706751009e-01
1142	-9.824068068415995e-01
1143	-1.314471264298190e-01
1144	-1.395328217761790e-02
1145	-2.043156364701307e-01
1146	8.402176413602519e-01
1147	-2.114948194641198e-01
1148	-5.195943176560437e-01
1149	-2.011564445915348e-01
1150	-3.243286724722909e-02
1151	3.185767714004856e-01
1152	1.176455249596830e-01
1153	1.658576661950719e-01
1154	-8.120573626816373e-01
1155	-3.439228452457989e-01
1156	-2.184150513238328e-01
1157	-2.950286571094453e-01
1158	1.051647955201676e+00
1159	-2.390566330540459e-01
1160	2.394282276160864e-01
1161	2.725700589161712e-01
1162	1.034408224645248e+00
1163	3.908805647336326e-01
1164	-3.307500170919986e-01
1165	-2.189615044397101e-01
1166	8.456643013681016e-01
1167	-3.821022659809946e-01
1168	2.704137387118050e-03
1169	-2.948374460951728e-01
1170	1.499971720929145e-02
1171	2.438668133174906e-01
1172	5.416478072567619e-01
1173	2.548503481838976e-01
1174	-8.803090358409895e-01
1175	-2.128352439525659e-01
1176	-1.039838329697801e-01
1177	-1.663283215384772e-01
1178	7.279650802231075e-01
1179	3.274834996133172e-01
1180	-3.541467468079149e-01
1181	3.603548124094225e-01
1182	1.251131382947700e+00
1183	1.345610853798506e-01
1184	1.120936150443337e-02
1185	2.916531421178944e-01
1186	-6.567899336088804e-01
1187	1.839542582542169e-01
1188	-4.568478632608433e-02
1189	-4.327764957840507e-01
1190	-1.058263500414166e+00
1191	-3.205992968608972e-01
1192	2.011667906094989e-03
1193	2.789109550898087e-01
1194	7.714063731480744e-01
1195	-1.798088634181203e-01
1196	-6.660784657579416e-01
1197	-8.587902804464109e-02
1198	-9.709332768836033e-01
1199	-4.750509797133670e-01
1200	-2.375752777431228e-01
1201	7.872897532018319e-02
1202	-7.078387476287354e-01
1203	-4.282448754967251e-01
1204	-6.654686408358065e-01
1205	-2.252978881236303e-01
1206	-1.158943882424351e-01
1207	-2.566684168078676e-01
1208	6.600735189651050e-02
1209	2.162403659310816e-01
1210	1.240477702778283e-01
1211	-2.880348583051111e-01
1212	-5.225884733850042e-01
1213	2.021131844612032e-01
1214	-6.129954015477487e-01
1215	4.686000544732637e-02
1216	2.165491185773839e-01
1217	2.590303246027292e-01
1218	-6.945170186973451e-01
1219	-2.015926438601609e-01
1220	-3.157651396545533e-01
1221	3.872674543754207e-01
1222	1.030083281626475e+00
1223	3.654351122699832e-01
1224	-2.915342236349562e-03
1225	8.740023214447980e-02
1226	-6.084368016985562e-01
1227	-4.445287008594821e-01
1228	6.198317614783474e-01
1229	3.309089427240327e-01
1230	-7.588274809462774e-01
1231	1.627380630510261e-01
1232	-1.118491721590478e-01
1233	2.848095800469438e-02
1234	-7.640888435475273e-01
1235	2.075320091109988e-01
1236	-4.808982171506498e-01
1237	1.317669859679745e-01
1238	-6.600656039081516e-01
1239	8.950861600503825e-02
1240	-2.979861076582654e-01
1241	-2.881424142608385e-01
1242	-2.291676645464845e-01
1243	-2.551042307263813e-01
1244	4.592705061894753e-01
1245	3.294251669912630e-01
1246	8.567070286140408e-01
1247	-2.433443212707000e-01
1248	2.098452470427808e-01
1249	1.996395540858981e-01
1250	2.147805716050999e-02
1251	2.462227522118422e-02
1252	3.670617702492843e-01
1253	-3.502259295918731e-01
1254	-1.000944433190438e+00
1255	-4.109465423378001e-01
1256	-1.317883024674510e-01
1257	-3.072176973146595e-01
1258	7.076466004951022e-01
1259	3.406779170304470e-01
1260	1.481301727244730e-01
1261	-3.285565810474124e-01
1262	-1.011000815114752e+00
1263	-4.457789687503112e-01
1264	-6.593439952187179e-02
1265	5.786888899070239e-01
1266	1.060517389026579e+00
1267	-2.249639873057244e-01
1268	6.874247221717965e-01
1269	3.463190099678852e-01
1270	1.191878881533037e+00
1271	-1.033152475403799e-01
1272	1.661032590363106e-01
1273	-2.812509045091330e-01
1274	-2.589091725808426e-01
1275	-3.125774697253317e-01
1276	-8.132393914432572e-01
1277	2.995916391175996e-01
1278	1.214374003819165e-01
1279	4.214798031787691e-01
1280	-1.359265842773958e-01
1281	1.506040484175457e-01
1282	-7.920397435559212e-01
1283	-1.182292852015885e-02
1284	-6.739129243025765e-01
1285	-4.828637615336515e-01
1286	-9.144527076376791e-01
1287	-5.495165912276443e-01
1288	-3.116753252530191e-01
1289	9.164787960709833e-02
1290	-1.107091031360903e+00
1291	4.996390617524127e-02
1292	-6.888620632896232e-01
1293	-4.841544333157444e-01
1294	-7.533087053736689e-01
1295	2.016821929030171e-01
1296	4.712530710553928e-01
1297	4.395963389716763e-01
1298	9.638639311184362e-01
1299	-1.167497383627278e-01
1300	9.216278159272252e-02
1301	2.797143230213762e-01
1302	-5.281800674906848e-01
1303	3.131900799981115e-01
1304	9.878558825460419e-02
1305	1.224557716440910e-01
1306	-5.351349844144035e-01
1307	2.072133930884302e-01
1308	-1.973060932492424e-01
1309	6.823651225688330e-01
1310	1.244556165112243e+00
1311	7.337923933294387e-01
1312	1.458615989665560e-02
1313	-2.480487769606892e-01
1314	-1.508885448473598e-01
1315	-3.356881998082699e-01
1316	-8.016192485179019e-01
1317	-4.931802884487960e-01
1318	-8.618955701504351e-01
1319	-5.163970254421067e-02
1320	-2.315865532145008e-01
1321	1.602911005907280e-01
1322	-3.672045975628306e-01
1323	-1.491608265456674e-03
1324	4.833218401678659e-01
1325	-7.705249064998887e-02
1326	-8.578072973948653e-01
1327	1.360271025640159e-01
1328	-1.926870447613457e-01
1329	-5.588813748476910e-01
1330	-8.885867481291675e-01
1331	-1.368816326404528e-01
1332	-3.375557469315655e-03
1333	-1.235655903040066e-01
1334	1.074028529198730e+00
1335	7.897998184645576e-01
1336	9.998486360320176e-02
1337	-2.240238651882205e-01
1338	1.118543571007200e+00
1339	-2.298019413903663e-02
1340	-1.797175919594314e-01
1341	2.988454413805193e-01
1342	9.411339573209709e-01
1343	-1.503268518720623e-01
1344	-2.336225695015825e-01
1345	-4.356687383194875e-01
1346	-6.724955346484304e-01
1347	-4.659965475518643e-01
1348	2.939891855210611e-01
1349	-2.763401161956830e-01
1350	-9.562396503583573e-02
1351	-3.957014704625394e-01
1352	-1.350909682673943e-01
1353	2.169348121579859e-01
1354	-6.454396468760798e-01
1355	-4.547571370267835e-01
1356	-7.507302886698841e-01
1357	-2.196445718936575e-01
1358	6.997618377147978e-01
1359	7.297360105677286e-02
1360	6.913287991366361e-02
1361	3.194442157335750e-01
1362	4.482224632627169e-01
1363	-3.403376102831783e-01
1364	-9.373166699638319e-01
1365	-4.368323153101520e-01
1366	-9.995757682145229e-01
1367	-6.269406091104013e-02
1368	-2.693547506900555e-01
1369	3.029101909331671e-02
1370	9.070393137824670e-01
1371	1.815967570529499e-02
1372	4.832158079982317e-01
1373	4.088397401080320e-01
1374	1.058186705779515e+00
1375	1.334907475749613e-01
1376	1.940590634010614e-01
1377	2.623471936292763e-01
1378	9.908047744445428e-01
1379	-1.274980180423311e-01
1380	4.271695645815337e-01
1381	7.315232758053897e-02
1382	-6.799788012992284e-01
1383	-3.440786637793027e-01
1384	-1.540094498729035e-01
1385	-3.038429607191517e-01
1386	-3.837778769731344e-01
1387	-4.141859160582065e-01
1388	3.179865361464282e-01
1389	-3.436635893184756e-01
1390	8.232088120165062e-01
1391	-3.650444112424103e-01
1392	-4.213973409165136e-01
1393	-2.582547450690538e-01
1394	6.819628742261659e-01
1395	3.902094960743514e-02
1396	3.849914036517198e-01
1397	-2.102802537552832e-01
1398	8.872404596546901e-01
1399	2.058575941378815e-01
1400	-2.409546695434250e-01
1401	-5.341518392892526e-01
1402	-9.991477539169623e-01
1403	-5.845113417375621e-01
1404	-3.376027059606414e-01
1405	-1.940703819949325e-01
1406	7.484105986658608e-01
1407	4.252250518602613e-01
1408	1.143369113323149e-01
1409	2.373549249363749e-01
1410	-8.625192392149827e-01
1411	-1.991569707633150e-01
1412	4.851625237194275e-01
1413	1.837203802802717e-01
1414	1.029934530577442e+00
1415	-4.150824307667329e-02
1416	-1.336097403533398e-01
1417	-3.994220533891000e-01
1418	-6.493058176670632e-01
1419	9.392929951079643e-02
1420	-5.351192296583255e-01
1421	1.514226929905675e-01
1422	1.200825320099944e-02
1423	3.272851721954588e-01
1424	2.596936136626766e-01
1425	3.877464882349863e-01
1426	1.086466100188969e+00
1427	4.600706429469001e-01
1428	6.804722203029421e-01
1429	2.446223588416039e-01
1430	-7.295852686603782e-01
1431	1.762472582208764e-01
1432	1.076989613714731e-01
1433	3.178258650500465e-01
1434	1.097571356450504e+00
1435	4.047792358683034e-01
1436	6.171418427636962e-01
1437	-1.779356661016321e-01
1438	-4.676813700672326e-01
1439	1.093204111901942e-01
1440	-1.004229573144087e-01
1441	-1.890165735632055e-01
1442	5.782116872875235e-01
1443	3.414028561371066e-01
1444	1.157654877643638e-01
1445	6.824574268712240e-02
1446	8.567563622245168e-01
1447	3.384499173873889e-01
1448	2.921759252456210e-01
1449	1.186310212006642e-01
1450	1.351351134541457e-01
1451	2.936660484055934e-01
1452	5.098110482144399e-03
1453	5.632510597851670e-02
1454	-6.347686649582327e-01
1455	1.864461729154729e-01
1456	-3.515143370833633e-01
1457	-3.180363238340218e-01
1458	-1.314355843707140e-01
1459	1.614361670867915e-01
1460	-3.547770495644083e-01
1461	-6.208224115795610e-02
1462	8.024401073811311e-01
1463	4.473839331622903e-01
1464	2.733367458133881e-02
1465	-4.397382369659799e-01
1466	-6.352715860996412e-01
1467	4.944971748666652e-02
1468	1.813160423011627e-01
1469	-2.280838421818163e-01
1470	-2.620691362922282e-01
1471	1.980786529927339e-01
1472	1.583714751929487e-01
1473	-1.168290422920629e-01
1474	7.330351081938888e-01
1475	-1.030290809499769e-02
1476	-1.887647150157939e-01
1477	-4.797788118738351e-01
1478	-7.453942092842060e-01
1479	1.831400091117760e-01
1480	-3.107601880995557e-01
1481	1.830968114917077e-01
1482	-4.783948815644677e-01
1483	2.568501657667137e-01
1484	-5.725559502538068e-01
1485	-8.834505950104941e-02
1486	-6.867812593963311e-01
1487	3.566243153870613e-02
1488	8.711265872828913e-02
1489	3.251014233983480e-01
1490	1.010691854886609e+00
1491	4.676976330098395e-01
1492	6.608999986370253e-01
1493	2.923849792899414e-01
1494	1.417092726618493e-01
1495	4.591058265385388e-01
1496	1.176318924168710e-01
1497	-1.616390309815400e-01
1498	9.354515563552106e-01
1499	3.463489990117348e-01
1500	1.543607018488798e-01
1501	-3.639152616191682e-01
1502	-7.432263620628625e-01
1503	-1.596010825116010e-01
1504	-1.254755449498279e-01
1505	3.702072678838976e-01
1506	5.767196417285274e-01
1507	-3.537049492079701e-01
1508	-7.653568979582857e-01
1509	-1.430871667423967e-01
1510	7.086040891408580e-01
1511	1.259633203736612e-01
1512	-3.176303528348045e-01
1513	-4.559636312802187e-01
1514	-7.819409850102973e-01
1515	2.281686570876128e-01
1516	2.846731360294389e-01
1517	-3.527569738138720e-01
1518	-1.160771566417773e+00
1519	-2.047892997111686e-01
1520	-3.433304107792232e-01
1521	-5.551949459184762e-01
1522	-7.524476697935806e-01
1523	4.921341350407714e-04
1524	-6.827521784077984e-01
1525	5.284398336696974e-02
1526	6.253863425499177e-01
1527	-1.749791994285200e-01
1528	-2.523278078140577e-02
1529	-1.700309575655692e-01
1530	2.518940683942780e-01
1531	2.325575980262036e-01
1532	6.032788279293146e-01
1533	3.768560877099271e-01
1534	8.881269070430035e-01
1535	-7.884118628292688e-02
1536	-7.461138655633677e-02
1537	-4.862154486623110e-01
1538	-7.752650408739248e-01
1539	-2.404910084262775e-01
1540	2.183561065336249e-01
1541	-2.390217681026922e-01
1542	8.508883126610111e-01
1543	2.634862224434607e-01
1544	2.505016986194615e-02
1545	2.239194134737994e-01
1546	-5.557410743296926e-01
1547	2.766429222509447e-01
1548	2.809978332649827e-01
1549	2.550151454478960e-01
1550	9.816657112109059e-02
1551	4.096802136422958e-01
1552	1.055278016109806e-01
1553	1.123338623021210e-01
1554	-7.324948792415589e-01
1555	-4.413862552411434e-01
1556	3.744203565341749e-01
1557	1.674071994915594e-01
1558	8.632420640626085e-01
1559	3.109602024144381e-01
1560	-3.048763654870002e-02
1561	-9.958442930117170e-02
1562	5.152524266549043e-01
1563	-3.805112346537400e-01
1564	-6.740654786131339e-01
1565	-3.094452954524999e-01
1566	-3.805134228885004e-01
1567	1.429832578442309e-01
1568	-1.460555274860772e-02
1569	-1.751657259057794e-01
1570	7.831722708308115e-01
1571	2.331657468955761e-01
1572	-6.160989403246742e-01
1573	-1.535210640134219e-01
1574	-6.242683725856029e-01
1575	-4.602611297332847e-02
1576	-1.867544769050941e-01
1577	-1.899812931577790e-01
1578	7.328533566664386e-01
1579	2.808358195826558e-01
1580	-2.065322839336188e-01
1581	6.360037456910009e-01
1582	9.557029993699693e-01
1583	4.246161105561921e-01
1584	3.733582523614034e-01
1585	-9.442140747204410e-02
1586	7.152980261486179e-01
1587	-4.518030131911308e-02
1588	2.126533516288117e-01
1589	-3.254486588522535e-01
1590	-9.783950199893255e-01
1591	-3.573239361154235e-01
1592	-3.416405848949874e-01
1593	-1.260223114798009e-01
1594	-6.126789819885109e-01
1595	1.873539504154664e-01
1596	6.455888779924305e-01
1597	3.988192462212878e-01
1598	8.965823080543369e-01
1599	4.734821968739487e-01
1600	2.383288127306443e-01
1601	3.243621103588522e-01
1602	2.024003319926718e-01
1603	-9.525376993073319e-02
1604	5.495961711245265e-01
1605	6.468807398735539e-01
1606	8.576788854622991e-01
1607	4.707548006112974e-01
1608	2.225549138438563e-01
1609	1.900206415335089e-01
1610	-1.153568383408005e+00
1611	-3.171132918223889e-02
1612	-4.120567775361103e-01
1613	3.641991047441543e-01
1614	8.394941195890318e-01
1615	2.963615531923126e-01
1616	-1.933172003033133e-02
1617	6.668676556725663e-02
1618	-5.635990324730973e-01
1619	5.345018856588784e-02
1620	-1.534808545720649e-01
1621	7.110343680571599e-02
1622	-5.004290938175828e-01
1623	-2.834234690372501e-01
1624	-1.424207475943248e-02
1625	1.378575316627605e-01
1626	6.623664198439523e-01
1627	2.240872831313810e-01
1628	-1.994955008818289e-01
1629	2.618700234367072e-01
1630	8.782783817014154e-01
1631	-1.422594463529483e-01
1632	2.342275544288453e-01
1633	4.125172659120410e-02
1634	9.553345055382235e-01
1635	6.797420195624875e-01
1636	8.739857302324905e-01
1637	2.895717241643198e-01
1638	2.927079125750546e-01
1639	-1.734522625454102e-01
1640	-8.073619253992653e-02
1641	-3.611768923955778e-01
1642	-6.315802054307439e-01
1643	-4.502098455791094e-01
1644	-7.274136524610537e-01
1645	-1.007528002033331e-01
1646	-7.250877766079117e-01
1647	-1.705040224388132e-01
1648	-3.856271897569881e-01
1649	-3.359672228642695e-01
1650	-4.321887382852511e-01
1651	-5.331719829333895e-01
1652	-9.049534876154399e-01
1653	-1.479474741822483e-01
1654	-8.855811504513573e-01
1655	-5.230769272948128e-01
1656	-3.644148331748716e-01
1657	-5.015418654130618e-02
1658	-6.493718047788474e-01
1659	2.016633649576360e-01
1660	-4.718813675896358e-01
1661	-1.110482402058800e-01
1662	6.278339829420505e-01
1663	2.920685119069156e-01
1664	7.571969363935785e-02
1665	2.715283094394330e-01
1666	1.225915641138970e-01
1667	4.094979749855718e-01
1668	-1.736499595917888e-01
1669	3.081784363623275e-01
1670	7.428187926957985e-01
1671	-1.606629457832766e-01
1672	6.317315687752507e-02
1673	-1.602817466195920e-01
1674	-6.405512106765809e-02
1675	-4.781063443528796e-02
1676	3.265597435161933e-01
1677	1.043770581035497e-02
1678	-5.171615603326717e-01
