# j	a_star(j)
# # d2 = 4.845610540691447e-02
# # N = 40000
1029	1.227169830023713e-01
1030	1.181080911635499e+00
1031	4.697030514434520e-01
1032	5.250209448085793e-01
1033	6.507690707464153e-01
1034	1.388824864263248e+00
1035	4.631906911516824e-01
1036	-5.400248954468162e-01
1037	-2.963247361036251e-01
1038	1.237753285071548e+00
1039	4.050682989330909e-01
1040	-4.618806355112106e-03
1041	-3.299543756363019e-01
1042	-1.054280676795918e+00
1043	-4.778543665599472e-01
1044	-3.120101867042108e-01
1045	1.604977503134841e-01
1046	-9.859072361561930e-01
1047	-5.755158673460308e-01
1048	-6.073387899705451e-02
1049	3.639262354547524e-01
1050	5.965831549759298e-02
1051	4.546525889789484e-01
1052	8.618166363578975e-01
1053	-2.721254154988698e-02
1054	9.231457273530488e-01
1055	-3.471550496259080e-01
1056	1.136127207308686e-01
1057	-4.928713037210692e-01
1058	-8.288696699246358e-02
1059	-4.186874364482784e-01
1060	-6.543181830020186e-01
1061	5.462251799729316e-01
1062	3.003131309905254e-01
1063	3.594809755599320e-01
1064	2.273807182061713e-01
1065	6.434475417860979e-01
1066	1.091807205799137e+00
1067	-1.611385145968349e-01
1068	-3.750108887716303e-01
1069	4.590840752248033e-01
1070	1.438001093866383e+00
1071	2.548200174191186e-01
1072	7.504163387287527e-02
1073	-2.563958972209556e-01
1074	1.087358568478438e+00
1075	-1.044884101538954e-01
1076	5.601278659599916e-01
1077	-4.648712672594680e-01
1078	-2.045960081955132e-02
1079	-5.456410241404726e-01
1080	-4.578121999467125e-01
1081	-7.849392667802680e-01
1082	-1.025154179022659e+00
1083	-2.619140009716706e-01
1084	5.123144118660133e-01
1085	3.233102976709140e-01
1086	1.143144019312964e+00
1087	3.529774488833634e-01
1088	2.814788208670742e-01
1089	3.592850390801176e-01
1090	1.225274807561913e+00
1091	3.991456881144008e-01
1092	2.117522667602758e-01
1093	1.196351065777147e-01
1094	-7.707711167337442e-01
1095	2.564594384017860e-01
1096	-1.099911234905877e-01
1097	2.942541262318651e-01
1098	-1.146789356858538e-01
1099	-3.310176262913549e-01
1100	1.736140577284487e-02
1101	-2.078773932193126e-01
1102	1.053336153080719e+00
1103	5.643085711076786e-01
1104	1.750908049569019e-01
1105	7.403604816227536e-01
1106	1.391970869709416e+00
1107	2.950017421925424e-01
1108	8.194221354820163e-01
1109	2.894780598491641e-01
1110	-7.227882271901533e-01
1111	-2.261578255909198e-01
1112	2.080979854404904e-02
1113	3.251560538041880e-01
1114	-8.247952095333708e-01
1115	-3.777346792868601e-01
1116	-4.566351235324044e-02
1117	4.119864815092538e-01
1118	9.982998952521245e-01
1119	-3.689686711091162e-01
1120	-1.095767937513736e-01
1121	-4.284953231041924e-01
1122	-1.388867413731441e+00
1123	1.593680644027016e-01
1124	5.675217824863908e-01
1125	-1.106965871295180e-02
1126	-7.074060159748885e-01
1127	-5.916170521245020e-02
1128	-1.926555981876916e-01
1129	4.116275673504884e-01
1130	1.422788402390093e+00
1131	5.803586865883492e-01
1132	7.796852906806480e-01
1133	-2.939859436662657e-01
1134	-9.419358927643073e-02
1135	-2.021172870366519e-01
1136	-5.543195792427932e-02
1137	-6.035779414727962e-01
1138	-1.142342509782253e+00
1139	-7.379901098462617e-01
1140	-2.259101166626369e-01
1141	-6.384866959692953e-01
1142	-1.080893569850665e+00
1143	-1.625274419724072e-01
1144	-2.318837534977999e-01
1145	-3.075632175030721e-01
1146	9.888989571973879e-01
1147	-2.528854872517785e-01
1148	-6.487311761051755e-01
1149	-1.103322208919563e-01
1150	-5.844875178047909e-02
1151	3.638924670823526e-01
1152	1.737623644124862e-01
1153	2.366208488937040e-01
1154	-7.861560946398783e-01
1155	-2.073803033434326e-01
1156	-1.089145115036516e-01
1157	-2.844825225868598e-01
1158	9.699895309138816e-01
1159	-2.842876566129960e-01
1160	1.361850857153223e-01
1161	2.458548566443321e-01
1162	1.125640073447143e+00
1163	4.263135286716919e-01
1164	-5.168367235887742e-01
1165	-1.747899988522235e-01
1166	9.226520681720457e-01
1167	-3.713573314667401e-01
1168	-5.581167341404848e-02
1169	-3.302333146695888e-01
1170	-5.083967741470479e-01
1171	1.428530630893396e-01
1172	5.033916319266762e-01
1173	1.473952487862457e-01
1174	-9.172210515294441e-01
1175	-2.640856335028823e-01
1176	-2.157731903880376e-01
1177	-3.145456854794483e-01
1178	6.115270464200258e-01
1179	2.415008326590282e-01
1180	-6.609172037531901e-01
1181	3.184372865968784e-01
1182	1.129635767930401e+00
1183	1.727678219553660e-01
1184	-4.471923270920320e-02
1185	2.887174448013173e-01
1186	-7.216663839916430e-01
1187	1.403598956845013e-01
1188	-2.157563837944322e-01
1189	-4.971004494361972e-01
1190	-1.134152694811376e+00
1191	-3.062745923843311e-01
1192	1.750065194656513e-02
1193	2.678745033795776e-01
1194	9.303891147396868e-01
1195	-1.397573457974300e-01
1196	-8.199551110615925e-01
1197	-2.909774545824806e-02
1198	-1.049186946317610e+00
1199	-5.910149312391364e-01
1200	-3.469178347193875e-01
1201	5.031843226500074e-02
1202	-7.885029991684763e-01
1203	-4.629691974252203e-01
1204	-7.243726107976284e-01
1205	-1.502737098705066e-01
1206	-6.615851731227078e-02
1207	-2.705056304294383e-01
1208	5.970093859888979e-02
1209	2.156798242948129e-01
1210	-3.721610081110863e-02
1211	-2.515522077880280e-01
1212	-5.313654656978257e-01
1213	2.423636434074349e-01
1214	-6.685480029866291e-01
1215	-3.275728557960270e-02
1216	5.378790465812347e-02
1217	2.256093183258207e-01
1218	-9.517796470306218e-01
1219	-2.280730977762454e-01
1220	-5.554010468352076e-01
1221	3.864104821155931e-01
1222	1.097326366306509e+00
1223	3.359442262077213e-01
1224	-1.265422826054334e-01
1225	-1.146407547704723e-01
1226	-7.096920827447497e-01
1227	-6.211559296780660e-01
1228	5.635438903972581e-01
1229	3.155336327220140e-01
1230	-1.170969549399888e+00
1231	1.455964064399919e-01
1232	-9.347127055130416e-02
1233	-6.556978440618431e-02
1234	-8.330228468259698e-01
1235	1.864166254086884e-01
1236	-6.522386676303824e-01
1237	5.814000362056009e-02
1238	-7.826541933060196e-01
1239	4.166623167398447e-02
1240	-3.887211921325747e-01
1241	-4.594642963652554e-01
1242	-3.920666767919138e-01
1243	-4.389553163326553e-01
1244	4.920950276623691e-01
1245	2.721307020163613e-01
1246	9.506164919335084e-01
1247	-2.927540781949975e-01
1248	1.133917419866372e-01
1249	1.500532724180183e-01
1250	2.170534545332263e-02
1251	-9.161583044059682e-02
1252	3.083812195323213e-01
1253	-4.529580280884266e-01
1254	-1.147303020088052e+00
1255	-3.608649075463887e-01
1256	-1.020452009221793e-01
1257	-2.858850996505282e-01
1258	7.454294407307334e-01
1259	3.278611620267979e-01
1260	4.113253655817953e-01
1261	-3.934523087991377e-01
1262	-9.415222049796848e-01
1263	-3.804939332604624e-01
1264	6.521352192486478e-02
1265	5.871656061502181e-01
1266	1.186645037927909e+00
1267	-3.067241671060956e-01
1268	6.890551740614020e-01
1269	4.146061105469326e-01
1270	1.288700266291154e+00
1271	-1.769605131425177e-01
1272	2.206876934720067e-01
1273	-2.894894604033340e-01
1274	-2.290168377499880e-01
1275	-3.837660677812133e-02
1276	-7.208368544364802e-01
1277	4.240108547063437e-01
1278	3.634655563533781e-01
1279	4.843602103992339e-01
1280	9.710326107270706e-03
1281	2.217379808591079e-01
1282	-7.858885713997953e-01
1283	2.375608019307177e-02
1284	-7.079854498798765e-01
1285	-5.174878899437860e-01
1286	-8.723409569086914e-01
1287	-3.212864420336045e-01
1288	-1.480112700583431e-01
1289	1.681062888033583e-01
1290	-1.059132297093864e+00
1291	1.494118226268019e-01
1292	-5.008508462320048e-01
1293	-4.645266463738185e-01
1294	-6.390735397595785e-01
1295	2.442900908610557e-01
1296	5.289598848906790e-01
1297	4.794415002814855e-01
1298	1.116126508346433e+00
1299	-1.292121579000625e-01
1300	1.662956204510203e-01
1301	2.774733976904549e-01
1302	-7.084060491948306e-01
1303	2.829415453053182e-01
1304	1.277783652324604e-01
1305	8.195259651591794e-02
1306	-5.916857457829988e-01
1307	1.820045431474551e-01
1308	-2.916071368094350e-01
1309	7.749536984953346e-01
1310	1.294661899477828e+00
1311	7.470161363068573e-01
1312	2.142516917804816e-04
1313	-1.497853580195799e-01
1314	-1.832097782800017e-01
1315	-3.201688653100055e-01
1316	-8.925399814379443e-01
1317	-4.498664876514200e-01
1318	-8.430679728461049e-01
1319	5.239698349963524e-03
1320	1.317145756765518e-01
1321	1.950739039453689e-01
1322	-3.804650056556956e-01
1323	-1.542311856358594e-01
1324	4.768467492950819e-01
1325	-2.164021772894269e-02
1326	-7.377984707911310e-01
1327	2.611136262073628e-01
1328	-6.212514773890963e-02
1329	-4.678501479082992e-01
1330	-9.333005755054836e-01
1331	-1.800408474957874e-02
1332	8.152038198636288e-03
1333	-8.900102413808719e-02
1334	1.172215186250367e+00
1335	7.641961880407954e-01
1336	1.082867189102345e-01
1337	-2.801511793788912e-01
1338	1.076488651254206e+00
1339	-1.246771959723842e-01
1340	-3.579684491259436e-01
1341	2.945821202188568e-01
1342	1.047642122228721e+00
1343	-1.829168274664028e-01
1344	3.021486784907488e-02
1345	-3.726666471238813e-01
1346	-6.379265458512038e-01
1347	-4.133799500607110e-01
1348	3.271602655339724e-01
1349	-3.078249123953399e-01
1350	6.100727911421146e-02
1351	-2.888344080657578e-01
1352	-1.568412765082124e-01
1353	3.780707341748686e-01
1354	-6.441490376051299e-01
1355	-4.017070166043349e-01
1356	-7.162356752666660e-01
1357	-1.552263652996707e-01
1358	9.027710072565069e-01
1359	1.898419925322219e-01
1360	1.495282260452026e-01
1361	3.340791271405225e-01
1362	5.610417559148860e-01
1363	-3.141546452865745e-01
1364	-9.373473540700683e-01
1365	-3.106807585168862e-01
1366	-9.184640647323030e-01
1367	1.394467077358265e-02
1368	-2.057058999891311e-01
1369	1.289950743808959e-01
1370	1.068311796927367e+00
1371	1.066981277013103e-01
1372	4.493281080458727e-01
1373	4.425750849859452e-01
1374	1.062493047993307e+00
1375	2.808115555464713e-01
1376	1.222802547587181e-01
1377	2.756935477352014e-01
1378	9.824758016699273e-01
1379	-1.534362956865739e-01
1380	4.290255329284625e-01
1381	1.762269208839580e-02
1382	-7.898806261087459e-01
1383	-4.953499415412296e-01
1384	-1.930690403511906e-01
1385	-3.314021994237297e-01
1386	-6.930020434935210e-01
1387	-5.034206785298337e-01
1388	3.270113947521144e-01
1389	-4.407521946179643e-01
1390	8.753862647917906e-01
1391	-4.174549156906475e-01
1392	-5.115767457512943e-01
1393	-3.199190000299842e-01
1394	8.389590302543803e-01
1395	1.496378073917874e-01
1396	4.765949769856136e-01
1397	-2.695463831778139e-01
1398	9.547707171963634e-01
1399	1.788154921242357e-01
1400	-3.250438549832002e-01
1401	-6.221458049829589e-01
1402	-1.072714716272979e+00
1403	-6.773830934403469e-01
1404	-4.899479483127272e-01
1405	-2.758807752517662e-01
1406	6.870742528838698e-01
1407	2.930139945600408e-01
1408	2.370894358820294e-02
1409	1.467401436850819e-01
1410	-1.092038351044131e+00
1411	-2.906718393416194e-01
1412	4.285218965573150e-01
1413	1.266767861316847e-01
1414	8.777435724587903e-01
1415	-1.528658148660064e-01
1416	-2.468788048030456e-01
1417	-5.407358498612552e-01
1418	-9.189218901088106e-01
1419	1.594084522935351e-01
1420	-7.901708631278289e-01
1421	8.171983039435343e-02
1422	8.117691562762845e-02
1423	3.588188936839701e-01
1424	3.394604898169777e-01
1425	5.166346609161889e-01
1426	1.253918882880334e+00
1427	4.879695569147827e-01
1428	6.459206289862777e-01
1429	2.385783643568983e-01
1430	-8.986445756186320e-01
1431	2.206999789947761e-01
1432	2.224622416129897e-01
1433	3.745186902996848e-01
1434	1.152002388401298e+00
1435	5.147185551563600e-01
1436	6.276306848360682e-01
1437	-2.340730300500289e-01
1438	-4.729911993613035e-01
1439	1.033488087061730e-01
1440	-9.580549143278597e-02
1441	-2.061118641223937e-01
1442	7.651442530049437e-01
1443	3.489792995890297e-01
1444	2.247382292714538e-01
1445	1.404309655710699e-01
1446	9.291668028072564e-01
1447	3.939276529681976e-01
1448	4.182274474958064e-01
1449	3.777496391621010e-01
1450	2.262796433552980e-01
1451	3.539326109841252e-01
1452	-1.974589270969485e-02
1453	3.266471192641998e-02
1454	-6.900048033984504e-01
1455	1.700321488289325e-01
1456	-3.231833697643410e-01
1457	-3.773720165749508e-01
1458	-2.129451308528509e-01
1459	1.686494287080868e-01
1460	-4.062837151896010e-01
1461	-1.497109714960800e-01
1462	8.729030278752579e-01
1463	4.542518315643800e-01
1464	-7.720679919302055e-02
1465	-5.390078203598595e-01
1466	-7.417998811947307e-01
1467	-1.499493696759122e-01
1468	8.024720282221369e-02
1469	-3.921891295908361e-01
1470	-3.901367876471676e-01
1471	1.711479105254406e-01
1472	8.761716645923007e-02
1473	-1.729109033467021e-01
1474	7.605180082686716e-01
1475	-2.613072569406161e-02
1476	-2.137948274802804e-01
1477	-4.927282726280890e-01
1478	-7.833104544237299e-01
1479	2.952395636016773e-01
1480	-2.095703942207131e-01
1481	2.431563087049760e-01
1482	-6.277702313231971e-01
1483	2.463315266119152e-01
1484	-7.697734904303389e-01
1485	-1.327376384196917e-01
1486	-7.912353388601531e-01
1487	1.139000618320350e-02
1488	-2.677186259176415e-02
1489	3.051908740525129e-01
1490	1.035492655753060e+00
1491	4.797239685594367e-01
1492	6.551277805936615e-01
1493	2.720487324816610e-01
1494	7.490915723940948e-02
1495	4.348339972982115e-01
1496	-1.023738664584328e-02
1497	-1.877488809464334e-01
1498	1.035028861810781e+00
1499	3.363100797398541e-01
1500	6.743501383778848e-02
1501	-4.699142519537979e-01
1502	-8.249920322031528e-01
1503	-2.215695030674342e-01
1504	-1.626659988742135e-01
1505	3.606630547347587e-01
1506	6.026894709643285e-01
1507	-3.405953518036379e-01
1508	-7.655000884797789e-01
1509	-7.298725573694899e-02
1510	7.943740379336315e-01
1511	1.481184546994565e-01
1512	-1.454507572842136e-01
1513	-5.354310651251801e-01
1514	-7.885161438419654e-01
1515	2.231414651331354e-02
1516	3.117124905731402e-01
1517	-4.213952323580987e-01
1518	-1.237998312405487e+00
1519	-2.503780621777402e-01
1520	-3.211638571343901e-01
1521	-4.968728864084659e-01
1522	-8.003498411667876e-01
1523	-2.719997138487694e-02
1524	-7.823737198518291e-01
1525	3.135702886503914e-03
1526	7.393663048130090e-01
1527	-1.499884035639712e-01
1528	1.203536741661132e-03
1529	-1.928359839044369e-01
1530	7.478175831512328e-02
1531	2.149197252425027e-01
1532	6.454573621152322e-01
1533	4.588301836249201e-01
1534	9.866113838588634e-01
1535	-1.654779543570479e-01
1536	-5.723730343196635e-02
1537	-4.815811024128450e-01
1538	-7.802484895852269e-01
1539	-1.624191672726887e-01
1540	2.693395932033194e-01
1541	-2.235307210357199e-01
1542	9.106829570379696e-01
1543	3.019229436242448e-01
1544	1.019250697411831e-02
1545	3.163125050271569e-01
1546	-5.536966868410453e-01
1547	3.988705344766602e-01
1548	3.622261861357973e-01
1549	3.531014410009448e-01
1550	1.227777419760039e-01
1551	5.153632526803561e-01
1552	2.789242790575955e-01
1553	2.299606547478071e-01
1554	-6.156107895306272e-01
1555	-3.959899928328496e-01
1556	5.325196171345056e-01
1557	1.963437140431099e-01
1558	1.137099717683753e+00
1559	4.176114037530559e-01
1560	3.675256381590092e-01
1561	-5.270338041152403e-02
1562	7.355718541554257e-01
1563	-3.605834494853547e-01
1564	-6.535749457339960e-01
1565	-3.135471540787533e-01
1566	-3.303776506076529e-01
1567	1.944427064222589e-01
1568	5.533215192874672e-02
1569	-2.036260797983124e-01
1570	8.081889929419929e-01
1571	2.325227311174741e-01
1572	-7.325343765827322e-01
1573	-7.312439248413330e-02
1574	-6.808024891983497e-01
1575	-1.924832535187924e-01
1576	-2.590501167513968e-01
1577	-2.688862970120117e-01
1578	8.018577102137034e-01
1579	2.460924678403344e-01
1580	-2.688460763259267e-01
1581	7.579155187878573e-01
1582	1.146829440271411e+00
1583	4.481914483624224e-01
1584	5.405626397535145e-01
1585	-9.432976876835766e-02
1586	9.644666832935187e-01
1587	4.595243611396597e-02
1588	3.434322752979949e-01
1589	-3.250830858656107e-01
1590	-9.556243605930714e-01
1591	-3.068431376114057e-01
1592	-2.961474638590643e-01
1593	-7.554844131590535e-02
1594	-6.193290780226830e-01
1595	2.087274143027005e-01
1596	6.877958643101602e-01
1597	3.997149310250074e-01
1598	9.936559194013995e-01
1599	5.221374770913223e-01
1600	3.364986084445651e-01
1601	3.665919759902526e-01
1602	4.021239452467291e-01
1603	-4.759257697755363e-02
1604	7.353727309615994e-01
1605	7.502356640752638e-01
1606	1.078029101942224e+00
1607	5.031515470905995e-01
1608	3.899736509830418e-01
1609	2.102546072718782e-01
1610	-1.214745471634302e+00
1611	8.048230886484471e-02
1612	-5.135246402859477e-01
1613	3.499774556412727e-01
1614	8.676644769330386e-01
1615	3.398366313346675e-01
1616	-3.222729252806654e-02
1617	1.805426371772643e-01
1618	-5.765965277796896e-01
1619	2.315921945988002e-02
1620	-1.112514796007345e-01
1621	2.602344289628071e-02
1622	-5.678783744857997e-01
1623	-3.603845030794235e-01
1624	-2.032007547266780e-01
1625	6.292321406774898e-02
1626	5.723489531860080e-01
1627	1.731258073591839e-01
1628	-3.369943016542185e-01
1629	2.413739179560247e-01
1630	8.411063149557566e-01
1631	-1.926115164012096e-01
1632	2.015170788148307e-01
1633	-1.307396254171445e-02
1634	9.910601636388681e-01
1635	6.766412865922125e-01
1636	8.023449532709481e-01
1637	1.911436379555853e-01
1638	-2.015605915332268e-01
1639	-3.314702800829263e-01
1640	-2.276597921474318e-01
1641	-5.562327002371428e-01
1642	-8.328369672381049e-01
1643	-5.595144262885239e-01
1644	-1.026716101362872e+00
1645	-5.648997036380582e-02
1646	-8.100288234102261e-01
1647	-2.590517003959432e-01
1648	-4.662927622268168e-01
1649	-3.910169295288775e-01
1650	-6.863339934752212e-01
1651	-5.996960196167553e-01
1652	-1.056260166887852e+00
1653	-6.911570068263688e-02
1654	-9.437531142749453e-01
1655	-5.889140074014417e-01
1656	-4.411700060800093e-01
1657	-8.087028658438161e-02
1658	-7.365788406840803e-01
1659	2.681879831531702e-01
1660	-6.142967017613853e-01
1661	-1.609945681884853e-01
1662	6.574666664973973e-01
1663	3.002348251816237e-01
1664	9.947325403135220e-02
1665	3.680130672648946e-01
1666	2.260431045787179e-01
1667	4.513657063107071e-01
1668	-2.452127313866773e-01
1669	3.410028877298214e-01
1670	7.929571626486039e-01
1671	-2.054394526698896e-01
1672	-5.751580922154566e-02
1673	-1.647260355779942e-01
1674	-1.572705060471274e-01
1675	2.054290300900846e-02
1676	3.271092293004107e-01
1677	2.816907149306503e-02
1678	-5.395694667031196e-01
