gcd_class	dim	lambda_min	lambda_max	trace	frobenius_norm	condition
8151	4	4.990233285299480e-6	2.850875951559412e-4	3.225970461178604e-4	2.862785599554012e-4	5.712911e1
8152	4	4.989690240164188e-6	2.850538193627539e-4	3.225589863522434e-4	2.862446505253819e-4	5.712856e1
8153	4	4.989147327779253e-6	2.850200531952700e-4	3.225209373257277e-4	2.862107507536012e-4	5.712801e1
8154	4	4.988604548095392e-6	2.849862966420724e-4	3.224828990261144e-4	2.861768606286312e-4	5.712746e1
8155	4	4.988061901063459e-6	2.849525496917546e-4	3.224448714412167e-4	2.861429801390552e-4	5.712691e1
8156	4	4.987519386634361e-6	2.849188123329221e-4	3.224068545588593e-4	2.861091092734675e-4	5.712636e1
8157	4	4.986977004758907e-6	2.848850845541914e-4	3.223688483668791e-4	2.860752480204742e-4	5.712581e1
8158	4	4.986434755388104e-6	2.848513663441903e-4	3.223308528531249e-4	2.860413963686923e-4	5.712526e1
8159	4	4.985892638472864e-6	2.848176576915579e-4	3.222928680054572e-4	2.860075543067502e-4	5.712471e1
8160	4	4.985350653964071e-6	2.847839585849444e-4	3.222548938117486e-4	2.859737218232875e-4	5.712416e1
8161	4	4.984808801812794e-6	2.847502690130112e-4	3.222169302598832e-4	2.859398989069549e-4	5.712361e1
8162	4	4.984267081970037e-6	2.847165889644311e-4	3.221789773377573e-4	2.859060855464145e-4	5.712306e1
8163	4	4.983725494386804e-6	2.846829184278881e-4	3.221410350332790e-4	2.858722817303396e-4	5.712251e1
8164	4	4.983184039014196e-6	2.846492573920775e-4	3.221031033343679e-4	2.858384874474146e-4	5.712196e1
8165	4	4.982642715803284e-6	2.846156058457052e-4	3.220651822289557e-4	2.858047026863351e-4	5.712142e1
8166	4	4.982101524705142e-6	2.845819637774888e-4	3.220272717049859e-4	2.857709274358081e-4	5.712087e1
8167	4	4.981560465670949e-6	2.845483311761573e-4	3.219893717504136e-4	2.857371616845513e-4	5.712032e1
8168	4	4.981019538651821e-6	2.845147080304498e-4	3.219514823532059e-4	2.857034054212940e-4	5.711977e1
8169	4	4.980478743598920e-6	2.844810943291176e-4	3.219136035013414e-4	2.856696586347763e-4	5.711923e1
8170	4	4.979938080463511e-6	2.844474900609228e-4	3.218757351828106e-4	2.856359213137499e-4	5.711868e1
8171	4	4.979397549196848e-6	2.844138952146386e-4	3.218378773856159e-4	2.856021934469770e-4	5.711813e1
8172	4	4.978857149750092e-6	2.843803097790492e-4	3.218000300977711e-4	2.855684750232313e-4	5.711759e1
8173	4	4.978316882074582e-6	2.843467337429502e-4	3.217621933073020e-4	2.855347660312977e-4	5.711704e1
8174	4	4.977776746121523e-6	2.843131670951474e-4	3.217243670022459e-4	2.855010664599718e-4	5.711650e1
8175	4	4.977236741842390e-6	2.842796098244590e-4	3.216865511706519e-4	2.854673762980606e-4	5.711595e1
8176	4	4.976696869188410e-6	2.842460619197130e-4	3.216487458005808e-4	2.854336955343820e-4	5.711541e1
8177	4	4.976157128111068e-6	2.842125233697497e-4	3.216109508801050e-4	2.854000241577650e-4	5.711486e1
8178	4	4.975617518561618e-6	2.841789941634191e-4	3.215731663973085e-4	2.853663621570497e-4	5.711432e1
8179	4	4.975078040491603e-6	2.841454742895835e-4	3.215353923402871e-4	2.853327095210872e-4	5.711377e1
8180	4	4.974538693852424e-6	2.841119637371154e-4	3.214976286971482e-4	2.852990662387396e-4	5.711323e1
8181	4	4.973999478595465e-6	2.840784624948982e-4	3.214598754560108e-4	2.852654322988799e-4	5.711268e1
8182	4	4.973460394672470e-6	2.840449705518273e-4	3.214221326050056e-4	2.852318076903924e-4	5.711214e1
8183	4	4.972921442034640e-6	2.840114878968079e-4	3.213844001322746e-4	2.851981924021720e-4	5.711160e1
8184	4	4.972382620633704e-6	2.839780145187571e-4	3.213466780259718e-4	2.851645864231250e-4	5.711105e1
8185	4	4.971843930421218e-6	2.839445504066021e-4	3.213089662742625e-4	2.851309897421683e-4	5.711051e1
8186	4	4.971305371348684e-6	2.839110955492817e-4	3.212712648653237e-4	2.850974023482300e-4	5.710997e1
8187	4	4.970766943367750e-6	2.838776499357457e-4	3.212335737873439e-4	2.850638242302489e-4	5.710943e1
8188	4	4.970228646430068e-6	2.838442135549542e-4	3.211958930285231e-4	2.850302553771752e-4	5.710888e1
8189	4	4.969690480487330e-6	2.838107863958789e-4	3.211582225770731e-4	2.849966957779693e-4	5.710834e1
8190	4	4.969152445491183e-6	2.837773684475021e-4	3.211205624212168e-4	2.849631454216034e-4	5.710780e1
8191	4	4.968614541393313e-6	2.837439596988170e-4	3.210829125491889e-4	2.849296042970597e-4	5.710726e1
8192	4	4.968076768145510e-6	2.837105601388276e-4	3.210452729492356e-4	2.848960723933320e-4	5.710672e1
8193	4	4.967539125699447e-6	2.836771697565489e-4	3.210076436096144e-4	2.848625496994246e-4	5.710618e1
8194	4	4.967001614006945e-6	2.836437885410069e-4	3.209700245185946e-4	2.848290362043529e-4	5.710564e1
8195	4	4.966464233019832e-6	2.836104164812382e-4	3.209324156644566e-4	2.847955318971430e-4	5.710510e1
8196	4	4.965926982689886e-6	2.835770535662904e-4	3.208948170354925e-4	2.847620367668317e-4	5.710456e1
8197	4	4.965389862969002e-6	2.835436997852219e-4	3.208572286200057e-4	2.847285508024671e-4	5.710402e1
8198	4	4.964852873808990e-6	2.835103551271019e-4	3.208196504063112e-4	2.846950739931077e-4	5.710348e1
8199	4	4.964316015161790e-6	2.834770195810107e-4	3.207820823827354e-4	2.846616063278230e-4	5.710294e1
8200	4	4.963779286979346e-6	2.834436931360389e-4	3.207445245376158e-4	2.846281477956934e-4	5.710240e1
8201	4	4.963242689213575e-6	2.834103757812882e-4	3.207069768593019e-4	2.845946983858098e-4	5.710186e1
8202	4	4.962706221816413e-6	2.833770675058708e-4	3.206694393361539e-4	2.845612580872743e-4	5.710132e1
8203	4	4.962169884739905e-6	2.833437682989103e-4	3.206319119565439e-4	2.845278268891993e-4	5.710078e1
8204	4	4.961633677935983e-6	2.833104781495404e-4	3.205943947088550e-4	2.844944047807085e-4	5.710024e1
8205	4	4.961097601356832e-6	2.832771970469059e-4	3.205568875814821e-4	2.844609917509357e-4	5.709970e1
8206	4	4.960561654954347e-6	2.832439249801620e-4	3.205193905628310e-4	2.844275877890261e-4	5.709916e1
8207	4	4.960025838680758e-6	2.832106619384755e-4	3.204819036413191e-4	2.843941928841352e-4	5.709863e1
8208	4	4.959490152488024e-6	2.831774079110227e-4	3.204444268053750e-4	2.843608070254294e-4	5.709809e1
8209	4	4.958954596328409e-6	2.831441628869915e-4	3.204069600434387e-4	2.843274302020859e-4	5.709755e1
8210	4	4.958419170154033e-6	2.831109268555800e-4	3.203695033439614e-4	2.842940624032923e-4	5.709701e1
8211	4	4.957883873917006e-6	2.830776998059974e-4	3.203320566954056e-4	2.842607036182472e-4	5.709648e1
8212	4	4.957348707569662e-6	2.830444817274636e-4	3.202946200862453e-4	2.842273538361598e-4	5.709594e1
8213	4	4.956813671064119e-6	2.830112726092084e-4	3.202571935049655e-4	2.841940130462497e-4	5.709540e1
8214	4	4.956278764352677e-6	2.829780724404732e-4	3.202197769400625e-4	2.841606812377475e-4	5.709487e1
8215	4	4.955743987387523e-6	2.829448812105092e-4	3.201823703800440e-4	2.841273583998945e-4	5.709433e1
8216	4	4.955209340121017e-6	2.829116989085792e-4	3.201449738134287e-4	2.840940445219423e-4	5.709379e1
8217	4	4.954674822505577e-6	2.828785255239561e-4	3.201075872287469e-4	2.840607395931533e-4	5.709326e1
8218	4	4.954140434493395e-6	2.828453610459230e-4	3.200702106145395e-4	2.840274436028005e-4	5.709272e1
8219	4	4.953606176036933e-6	2.828122054637745e-4	3.200328439593593e-4	2.839941565401676e-4	5.709219e1
8220	4	4.953072047088498e-6	2.827790587668148e-4	3.199954872517699e-4	2.839608783945490e-4	5.709165e1
8221	4	4.952538047600533e-6	2.827459209443597e-4	3.199581404803460e-4	2.839276091552492e-4	5.709112e1
8222	4	4.952004177525578e-6	2.827127919857350e-4	3.199208036336737e-4	2.838943488115838e-4	5.709058e1
8223	4	4.951470436815950e-6	2.826796718802769e-4	3.198834767003503e-4	2.838610973528786e-4	5.709005e1
8224	4	4.950936825424186e-6	2.826465606173326e-4	3.198461596689840e-4	2.838278547684703e-4	5.708951e1
8225	4	4.950403343302776e-6	2.826134581862596e-4	3.198088525281943e-4	2.837946210477058e-4	5.708898e1
8226	4	4.949869990404328e-6	2.825803645764260e-4	3.197715552666118e-4	2.837613961799428e-4	5.708844e1
8227	4	4.949336766681255e-6	2.825472797772102e-4	3.197342678728781e-4	2.837281801545494e-4	5.708791e1
8228	4	4.948803672086258e-6	2.825142037780017e-4	3.196969903356461e-4	2.836949729609042e-4	5.708737e1
8229	4	4.948270706571878e-6	2.824811365681997e-4	3.196597226435798e-4	2.836617745883965e-4	5.708684e1
8230	4	4.947737870090761e-6	2.824480781372145e-4	3.196224647853540e-4	2.836285850264256e-4	5.708631e1
8231	4	4.947205162595527e-6	2.824150284744669e-4	3.195852167496549e-4	2.835954042644019e-4	5.708577e1
8232	4	4.946672584038931e-6	2.823819875693877e-4	3.195479785251796e-4	2.835622322917461e-4	5.708524e1
8233	4	4.946140134373530e-6	2.823489554114181e-4	3.195107501006362e-4	2.835290690978888e-4	5.708471e1
8234	4	4.945607813552118e-6	2.823159319900108e-4	3.194735314647440e-4	2.834959146722720e-4	5.708417e1
8235	4	4.945075621527420e-6	2.822829172946276e-4	3.194363226062333e-4	2.834627690043473e-4	5.708364e1
8236	4	4.944543558252211e-6	2.822499113147415e-4	3.193991235138451e-4	2.834296320835773e-4	5.708311e1
8237	4	4.944011623679273e-6	2.822169140398361e-4	3.193619341763320e-4	2.833965038994348e-4	5.708257e1
8238	4	4.943479817761344e-6	2.821839254594044e-4	3.193247545824571e-4	2.833633844414029e-4	5.708204e1
8239	4	4.942948140451377e-6	2.821509455629511e-4	3.192875847209947e-4	2.833302736989754e-4	5.708151e1
8240	4	4.942416591702132e-6	2.821179743399904e-4	3.192504245807299e-4	2.832971716616560e-4	5.708098e1
8241	4	4.941885171466564e-6	2.820850117800469e-4	3.192132741504591e-4	2.832640783189595e-4	5.708045e1
8242	4	4.941353879697482e-6	2.820520578726562e-4	3.191761334189894e-4	2.832309936604105e-4	5.707991e1
8243	4	4.940822716347860e-6	2.820191126073638e-4	3.191390023751388e-4	2.831979176755440e-4	5.707938e1
8244	4	4.940291681370701e-6	2.819861759737252e-4	3.191018810077365e-4	2.831648503539057e-4	5.707885e1
8245	4	4.939760774718772e-6	2.819532479613070e-4	3.190647693056222e-4	2.831317916850513e-4	5.707832e1
8246	4	4.939229996345363e-6	2.819203285596857e-4	3.190276672576470e-4	2.830987416585470e-4	5.707779e1
8247	4	4.938699346203272e-6	2.818874177584485e-4	3.189905748526726e-4	2.830657002639692e-4	5.707726e1
8248	4	4.938168824245603e-6	2.818545155471920e-4	3.189534920795716e-4	2.830326674909049e-4	5.707673e1
8249	4	4.937638430425370e-6	2.818216219155240e-4	3.189164189272276e-4	2.829996433289510e-4	5.707620e1
8250	4	4.937108164695734e-6	2.817887368530623e-4	3.188793553845351e-4	2.829666277677149e-4	5.707567e1
8251	4	4.936578027009772e-6	2.817558603494349e-4	3.188423014403992e-4	2.829336207968143e-4	5.707514e1
8252	4	4.936048017320605e-6	2.817229923942804e-4	3.188052570837360e-4	2.829006224058772e-4	5.707461e1
8253	4	4.935518135581396e-6	2.816901329772470e-4	3.187682223034726e-4	2.828676325845416e-4	5.707408e1
8254	4	4.934988381745299e-6	2.816572820879935e-4	3.187311970885468e-4	2.828346513224562e-4	5.707355e1
8255	4	4.934458755765542e-6	2.816244397161895e-4	3.186941814279072e-4	2.828016786092796e-4	5.707302e1
8256	4	4.933929257595328e-6	2.815916058515139e-4	3.186571753105130e-4	2.827687144346806e-4	5.707249e1
8257	4	4.933399887187913e-6	2.815587804836561e-4	3.186201787253346e-4	2.827357587883384e-4	5.707196e1
8258	4	4.932870644496563e-6	2.815259636023163e-4	3.185831916613530e-4	2.827028116599423e-4	5.707143e1
8259	4	4.932341529474534e-6	2.814931551972041e-4	3.185462141075598e-4	2.826698730391921e-4	5.707090e1
8260	4	4.931812542075169e-6	2.814603552580393e-4	3.185092460529578e-4	2.826369429157973e-4	5.707037e1
8261	4	4.931283682251809e-6	2.814275637745530e-4	3.184722874865600e-4	2.826040212794778e-4	5.706984e1
8262	4	4.930754949957803e-6	2.813947807364849e-4	3.184353383973906e-4	2.825711081199640e-4	5.706931e1
8263	4	4.930226345146516e-6	2.813620061335863e-4	3.183983987744843e-4	2.825382034269958e-4	5.706878e1
8264	4	4.929697867771407e-6	2.813292399556172e-4	3.183614686068866e-4	2.825053071903237e-4	5.706825e1
8265	4	4.929169517785817e-6	2.812964821923489e-4	3.183245478836538e-4	2.824724193997084e-4	5.706772e1
8266	4	4.928641295143333e-6	2.812637328335627e-4	3.182876365938527e-4	2.824395400449204e-4	5.706719e1
8267	4	4.928113199797245e-6	2.812309918690495e-4	3.182507347265609e-4	2.824066691157406e-4	5.706667e1
8268	4	4.927585231701159e-6	2.811982592886102e-4	3.182138422708667e-4	2.823738066019598e-4	5.706614e1
8269	4	4.927057390808567e-6	2.811655350820567e-4	3.181769592158690e-4	2.823409524933792e-4	5.706561e1
8270	4	4.926529677073045e-6	2.811328192392102e-4	3.181400855506774e-4	2.823081067798099e-4	5.706508e1
8271	4	4.926002090448128e-6	2.811001117499024e-4	3.181032212644123e-4	2.822752694510729e-4	5.706455e1
8272	4	4.925474630887348e-6	2.810674126039744e-4	3.180663663462046e-4	2.822424404969995e-4	5.706403e1
8273	4	4.924947298344375e-6	2.810347217912786e-4	3.180295207851955e-4	2.822096199074312e-4	5.706350e1
8274	4	4.924420092772852e-6	2.810020393016760e-4	3.179926845705375e-4	2.821768076722191e-4	5.706297e1
8275	4	4.923893014126398e-6	2.809693651250387e-4	3.179558576913933e-4	2.821440037812249e-4	5.706244e1
8276	4	4.923366062358669e-6	2.809366992512486e-4	3.179190401369361e-4	2.821112082243199e-4	5.706192e1
8277	4	4.922839237423420e-6	2.809040416701972e-4	3.178822318963501e-4	2.820784209913856e-4	5.706139e1
8278	4	4.922312539274327e-6	2.808713923717865e-4	3.178454329588295e-4	2.820456420723135e-4	5.706086e1
8279	4	4.921785967865142e-6	2.808387513459279e-4	3.178086433135796e-4	2.820128714570050e-4	5.706033e1
8280	4	4.921259523149641e-6	2.808061185825437e-4	3.177718629498160e-4	2.819801091353717e-4	5.705981e1
8281	4	4.920733205081626e-6	2.807734940715656e-4	3.177350918567651e-4	2.819473550973351e-4	5.705928e1
8282	4	4.920207013614904e-6	2.807408778029351e-4	3.176983300236633e-4	2.819146093328266e-4	5.705875e1
8283	4	4.919680948703228e-6	2.807082697666041e-4	3.176615774397581e-4	2.818818718317874e-4	5.705823e1
8284	4	4.919155010300553e-6	2.806756699525341e-4	3.176248340943071e-4	2.818491425841693e-4	5.705770e1
8285	4	4.918629198360754e-6	2.806430783506969e-4	3.175880999765787e-4	2.818164215799332e-4	5.705717e1
8286	4	4.918103512837686e-6	2.806104949510738e-4	3.175513750758517e-4	2.817837088090506e-4	5.705665e1
8287	4	4.917577953685230e-6	2.805779197436564e-4	3.175146593814154e-4	2.817510042615025e-4	5.705612e1
8288	4	4.917052520857444e-6	2.805453527184459e-4	3.174779528825694e-4	2.817183079272801e-4	5.705559e1
8289	4	4.916527214308202e-6	2.805127938654539e-4	3.174412555686240e-4	2.816856197963844e-4	5.705507e1
8290	4	4.916002033991555e-6	2.804802431747013e-4	3.174045674288999e-4	2.816529398588262e-4	5.705454e1
8291	4	4.915476979861512e-6	2.804477006362195e-4	3.173678884527282e-4	2.816202681046264e-4	5.705402e1
8292	4	4.914952051872059e-6	2.804151662400490e-4	3.173312186294504e-4	2.815876045238155e-4	5.705349e1
8293	4	4.914427249977291e-6	2.803826399762405e-4	3.172945579484186e-4	2.815549491064342e-4	5.705296e1
8294	4	4.913902574131289e-6	2.803501218348551e-4	3.172579063989950e-4	2.815223018425328e-4	5.705244e1
8295	4	4.913378024288092e-6	2.803176118059630e-4	3.172212639705526e-4	2.814896627221714e-4	5.705191e1
8296	4	4.912853600401922e-6	2.802851098796449e-4	3.171846306524744e-4	2.814570317354202e-4	5.705139e1
8297	4	4.912329302426872e-6	2.802526160459903e-4	3.171480064341542e-4	2.814244088723592e-4	5.705086e1
8298	4	4.911805130317106e-6	2.802201302950997e-4	3.171113913049958e-4	2.813917941230780e-4	5.705034e1
8299	4	4.911281084026813e-6	2.801876526170825e-4	3.170747852544134e-4	2.813591874776761e-4	5.704981e1
8300	4	4.910757163510255e-6	2.801551830020588e-4	3.170381882718321e-4	2.813265889262629e-4	5.704928e1
8301	4	4.910233368721561e-6	2.801227214401575e-4	3.170016003466864e-4	2.812939984589575e-4	5.704876e1
8302	4	4.909709699615177e-6	2.800902679215179e-4	3.169650214684221e-4	2.812614160658888e-4	5.704823e1
8303	4	4.909186156145160e-6	2.800578224362887e-4	3.169284516264946e-4	2.812288417371955e-4	5.704771e1
8304	4	4.908662738265969e-6	2.800253849746289e-4	3.168918908103699e-4	2.811962754630259e-4	5.704718e1
8305	4	4.908139445931794e-6	2.799929555267068e-4	3.168553390095246e-4	2.811637172335384e-4	5.704666e1
8306	4	4.907616279097167e-6	2.799605340827005e-4	3.168187962134449e-4	2.811311670389009e-4	5.704613e1
8307	4	4.907093237716340e-6	2.799281206327982e-4	3.167822624116278e-4	2.810986248692910e-4	5.704561e1
8308	4	4.906570321743678e-6	2.798957151671971e-4	3.167457375935806e-4	2.810660907148962e-4	5.704508e1
8309	4	4.906047531133636e-6	2.798633176761046e-4	3.167092217488208e-4	2.810335645659134e-4	5.704456e1
8310	4	4.905524865840670e-6	2.798309281497378e-4	3.166727148668757e-4	2.810010464125497e-4	5.704403e1
8311	4	4.905002325819212e-6	2.797985465783234e-4	3.166362169372835e-4	2.809685362450213e-4	5.704351e1
8312	4	4.904479911023682e-6	2.797661729520979e-4	3.165997279495923e-4	2.809360340535546e-4	5.704298e1
8313	4	4.903957621408674e-6	2.797338072613073e-4	3.165632478933605e-4	2.809035398283855e-4	5.704246e1
8314	4	4.903435456928613e-6	2.797014494962073e-4	3.165267767581566e-4	2.808710535597595e-4	5.704194e1
8315	4	4.902913417538220e-6	2.796690996470635e-4	3.164903145335596e-4	2.808385752379318e-4	5.704141e1
8316	4	4.902391503191871e-6	2.796367577041507e-4	3.164538612091583e-4	2.808061048531672e-4	5.704089e1
8317	4	4.901869713844307e-6	2.796044236577539e-4	3.164174167745520e-4	2.807736423957403e-4	5.704036e1
8318	4	4.901348049450015e-6	2.795720974981669e-4	3.163809812193501e-4	2.807411878559352e-4	5.703984e1
8319	4	4.900826509963667e-6	2.795397792156941e-4	3.163445545331720e-4	2.807087412240456e-4	5.703931e1
8320	4	4.900305095339975e-6	2.795074688006489e-4	3.163081367056475e-4	2.806763024903750e-4	5.703879e1
8321	4	4.899783805533471e-6	2.794751662433542e-4	3.162717277264164e-4	2.806438716452361e-4	5.703826e1
8322	4	4.899262640499047e-6	2.794428715341432e-4	3.162353275851286e-4	2.806114486789517e-4	5.703774e1
8323	4	4.898741600191354e-6	2.794105846633580e-4	3.161989362714443e-4	2.805790335818538e-4	5.703722e1
8324	4	4.898220684565024e-6	2.793783056213502e-4	3.161625537750337e-4	2.805466263442843e-4	5.703669e1
8325	4	4.897699893574964e-6	2.793460343984819e-4	3.161261800855771e-4	2.805142269565942e-4	5.703617e1
8326	4	4.897179227175909e-6	2.793137709851233e-4	3.160898151927648e-4	2.804818354091445e-4	5.703564e1
8327	4	4.896658685322625e-6	2.792815153716552e-4	3.160534590862976e-4	2.804494516923056e-4	5.703512e1
8328	4	4.896138267969996e-6	2.792492675484683e-4	3.160171117558858e-4	2.804170757964574e-4	5.703460e1
8329	4	4.895617975072889e-6	2.792170275059613e-4	3.159807731912502e-4	2.803847077119894e-4	5.703407e1
8330	4	4.895097806586132e-6	2.791847952345438e-4	3.159444433821215e-4	2.803523474293004e-4	5.703355e1
8331	4	4.894577762464656e-6	2.791525707246344e-4	3.159081223182404e-4	2.803199949387991e-4	5.703302e1
8332	4	4.894057842663302e-6	2.791203539666611e-4	3.158718099893578e-4	2.802876502309033e-4	5.703250e1
8333	4	4.893538047137152e-6	2.790881449510615e-4	3.158355063852345e-4	2.802553132960405e-4	5.703198e1
8334	4	4.893008106678838e-6	2.790533896456705e-4	3.157964129726908e-4	2.802204210142471e-4	5.703105e1
8335	4	4.892470960570844e-6	2.790168246901266e-4	3.157553359285859e-4	2.801837125653278e-4	5.702984e1
8336	4	4.891933945271449e-6	2.789802761957243e-4	3.157142759228358e-4	2.801470205370571e-4	5.702863e1
8337	4	4.891397060733128e-6	2.789437441479381e-4	3.156732329405129e-4	2.801103449149421e-4	5.702742e1
8338	4	4.890860306908407e-6	2.789072285322541e-4	3.156322069667026e-4	2.800736856845023e-4	5.702621e1
8339	4	4.890323683749705e-6	2.788707293341711e-4	3.155911979865029e-4	2.800370428312696e-4	5.702500e1
8340	4	4.889787191209566e-6	2.788342465392002e-4	3.155502059850247e-4	2.800004163407884e-4	5.702380e1
8341	4	4.889250829240529e-6	2.787977801328650e-4	3.155092309473919e-4	2.799638061986152e-4	5.702260e1
8342	4	4.888714597795155e-6	2.787613301007018e-4	3.154682728587413e-4	2.799272123903195e-4	5.702140e1
8343	4	4.888178496825975e-6	2.787248964282588e-4	3.154273317042219e-4	2.798906349014826e-4	5.702020e1
