k	weight	is_prime	d(k)	sigma(k)	omega	Omega	hub	class	factors
8606	9.612942573551e-6	0	8	13944	3	3	13944	heavy fermion	2·13·331
8607	1.006909289678e-4	0	8	12160	3	3	12160	heavy fermion	3·19·151
8608	5.424217474958e-7	0	12	17010	2	6	17010	spectator	2^5·269
8609	2.404639882580e-7	1	2	8610	1	1	8610	gauge boson (light)	8609 (prime)
8610	1.734263815136e-6	0	32	24192	5	5	24192	spectator	2·3·5·7·41
8611	3.508176410594e-8	0	4	8800	2	2	8800	spectator	79·109
8612	2.901650009333e-7	0	6	15078	2	3	15078	spectator	2^2·2153
8613	4.636400946663e-6	0	16	14400	3	5	14400	fermion	3^3·11·29
8614	7.756444876676e-6	0	8	13320	3	3	13320	fermion	2·59·73
8615	1.457343798824e-6	0	4	10344	2	2	10344	spectator	5·1723
8616	1.295763014179e-6	0	16	21600	3	5	21600	spectator	2^3·3·359
8617	4.843487322914e-6	0	4	9856	2	2	9856	fermion	7·1231
8618	2.971293343915e-6	0	8	13440	3	3	13440	light fermion	2·31·139
8619	6.676199804430e-4	0	12	13176	3	4	13176	heavy fermion	3·13^2·17
8620	3.123781614069e-6	0	12	18144	3	4	18144	light fermion	2^2·5·431
8621	5.111744286067e-5	0	4	8892	2	2	8892	heavy fermion	37·233
8622	4.734681239381e-7	0	12	18720	3	4	18720	spectator	2·3^2·479
8623	1.073648656541e-6	1	2	8624	1	1	8624	gauge boson (light)	8623 (prime)
8624	1.933747383002e-5	0	30	21204	3	7	21204	heavy fermion	2^4·7^2·11
8625	3.375795669752e-5	0	16	14976	3	5	14976	heavy fermion	3·5^3·23
8626	7.636877931788e-5	0	8	13680	3	3	13680	heavy fermion	2·19·227
8627	8.428049932477e-9	1	2	8628	1	1	8628	gauge boson (light)	8627 (prime)
8628	3.889296376299e-6	0	12	20160	3	4	20160	light fermion	2^2·3·719
8629	7.167425762802e-11	1	2	8630	1	1	8630	gauge boson (light)	8629 (prime)
8630	4.709199688549e-7	0	8	15552	3	3	15552	spectator	2·5·863
8631	5.931447838211e-5	0	12	14352	3	4	14352	heavy fermion	3^2·7·137
8632	2.291014838539e-7	0	16	17640	3	5	17640	spectator	2^3·13·83
8633	7.141713506862e-8	0	4	8820	2	2	8820	spectator	89·97
8634	8.862494802061e-7	0	8	17280	3	3	17280	spectator	2·3·1439
8635	7.459987323864e-7	0	8	11376	3	3	11376	spectator	5·11·157
8636	1.062294365280e-3	0	12	16128	3	4	16128	heavy fermion	2^2·17·127
8637	7.789235931985e-10	0	4	11520	2	2	11520	spectator	3·2879
8638	7.003938178179e-6	0	8	14832	3	3	14832	fermion	2·7·617
8639	4.107116206775e-7	0	4	8856	2	2	8856	spectator	53·163
8640	4.991508563137e-6	0	56	30480	3	10	30480	fermion	2^6·3^3·5
8641	7.529381161934e-8	1	2	8642	1	1	8642	gauge boson (light)	8641 (prime)
8642	4.152909079147e-6	0	8	13500	3	3	13500	light fermion	2·29·149
8643	7.649806044760e-6	0	8	11968	3	3	11968	fermion	3·43·67
8644	4.151082206548e-8	0	6	15134	2	3	15134	spectator	2^2·2161
8645	1.288159911312e-6	0	16	13440	4	4	13440	spectator	5·7·13·19
8646	1.853704022961e-5	0	16	19008	4	4	19008	heavy fermion	2·3·11·131
8647	3.952961404671e-7	1	2	8648	1	1	8648	gauge boson (light)	8647 (prime)
8648	5.500400308297e-7	0	16	17280	3	5	17280	spectator	2^3·23·47
8649	1.965210552704e-5	0	9	12909	2	4	12909	heavy fermion	3^2·31^2
8650	4.755127209798e-6	0	12	16182	3	4	16182	fermion	2·5^2·173
8651	1.221862111068e-6	0	4	8904	2	2	8904	spectator	41·211
8652	1.379570360667e-4	0	24	23296	4	5	23296	heavy fermion	2^2·3·7·103
8653	6.193217554069e-4	0	4	9180	2	2	9180	heavy fermion	17·509
8654	4.971886417689e-6	0	4	12984	2	2	12984	fermion	2·4327
8655	4.644622428296e-6	0	8	13872	3	3	13872	fermion	3·5·577
8656	4.732056808288e-6	0	10	16802	2	5	16802	fermion	2^4·541
8657	2.374843528478e-6	0	4	9456	2	2	9456	spectator	11·787
8658	2.942725613678e-5	0	24	20748	4	5	20748	heavy fermion	2·3^2·13·37
8659	4.973825373454e-6	0	4	9904	2	2	9904	fermion	7·1237
8660	1.603947059636e-6	0	12	18228	3	4	18228	spectator	2^2·5·433
8661	7.301200535758e-7	0	4	11552	2	2	11552	spectator	3·2887
8662	1.251170704011e-6	0	8	13392	3	3	13392	spectator	2·61·71
8663	1.555854605215e-7	1	2	8664	1	1	8664	gauge boson (light)	8663 (prime)
8664	5.011533012551e-6	0	24	22860	3	6	22860	fermion	2^3·3·19^2
8665	6.695741581649e-7	0	4	10404	2	2	10404	spectator	5·1733
8666	7.336165726862e-6	0	8	14880	3	3	14880	fermion	2·7·619
8667	3.737913790373e-7	0	10	13068	2	5	13068	spectator	3^4·107
8668	4.150830891348e-5	0	12	16632	3	4	16632	heavy fermion	2^2·11·197
8669	6.366773141957e-7	1	2	8670	1	1	8670	gauge boson (light)	8669 (prime)
8670	1.633966994893e-5	0	24	22104	4	5	22104	heavy fermion	2·3·5·17^2
8671	3.014004805388e-5	0	8	10080	3	3	10080	heavy fermion	13·23·29
8672	1.979996586601e-7	0	12	17136	2	6	17136	spectator	2^5·271
8673	1.011581182875e-5	0	12	13680	3	4	13680	heavy fermion	3·7^2·59
8674	9.760621014993e-7	0	4	13014	2	2	13014	spectator	2·4337
8675	1.778529702315e-5	0	6	10788	2	3	10788	heavy fermion	5^2·347
8676	1.028181827202e-6	0	18	22022	3	5	22022	spectator	2^2·3^2·241
8677	3.277891900336e-6	1	2	8678	1	1	8678	excited boson	8677 (prime)
8678	3.859270822994e-6	0	4	13020	2	2	13020	light fermion	2·4339
8679	5.536995163754e-6	0	8	12672	3	3	12672	fermion	3·11·263
8680	2.317245488231e-4	0	32	23040	4	6	23040	heavy fermion	2^3·5·7·31
8681	4.080021073562e-6	1	2	8682	1	1	8682	excited boson	8681 (prime)
8682	9.095783663951e-6	0	8	17376	3	3	17376	heavy fermion	2·3·1447
8683	1.586194172725e-5	0	4	9160	2	2	9160	heavy fermion	19·457
8684	7.671359594141e-6	0	12	16464	3	4	16464	fermion	2^2·13·167
8685	1.303322472456e-5	0	12	15132	3	4	15132	heavy fermion	3^2·5·193
8686	1.079161056064e-6	0	8	13464	3	3	13464	spectator	2·43·101
8687	6.320228761172e-4	0	8	10656	3	3	10656	heavy fermion	7·17·73
8688	1.258893877107e-5	0	20	22568	3	6	22568	heavy fermion	2^4·3·181
8689	6.013144056062e-6	1	2	8690	1	1	8690	excited boson	8689 (prime)
8690	7.466712210509e-5	0	16	17280	4	4	17280	heavy fermion	2·5·11·79
8691	7.685707401253e-6	0	4	11592	2	2	11592	fermion	3·2897
8692	1.703869624521e-6	0	12	15876	3	4	15876	spectator	2^2·41·53
8693	2.852297858585e-6	1	2	8694	1	1	8694	excited boson	8693 (prime)
8694	5.201948212153e-4	0	32	23040	4	6	23040	heavy fermion	2·3^3·7·23
8695	4.115549688536e-5	0	8	10944	3	3	10944	heavy fermion	5·37·47
8696	3.619673180261e-6	0	8	16320	2	4	16320	light fermion	2^3·1087
8697	2.052194254005e-5	0	8	12544	3	3	12544	heavy fermion	3·13·223
8698	1.486683050467e-6	0	4	13050	2	2	13050	spectator	2·4349
8699	4.961653215494e-7	1	2	8700	1	1	8700	gauge boson (light)	8699 (prime)
8700	2.076297668693e-9	0	36	26040	4	6	26040	spectator	2^2·3·5^2·29
8701	5.695690833603e-6	0	8	10944	3	3	10944	fermion	7·11·113
8702	1.387330161512e-4	0	8	13800	3	3	13800	heavy fermion	2·19·229
8703	2.059753921432e-6	0	6	12584	2	3	12584	spectator	3^2·967
8704	1.328852645123e-6	0	20	18414	2	10	18414	spectator	2^9·17
8705	8.106807719017e-7	0	4	10452	2	2	10452	spectator	5·1741
8706	1.171454388862e-6	0	8	17424	3	3	17424	spectator	2·3·1451
8707	1.074453392359e-9	1	2	8708	1	1	8708	gauge boson (light)	8707 (prime)
8708	5.738697231931e-6	0	12	17472	3	4	17472	fermion	2^2·7·311
8709	9.752828291151e-7	0	4	11616	2	2	11616	spectator	3·2903
8710	4.646936333704e-6	0	16	17136	4	4	17136	fermion	2·5·13·67
8711	1.950778061983e-7	0	4	9024	2	2	9024	spectator	31·281
8712	2.415479169974e-5	0	36	25935	3	7	25935	heavy fermion	2^3·3^2·11^2
8713	3.413705827263e-7	1	2	8714	1	1	8714	gauge boson (light)	8713 (prime)
8714	1.730332589121e-7	0	4	13074	2	2	13074	spectator	2·4357
8715	2.775579171895e-5	0	16	16128	4	4	16128	heavy fermion	3·5·7·83
8716	2.814113110946e-7	0	6	15260	2	3	15260	spectator	2^2·2179
8717	2.276793512777e-6	0	4	9120	2	2	9120	spectator	23·379
8718	1.466770787254e-6	0	8	17448	3	3	17448	spectator	2·3·1453
8719	2.279856904981e-6	1	2	8720	1	1	8720	gauge boson	8719 (prime)
8720	1.646211482575e-6	0	20	20460	3	6	20460	spectator	2^4·5·109
8721	2.580933809553e-4	0	16	14400	3	5	14400	heavy fermion	3^3·17·19
8722	1.173640931609e-5	0	12	15390	3	4	15390	heavy fermion	2·7^2·89
8723	9.306315948073e-6	0	8	10416	3	3	10416	heavy fermion	11·13·61
8724	4.682002113246e-8	0	12	20384	3	4	20384	spectator	2^2·3·727
8725	6.768078733277e-6	0	6	10850	2	3	10850	fermion	5^2·349
8726	5.551954570485e-6	0	4	13092	2	2	13092	fermion	2·4363
8727	1.676618535671e-6	0	4	11640	2	2	11640	spectator	3·2909
8728	8.251542930963e-6	0	8	16380	2	4	16380	fermion	2^3·1091
8729	1.408250335690e-5	0	8	10560	3	3	10560	heavy fermion	7·29·43
8730	6.914682161858e-6	0	24	22932	4	5	22932	fermion	2·3^2·5·97
8731	1.831611834984e-6	1	2	8732	1	1	8732	gauge boson	8731 (prime)
8732	2.689449565559e-5	0	12	15960	3	4	15960	heavy fermion	2^2·37·59
8733	9.321532548011e-6	0	8	12096	3	3	12096	heavy fermion	3·41·71
8734	1.709254095299e-4	0	8	14328	3	3	14328	heavy fermion	2·11·397
8735	6.445245792726e-6	0	4	10488	2	2	10488	fermion	5·1747
8736	5.400939280814e-5	0	48	28224	4	8	28224	heavy fermion	2^5·3·7·13
8737	4.233457193620e-6	1	2	8738	1	1	8738	excited boson	8737 (prime)
8738	1.123808631160e-5	0	8	13932	3	3	13932	heavy fermion	2·17·257
8739	4.569863722377e-6	0	6	12636	2	3	12636	fermion	3^2·971
8740	1.013618460392e-4	0	24	20160	4	5	20160	heavy fermion	2^2·5·19·23
8741	5.489902708447e-6	1	2	8742	1	1	8742	excited boson	8741 (prime)
8742	4.834548295213e-9	0	16	18432	4	4	18432	spectator	2·3·31·47
8743	1.057536626238e-5	0	4	10000	2	2	10000	heavy fermion	7·1249
8744	2.435275173371e-6	0	8	16410	2	4	16410	spectator	2^3·1093
8745	9.564116841666e-8	0	16	15552	4	4	15552	spectator	3·5·11·53
8746	6.220901941928e-7	0	4	13122	2	2	13122	spectator	2·4373
8747	4.169298353594e-6	1	2	8748	1	1	8748	excited boson	8747 (prime)
8748	2.472031870073e-6	0	24	22960	2	9	22960	spectator	2^2·3^7
8749	4.406698340299e-6	0	4	9436	2	2	9436	fermion	13·673
8750	3.281693589313e-5	0	20	18744	3	6	18744	heavy fermion	2·5^4·7
8751	2.949232401263e-6	0	4	11672	2	2	11672	light fermion	3·2917
8752	1.108825879263e-6	0	10	16988	2	5	16988	spectator	2^4·547
8753	1.688569123586e-6	1	2	8754	1	1	8754	gauge boson	8753 (prime)
8754	2.516680617641e-7	0	8	17520	3	3	17520	spectator	2·3·1459
8755	6.370682454067e-5	0	8	11232	3	3	11232	heavy fermion	5·17·103
8756	8.507991374138e-5	0	12	16800	3	4	16800	heavy fermion	2^2·11·199
8757	1.371316651355e-5	0	12	14560	3	4	14560	heavy fermion	3^2·7·139
8758	1.056738861960e-6	0	8	13680	3	3	13680	spectator	2·29·151
8759	1.922130328686e-5	0	4	9240	2	2	9240	heavy fermion	19·461
8760	3.200614412965e-6	0	32	26640	4	6	26640	light fermion	2^3·3·5·73
8761	1.158742020120e-7	1	2	8762	1	1	8762	gauge boson (light)	8761 (prime)
8762	3.747838242099e-6	0	8	14196	3	3	14196	light fermion	2·13·337
8763	5.175870363082e-5	0	8	12288	3	3	12288	heavy fermion	3·23·127
8764	2.243564063286e-7	0	12	17584	3	4	17584	spectator	2^2·7·313
8765	4.193375694558e-8	0	4	10524	2	2	10524	spectator	5·1753
8766	2.351928525132e-6	0	12	19032	3	4	19032	spectator	2·3^2·487
8767	3.719383223838e-7	0	4	9576	2	2	9576	spectator	11·797
8768	1.697675883544e-6	0	14	17526	2	7	17526	spectator	2^6·137
8769	8.626123838222e-6	0	8	12160	3	3	12160	heavy fermion	3·37·79
8770	3.290814465295e-6	0	8	15804	3	3	15804	light fermion	2·5·877
8771	2.860392052986e-8	0	6	10260	2	3	10260	spectator	7^2·179
8772	7.777185180286e-6	0	24	22176	4	5	22176	fermion	2^2·3·17·43
8773	8.259087152673e-7	0	4	9088	2	2	9088	spectator	31·283
8774	1.217931346995e-6	0	8	13608	3	3	13608	spectator	2·41·107
8775	2.784654515418e-5	0	24	17360	3	6	17360	heavy fermion	3^3·5^2·13
8776	1.602720540591e-6	0	8	16470	2	4	16470	spectator	2^3·1097
8777	2.403883241316e-9	0	4	8976	2	2	8976	spectator	67·131
8778	4.046464717988e-7	0	32	23040	5	5	23040	spectator	2·3·7·11·19
8779	1.536575147028e-6	1	2	8780	1	1	8780	gauge boson	8779 (prime)
8780	4.628397312852e-6	0	12	18480	3	4	18480	fermion	2^2·5·439
8781	2.403514354067e-8	0	4	11712	2	2	11712	spectator	3·2927
8782	7.759372989399e-7	0	4	13176	2	2	13176	spectator	2·4391
8783	1.065252738940e-6	1	2	8784	1	1	8784	gauge boson (light)	8783 (prime)
8784	1.475966636186e-6	0	30	24986	3	7	24986	spectator	2^4·3^2·61
8785	1.210650147479e-4	0	8	12096	3	3	12096	heavy fermion	5·7·251
8786	1.280110891593e-5	0	8	13824	3	3	13824	heavy fermion	2·23·191
8787	1.873068858853e-7	0	8	12240	3	3	12240	spectator	3·29·101
8788	5.853056939428e-7	0	12	16660	2	5	16660	spectator	2^2·13^3
8789	1.284181268135e-4	0	8	10368	3	3	10368	heavy fermion	11·17·47
8790	6.940186377183e-8	0	16	21168	4	4	21168	spectator	2·3·5·293
8791	1.091618989456e-6	0	4	9000	2	2	9000	spectator	59·149
8792	3.119020759700e-5	0	16	18960	3	5	18960	heavy fermion	2^3·7·157
8793	5.550619463521e-7	0	6	12714	2	3	12714	spectator	3^2·977
8794	8.718573402432e-7	0	4	13194	2	2	13194	spectator	2·4397
8795	9.846762338057e-6	0	4	10560	2	2	10560	heavy fermion	5·1759
8796	1.541961856879e-9	0	12	20552	3	4	20552	spectator	2^2·3·733
8797	7.841987884422e-5	0	4	9280	2	2	9280	heavy fermion	19·463
8798	8.465788343437e-8	0	8	13608	3	3	13608	spectator	2·53·83
8799	1.033138739681e-5	0	8	13440	3	3	13440	heavy fermion	3·7·419
8800	6.994537053449e-6	0	36	23436	3	8	23436	fermion	2^5·5^2·11
8801	3.729842166977e-6	0	4	9492	2	2	9492	light fermion	13·677
8802	4.543912922797e-8	0	16	19680	3	5	19680	spectator	2·3^3·163
8803	1.221690827221e-6	1	2	8804	1	1	8804	gauge boson (light)	8803 (prime)
8804	1.359673002202e-6	0	12	16128	3	4	16128	spectator	2^2·31·71
8805	6.110894046487e-8	0	8	14112	3	3	14112	spectator	3·5·587
8806	7.842934626448e-5	0	16	16416	4	4	16416	heavy fermion	2·7·17·37
8807	1.191950750474e-6	1	2	8808	1	1	8808	gauge boson (light)	8807 (prime)
8808	6.383393372053e-8	0	16	22080	3	5	22080	spectator	2^3·3·367
8809	7.844899720585e-6	0	4	9216	2	2	9216	fermion	23·383
8810	4.007442604322e-8	0	8	15876	3	3	15876	spectator	2·5·881
8811	1.411232795823e-5	0	12	14040	3	4	14040	heavy fermion	3^2·11·89
8812	2.613330835213e-7	0	6	15428	2	3	15428	spectator	2^2·2203
8813	2.950865087426e-7	0	4	10080	2	2	10080	spectator	7·1259
8814	1.224050599453e-5	0	16	19152	4	4	19152	heavy fermion	2·3·13·113
8815	5.289549266906e-6	0	8	11088	3	3	11088	fermion	5·41·43
8816	1.513217009986e-6	0	20	18600	3	6	18600	spectator	2^4·19·29
8817	7.224253385833e-8	0	4	11760	2	2	11760	spectator	3·2939
8818	3.251103769847e-7	0	4	13230	2	2	13230	spectator	2·4409
8819	1.072266806241e-7	1	2	8820	1	1	8820	gauge boson (light)	8819 (prime)
8820	3.762661169176e-5	0	54	31122	4	7	31122	heavy fermion	2^2·3^2·5·7^2
8821	2.088364654739e-8	1	2	8822	1	1	8822	gauge boson (light)	8821 (prime)
8822	1.054975191038e-4	0	8	14472	3	3	14472	heavy fermion	2·11·401
8823	4.042599682341e-11	0	8	12528	3	3	12528	spectator	3·17·173
8824	7.785064079610e-7	0	8	16560	2	4	16560	spectator	2^3·1103
8825	7.566155235636e-8	0	6	10974	2	3	10974	spectator	5^2·353
8826	6.744131695300e-9	0	8	17664	3	3	17664	spectator	2·3·1471
8827	1.386933579688e-8	0	8	10976	3	3	10976	spectator	7·13·97
8828	9.461033545903e-9	0	6	15456	2	3	15456	spectator	2^2·2207
8829	6.930366622776e-7	0	10	13310	2	5	13310	spectator	3^4·109
8830	1.207354819707e-6	0	8	15912	3	3	15912	spectator	2·5·883
8831	7.641664444063e-9	1	2	8832	1	1	8832	gauge boson (light)	8831 (prime)
8832	3.162539455488e-5	0	32	24480	3	9	24480	heavy fermion	2^7·3·23
8833	3.891780082900e-7	0	6	9842	2	3	9842	spectator	11^2·73
8834	3.897269599713e-5	0	8	15168	3	3	15168	heavy fermion	2·7·631
8835	7.369821146447e-5	0	16	15360	4	4	15360	heavy fermion	3·5·19·31
8836	4.660873115799e-6	0	9	15799	2	4	15799	fermion	2^2·47^2
8837	5.491299029769e-7	1	2	8838	1	1	8838	gauge boson (light)	8837 (prime)
8838	1.198752555183e-5	0	12	19188	3	4	19188	heavy fermion	2·3^2·491
8839	7.420830978950e-7	1	2	8840	1	1	8840	gauge boson (light)	8839 (prime)
8840	1.179019513521e-4	0	32	22680	4	6	22680	heavy fermion	2^3·5·13·17
8841	1.483757285118e-7	0	8	13504	3	3	13504	spectator	3·7·421
8842	1.744551316131e-5	0	4	13266	2	2	13266	heavy fermion	2·4421
8843	8.875759414289e-6	0	4	9120	2	2	9120	heavy fermion	37·239
8844	3.353431961493e-4	0	24	22848	4	5	22848	heavy fermion	2^2·3·11·67
8845	3.525544036389e-5	0	8	11160	3	3	11160	heavy fermion	5·29·61
8846	1.630648944348e-5	0	4	13272	2	2	13272	heavy fermion	2·4423
8847	9.258182577743e-7	0	6	12792	2	3	12792	spectator	3^2·983
8848	2.792473886342e-6	0	20	19840	3	6	19840	spectator	2^4·7·79
8849	1.078975054059e-6	1	2	8850	1	1	8850	gauge boson (light)	8849 (prime)
8850	4.235742682898e-6	0	24	22320	4	5	22320	fermion	2·3·5^2·59
8851	2.444194365830e-6	0	4	9072	2	2	9072	spectator	53·167
8852	6.207729954707e-6	0	6	15498	2	3	15498	fermion	2^2·2213
8853	5.974356779009e-7	0	8	12768	3	3	12768	spectator	3·13·227
8854	2.745947559808e-4	0	8	14040	3	3	14040	heavy fermion	2·19·233
8855	2.236776973826e-6	0	16	13824	4	4	13824	spectator	5·7·11·23
8856	1.842635311454e-6	0	32	25200	3	7	25200	spectator	2^3·3^3·41
8857	5.641872769869e-5	0	4	9396	2	2	9396	heavy fermion	17·521
8858	2.361158687190e-6	0	8	13728	3	3	13728	spectator	2·43·103
8859	6.734430117282e-7	0	4	11816	2	2	11816	spectator	3·2953
8860	6.267468850733e-7	0	12	18648	3	4	18648	spectator	2^2·5·443
8861	1.451814923684e-8	1	2	8862	1	1	8862	gauge boson (light)	8861 (prime)
8862	3.386030089918e-5	0	16	20352	4	4	20352	heavy fermion	2·3·7·211
8863	1.826193910165e-8	1	2	8864	1	1	8864	gauge boson (light)	8863 (prime)
8864	3.232968386904e-6	0	12	17514	2	6	17514	light fermion	2^5·277
8865	5.452816998125e-6	0	12	15444	3	4	15444	fermion	3^2·5·197
8866	8.140479284900e-5	0	16	16128	4	4	16128	heavy fermion	2·11·13·31
8867	1.159529423970e-7	1	2	8868	1	1	8868	gauge boson (light)	8867 (prime)
8868	1.291638372820e-5	0	12	20720	3	4	20720	heavy fermion	2^2·3·739
8869	5.121319423186e-7	0	6	10374	2	3	10374	spectator	7^2·181
8870	3.539616522896e-6	0	8	15984	3	3	15984	light fermion	2·5·887
8871	2.529388593546e-6	0	4	11832	2	2	11832	spectator	3·2957
8872	3.513680038644e-6	0	8	16650	2	4	16650	light fermion	2^3·1109
8873	3.838787642346e-5	0	4	9360	2	2	9360	heavy fermion	19·467
8874	6.928053595712e-8	0	24	21060	4	5	21060	spectator	2·3^2·17·29
8875	1.808610220341e-6	0	8	11232	2	4	11232	spectator	5^3·71
8876	3.468418960153e-6	0	12	17808	3	4	17808	light fermion	2^2·7·317
8877	1.222389283949e-5	0	8	12960	3	3	12960	heavy fermion	3·11·269
8878	5.732195327658e-6	0	8	13968	3	3	13968	fermion	2·23·193
8879	1.587615961684e-9	0	4	9576	2	2	9576	spectator	13·683
8880	3.023290640476e-4	0	40	28272	4	7	28272	heavy fermion	2^4·3·5·37
8881	4.934984711818e-9	0	4	9072	2	2	9072	spectator	83·107
8882	3.822329072578e-6	0	4	13326	2	2	13326	light fermion	2·4441
8883	1.502785695241e-5	0	16	15360	3	5	15360	heavy fermion	3^3·7·47
8884	3.658515236368e-6	0	6	15554	2	3	15554	light fermion	2^2·2221
8885	6.288271955142e-8	0	4	10668	2	2	10668	spectator	5·1777
8886	1.437420085701e-5	0	8	17784	3	3	17784	heavy fermion	2·3·1481
8887	2.566799206542e-9	1	2	8888	1	1	8888	gauge boson (light)	8887 (prime)
8888	1.107128511893e-4	0	16	18360	3	5	18360	heavy fermion	2^3·11·101
8889	7.081126629562e-7	0	4	11856	2	2	11856	spectator	3·2963
8890	1.674474815416e-4	0	16	18432	4	4	18432	heavy fermion	2·5·7·127
8891	1.725391228219e-6	0	4	9432	2	2	9432	spectator	17·523
8892	8.995837387093e-5	0	36	25480	4	6	25480	heavy fermion	2^2·3^2·13·19
8893	2.417889305713e-8	1	2	8894	1	1	8894	gauge boson (light)	8893 (prime)
8894	2.378722020348e-6	0	4	13344	2	2	13344	spectator	2·4447
8895	2.336322362222e-7	0	8	14256	3	3	14256	spectator	3·5·593
8896	8.595602128791e-7	0	14	17780	2	7	17780	spectator	2^6·139
8897	2.008282646552e-9	0	8	10752	3	3	10752	spectator	7·31·41
8898	3.228017162483e-6	0	8	17808	3	3	17808	light fermion	2·3·1483
8899	1.392324771778e-9	0	4	9720	2	2	9720	spectator	11·809
8900	9.936394537035e-10	0	18	19530	3	5	19530	spectator	2^2·5^2·89
8901	4.528694198475e-5	0	12	13728	3	4	13728	heavy fermion	3^2·23·43
8902	3.084129923695e-8	0	4	13356	2	2	13356	spectator	2·4451
8903	3.137103312678e-7	0	4	9240	2	2	9240	spectator	29·307
8904	2.724023046275e-5	0	32	25920	4	6	25920	heavy fermion	2^3·3·7·53
8905	1.119875398747e-6	0	8	11592	3	3	11592	spectator	5·13·137
8906	1.424243109209e-8	0	8	13764	3	3	13764	spectator	2·61·73
8907	1.413364240965e-6	0	4	11880	2	2	11880	spectator	3·2969
8908	1.293453199480e-5	0	12	16632	3	4	16632	heavy fermion	2^2·17·131
8909	1.095294097267e-6	0	4	9120	2	2	9120	spectator	59·151
8910	2.862447096192e-5	0	40	26136	4	7	26136	heavy fermion	2·3^4·5·11
8911	6.310368048451e-5	0	8	10880	3	3	10880	heavy fermion	7·19·67
8912	6.384609690672e-8	0	10	17298	2	5	17298	spectator	2^4·557
8913	3.710143452582e-7	0	4	11888	2	2	11888	spectator	3·2971
8914	6.763249516025e-8	0	4	13374	2	2	13374	spectator	2·4457
8915	1.018724162576e-7	0	4	10704	2	2	10704	spectator	5·1783
8916	2.250716703342e-7	0	12	20832	3	4	20832	spectator	2^2·3·743
8917	9.771776281586e-7	0	4	9196	2	2	9196	spectator	37·241
8918	1.985582558784e-6	0	16	16800	3	5	16800	spectator	2·7^3·13
8919	1.866720533282e-7	0	6	12896	2	3	12896	spectator	3^2·991
8920	3.954557664699e-7	0	16	20160	3	5	20160	spectator	2^3·5·223
8921	5.887483650392e-7	0	4	9744	2	2	9744	spectator	11·811
8922	3.632369871220e-7	0	8	17856	3	3	17856	spectator	2·3·1487
8923	3.748318308923e-8	1	2	8924	1	1	8924	gauge boson (light)	8923 (prime)
8924	8.689166760685e-7	0	12	16464	3	4	16464	spectator	2^2·23·97
8925	1.400958631913e-7	0	24	17856	4	5	17856	spectator	3·5^2·7·17
8926	6.291460932507e-8	0	4	13392	2	2	13392	spectator	2·4463
8927	6.643640339112e-7	0	4	9120	2	2	9120	spectator	79·113
8928	9.612602109159e-6	0	36	26208	3	8	26208	heavy fermion	2^5·3^2·31
8929	6.529269295810e-7	1	2	8930	1	1	8930	gauge boson (light)	8929 (prime)
8930	1.946208301603e-4	0	16	17280	4	4	17280	heavy fermion	2·5·19·47
8931	1.166465309748e-5	0	8	12880	3	3	12880	heavy fermion	3·13·229
8932	8.268956719943e-5	0	24	20160	4	5	20160	heavy fermion	2^2·7·11·29
8933	8.196942311701e-7	1	2	8934	1	1	8934	gauge boson (light)	8933 (prime)
8934	1.926838726046e-6	0	8	17880	3	3	17880	spectator	2·3·1489
