rank	k	weight	d_k	omega	is_prime	factors
470	9221	2.857124686531e-5	2	1	prime	9221 (prime)
471	22762	2.856661004857e-5	8	3	composite	2·19·599
472	20401	2.836515116493e-5	4	2	composite	23·887
473	151200	2.821769854257e-5	144	4	composite	2^5·3^3·5^2·7
474	264	2.799791830503e-5	16	3	composite	2^3·3·11
475	22137	2.776514363779e-5	8	3	composite	3·47·157
476	21560	2.774862694592e-5	48	4	composite	2^3·5·7^2·11
477	22208	2.769723216783e-5	14	2	composite	2^6·347
478	10912	2.763646953612e-5	24	3	composite	2^5·11·31
479	20659	2.762914623202e-5	4	2	composite	73·283
480	22144	2.748911445975e-5	16	2	composite	2^7·173
481	22178	2.735773943852e-5	8	3	composite	2·13·853
482	415800	2.733892381503e-5	192	5	composite	2^3·3^3·5^2·7·11
483	84	2.729570317573e-5	12	3	composite	2^2·3·7
484	111104	2.723684130937e-5	40	3	composite	2^9·7·31
485	20649	2.698595943837e-5	4	2	composite	3·6883
486	24379	2.696835079150e-5	2	1	prime	24379 (prime)
487	6144	2.683402351968e-5	24	2	composite	2^11·3
488	226800	2.676632264262e-5	150	4	composite	2^4·3^4·5^2·7
489	192	2.657083731915e-5	14	2	composite	2^6·3
490	61440	2.643243980390e-5	52	3	composite	2^12·3·5
491	14243	2.605147399846e-5	2	1	prime	14243 (prime)
492	20187	2.585829809048e-5	6	2	composite	3^2·2243
493	12893	2.577080513126e-5	2	1	prime	12893 (prime)
494	20660	2.565148021766e-5	12	3	composite	2^2·5·1033
495	22145	2.545552353185e-5	8	3	composite	5·43·103
496	22136	2.528435313736e-5	8	2	composite	2^3·2767
497	154	2.505179365288e-5	8	3	composite	2·7·11
498	20195	2.500485935471e-5	8	3	composite	5·7·577
499	1259	2.497987339842e-5	2	1	prime	1259 (prime)
500	22175	2.497443809995e-5	6	2	composite	5^2·887
501	21907	2.486414034039e-5	4	2	composite	19·1153
502	1524	2.482403623907e-5	12	3	composite	2^2·3·127
503	312	2.461354136365e-5	16	3	composite	2^3·3·13
504	20648	2.459115232666e-5	16	3	composite	2^3·29·89
505	21056	2.415096394797e-5	28	3	composite	2^6·7·47
506	22146	2.379243027279e-5	8	3	composite	2·3·3691
507	20700	2.368279180396e-5	54	4	composite	2^2·3^2·5^2·23
508	20557	2.365743554376e-5	4	2	composite	61·337
509	60480	2.363621504383e-5	112	4	composite	2^6·3^3·5·7
510	20206	2.352324766210e-5	4	2	composite	2·10103
511	624	2.351913176224e-5	20	3	composite	2^4·3·13
512	1733	2.342036874176e-5	2	1	prime	1733 (prime)
513	498960	2.338161837331e-5	200	5	composite	2^4·3^4·5·7·11
514	3583	2.331622588778e-5	2	1	prime	3583 (prime)
515	10163	2.331100319658e-5	2	1	prime	10163 (prime)
516	20661	2.321816151694e-5	8	3	composite	3·71·97
517	4463	2.320954140379e-5	2	1	prime	4463 (prime)
518	22135	2.313197655298e-5	8	3	composite	5·19·233
519	853	2.312279509162e-5	2	1	prime	853 (prime)
520	23297	2.288968349470e-5	2	1	prime	23297 (prime)
521	729	2.269788223629e-5	7	1	composite	3^6
522	1061	2.269058990070e-5	2	1	prime	1061 (prime)
523	20203	2.256800989423e-5	4	2	composite	89·227
524	87296	2.248612279557e-5	36	3	composite	2^8·11·31
525	409	2.245696027900e-5	2	1	prime	409 (prime)
526	10909	2.241260817384e-5	2	1	prime	10909 (prime)
527	22147	2.231301227244e-5	2	1	prime	22147 (prime)
528	21551	2.229682650616e-5	4	2	composite	23·937
529	20647	2.208346600204e-5	4	2	composite	11·1877
530	21609	2.202470657989e-5	15	2	composite	3^2·7^4
531	1609	2.191671866433e-5	2	1	prime	1609 (prime)
532	22148	2.173542694163e-5	18	3	composite	2^2·7^2·113
533	22627	2.170376531174e-5	8	2	composite	11^3·17
534	57344	2.168433797777e-5	28	2	composite	2^13·7
535	138600	2.158024430919e-5	144	5	composite	2^3·3^2·5^2·7·11
536	744	2.156085480517e-5	16	3	composite	2^3·3·31
537	20559	2.153038704001e-5	16	4	composite	3·7·11·89
538	22177	2.144007014568e-5	4	2	composite	67·331
539	21554	2.134381454895e-5	8	3	composite	2·13·829
540	22134	2.132299893078e-5	32	5	composite	2·3·7·17·31
541	20662	2.129048920123e-5	4	2	composite	2·10331
542	174592	2.109889377025e-5	40	3	composite	2^9·11·31
543	7673	2.105446513745e-5	2	1	prime	7673 (prime)
544	22819	2.092469610773e-5	4	2	composite	19·1201
545	22210	2.080870922092e-5	8	3	composite	2·5·2221
546	20207	2.073179770128e-5	6	2	composite	11^2·167
547	21005	2.073106294633e-5	4	2	composite	5·4201
548	992	2.068871598831e-5	12	2	composite	2^5·31
549	1637	2.067535339858e-5	2	1	prime	1637 (prime)
550	39703	2.065554205573e-5	2	1	prime	39703 (prime)
551	22430	2.058249980087e-5	8	3	composite	2·5·2243
552	9907	2.049464805187e-5	2	1	prime	9907 (prime)
553	64	2.024557607849e-5	7	1	composite	2^6
554	20000	2.017364896225e-5	30	2	composite	2^5·5^4
555	6091	2.003695630979e-5	2	1	prime	6091 (prime)
556	21287	1.996217119712e-5	4	2	composite	7·3041
557	20100	1.995904026412e-5	36	4	composite	2^2·3·5^2·67
558	20202	1.983266885320e-5	32	5	composite	2·3·7·13·37
559	20646	1.981207515734e-5	24	4	composite	2·3^2·31·37
560	1459	1.964545250581e-5	2	1	prime	1459 (prime)
561	22149	1.961453001265e-5	12	3	composite	3^2·23·107
562	20663	1.952683099954e-5	2	1	prime	20663 (prime)
563	22133	1.944759941090e-5	2	1	prime	22133 (prime)
564	20560	1.944424355536e-5	20	3	composite	2^4·5·257
565	1456	1.940175076451e-5	20	3	composite	2^4·7·13
566	21550	1.934775112454e-5	12	3	composite	2·5^2·431
567	22898	1.932034086484e-5	6	2	composite	2·107^2
568	10739	1.922274723333e-5	2	1	prime	10739 (prime)
569	128	1.920412045698e-5	8	1	composite	2^7
570	20281	1.902261583711e-5	4	2	composite	17·1193
571	21556	1.879834602583e-5	12	3	composite	2^2·17·317
572	81280	1.874531087839e-5	32	3	composite	2^7·5·127
573	21288	1.874392994191e-5	16	3	composite	2^3·3·887
574	22900	1.868550764296e-5	18	3	composite	2^2·5^2·229
575	193	1.867372550205e-5	2	1	prime	193 (prime)
576	121	1.865627423853e-5	3	1	composite	11^2
577	22901	1.864354180838e-5	2	1	prime	22901 (prime)
578	21512	1.862455684885e-5	8	2	composite	2^3·2689
579	49	1.860217432146e-5	3	1	composite	7^2
580	21555	1.857288929331e-5	12	3	composite	3^2·5·479
581	20208	1.852356081749e-5	20	3	composite	2^4·3·421
582	15121	1.840112010261e-5	2	1	prime	15121 (prime)
583	240	1.835896903137e-5	20	3	composite	2^4·3·5
584	22132	1.826003041841e-5	12	3	composite	2^2·11·503
585	22211	1.817944767031e-5	8	3	composite	7·19·167
586	20645	1.807423188377e-5	4	2	composite	5·4129
587	191	1.805859681972e-5	2	1	prime	191 (prime)
588	2459	1.800625007709e-5	2	1	prime	2459 (prime)
589	20320	1.799869389175e-5	24	3	composite	2^5·5·127
590	20561	1.799010448512e-5	4	2	composite	29·709
591	22000	1.787010651367e-5	40	3	composite	2^4·5^3·11
592	20664	1.778229729198e-5	48	4	composite	2^3·3^2·7·41
593	20201	1.777246641844e-5	2	1	prime	20201 (prime)
594	21905	1.767785093734e-5	8	3	composite	5·13·337
595	21557	1.763297390043e-5	2	1	prime	21557 (prime)
596	21549	1.761811581684e-5	8	3	composite	3·11·653
597	143360	1.761341801625e-5	52	3	composite	2^12·5·7
598	22002	1.745097282254e-5	16	4	composite	2·3·19·193
599	24571	1.744330884436e-5	2	1	prime	24571 (prime)
600	22903	1.738912104564e-5	4	2	composite	37·619
601	1741	1.738583290219e-5	2	1	prime	1741 (prime)
602	6719	1.736803078393e-5	2	1	prime	6719 (prime)
603	22897	1.735873477678e-5	4	2	composite	7·3271
604	21899	1.732656727010e-5	4	2	composite	61·359
605	22902	1.723267825123e-5	16	4	composite	2·3·11·347
606	22212	1.707046804102e-5	18	3	composite	2^2·3^2·617
607	21563	1.704692793242e-5	2	1	prime	21563 (prime)
608	21562	1.690476618123e-5	4	2	composite	2·10781
609	21561	1.681043221236e-5	4	2	composite	3·7187
610	28687	1.675656024911e-5	2	1	prime	28687 (prime)
611	21120	1.673843101627e-5	64	4	composite	2^7·3·5·11
612	22151	1.672733501741e-5	4	2	composite	17·1303
613	21559	1.670055506916e-5	2	1	prime	21559 (prime)
614	20644	1.668621297850e-5	12	3	composite	2^2·13·397
615	20665	1.644649778530e-5	4	2	composite	5·4133
616	23293	1.634391401110e-5	2	1	prime	23293 (prime)
617	8123	1.626843611711e-5	2	1	prime	8123 (prime)
618	22003	1.626026169352e-5	2	1	prime	22003 (prime)
619	3967	1.625480216237e-5	2	1	prime	3967 (prime)
620	20556	1.620963947745e-5	18	3	composite	2^2·3^2·571
621	22005	1.618483235159e-5	16	3	composite	3^3·5·163
622	21901	1.615873197290e-5	6	2	composite	11^2·181
623	227	1.615066024330e-5	2	1	prime	227 (prime)
624	20555	1.610270224061e-5	4	2	composite	5·4111
625	21902	1.602153195088e-5	8	3	composite	2·47·233
626	508	1.598744686117e-5	6	2	composite	2^2·127
627	12289	1.595955132184e-5	2	1	prime	12289 (prime)
628	343	1.592793792442e-5	4	1	composite	7^3
629	20399	1.587911104149e-5	2	1	prime	20399 (prime)
630	5953	1.577654100797e-5	2	1	prime	5953 (prime)
631	17920	1.573158483029e-5	40	3	composite	2^9·5·7
632	2477	1.564469791635e-5	2	1	prime	2477 (prime)
633	21565	1.563491290938e-5	8	3	composite	5·19·227
634	21548	1.552843471490e-5	6	2	composite	2^2·5387
635	21904	1.551654023554e-5	15	2	composite	2^4·37^2
636	6947	1.547036959576e-5	2	1	prime	6947 (prime)
637	20563	1.539602600371e-5	2	1	prime	20563 (prime)
638	20562	1.537387936855e-5	16	4	composite	2·3·23·149
639	21636	1.537178792066e-5	18	3	composite	2^2·3^2·601
640	21330	1.537002100321e-5	32	4	composite	2·3^3·5·79
641	21095	1.536383844515e-5	4	2	composite	5·4219
642	22904	1.531806066513e-5	16	3	composite	2^3·7·409
643	21999	1.530533062483e-5	4	2	composite	3·7333
644	16889	1.524298247145e-5	2	1	prime	16889 (prime)
645	20402	1.523869161435e-5	6	2	composite	2·101^2
646	22152	1.523256684653e-5	32	4	composite	2^3·3·13·71
647	12541	1.520507918635e-5	2	1	prime	12541 (prime)
648	21474	1.519618952294e-5	12	3	composite	2·3^2·1193
649	19819	1.517324552496e-5	2	1	prime	19819 (prime)
650	22009	1.511917274341e-5	4	2	composite	13·1693
651	21906	1.505943617057e-5	12	3	composite	2·3^2·1217
652	631	1.505923035942e-5	2	1	prime	631 (prime)
653	22130	1.504549517896e-5	8	3	composite	2·5·2213
654	20001	1.495663949902e-5	8	3	composite	3·59·113
655	22004	1.489803107711e-5	6	2	composite	2^2·5501
656	7159	1.482372145075e-5	2	1	prime	7159 (prime)
657	20643	1.480419702212e-5	8	3	composite	3·7·983
658	21824	1.477294852386e-5	28	3	composite	2^6·11·31
659	20182	1.476988291258e-5	4	2	composite	2·10091
660	277200	1.473817130386e-5	180	5	composite	2^4·3^2·5^2·7·11
661	20666	1.472243120743e-5	4	2	composite	2·10333
662	12544	1.470854935999e-5	27	2	composite	2^8·7^2
663	21903	1.465276825429e-5	12	3	composite	3·7^2·149
664	243	1.455254979579e-5	6	1	composite	3^5
665	9973	1.449942499890e-5	2	1	prime	9973 (prime)
666	25771	1.449293816487e-5	2	1	prime	25771 (prime)
667	22449	1.447838241004e-5	8	3	composite	3·7·1069
668	21898	1.444069179854e-5	4	2	composite	2·10949
669	20564	1.443398550214e-5	12	3	composite	2^2·53·97
670	20419	1.442065583636e-5	4	2	composite	7·2917
671	20209	1.441333101512e-5	4	2	composite	7·2887
672	21349	1.441008620220e-5	4	2	composite	37·577
673	21908	1.435429284983e-5	6	2	composite	2^2·5477
674	206336	1.428682406194e-5	40	3	composite	2^9·13·31
675	20554	1.415848155211e-5	8	3	composite	2·43·239
676	20398	1.415385893459e-5	16	4	composite	2·7·31·47
677	21299	1.413848725542e-5	6	2	composite	19^2·59
678	20403	1.409989800508e-5	6	2	composite	3^2·2267
679	21909	1.406204969116e-5	8	3	composite	3·67·109
680	22624	1.393690954736e-5	24	3	composite	2^5·7·101
681	22905	1.384645510697e-5	12	3	composite	3^2·5·509
682	22129	1.383854329126e-5	2	1	prime	22129 (prime)
683	20285	1.383448425651e-5	4	2	composite	5·4057
684	172032	1.374426874161e-5	56	3	composite	2^13·3·7
685	181	1.370948973626e-5	2	1	prime	181 (prime)
686	21298	1.369717495957e-5	8	3	composite	2·23·463
687	195072	1.366851405492e-5	40	3	composite	2^9·3·127
688	317440	1.365857270249e-5	48	3	composite	2^11·5·31
689	197	1.362478510244e-5	2	1	prime	197 (prime)
690	20609	1.361916833877e-5	4	2	composite	37·557
691	20210	1.361142111634e-5	16	4	composite	2·5·43·47
692	2111	1.360345492266e-5	2	1	prime	2111 (prime)
693	20600	1.358978639723e-5	24	3	composite	2^3·5^2·103
694	21301	1.357722372096e-5	8	3	composite	7·17·179
695	21998	1.352823494072e-5	8	3	composite	2·17·647
696	21910	1.350801606834e-5	16	4	composite	2·5·7·313
697	21566	1.350429795297e-5	8	3	composite	2·41·263
698	22896	1.349584497866e-5	40	3	composite	2^4·3^3·53
699	20640	1.349264612425e-5	48	4	composite	2^5·3·5·43
700	20642	1.332849366250e-5	4	2	composite	2·10321
701	21297	1.332754796424e-5	8	3	composite	3·31·229
702	6607	1.331280197975e-5	2	1	prime	6607 (prime)
703	22213	1.329200370046e-5	4	2	composite	97·229
704	20565	1.326195938781e-5	12	3	composite	3^2·5·457
705	22153	1.325761072620e-5	2	1	prime	22153 (prime)
706	22895	1.325034557406e-5	8	3	composite	5·19·241
707	20566	1.307544895617e-5	16	4	composite	2·7·13·113
708	20198	1.306853892714e-5	4	2	composite	2·10099
709	21524	1.306370911185e-5	6	2	composite	2^2·5381
710	44704	1.305016097869e-5	24	3	composite	2^5·11·127
711	21897	1.299025229427e-5	8	2	composite	3^3·811
712	21547	1.292057052829e-5	4	2	composite	29·743
713	20607	1.286795777663e-5	4	2	composite	3·6869
714	20404	1.285383950711e-5	6	2	composite	2^2·5101
715	3361	1.285362143189e-5	2	1	prime	3361 (prime)
716	22128	1.283304764237e-5	20	3	composite	2^4·3·461
717	20667	1.283150313800e-5	6	2	composite	3·83^2
718	332640	1.278913619131e-5	192	5	composite	2^5·3^3·5·7·11
719	20397	1.273797738253e-5	8	3	composite	3·13·523
720	831600	1.273208033779e-5	240	5	composite	2^4·3^3·5^2·7·11
721	96	1.269991256258e-5	12	2	composite	2^5·3
722	22906	1.263154028540e-5	8	3	composite	2·13·881
723	349184	1.261021796458e-5	44	3	composite	2^10·11·31
724	21911	1.254764142168e-5	2	1	prime	21911 (prime)
725	22131	1.251834653629e-5	6	2	composite	3^2·2459
726	22006	1.250055129057e-5	4	2	composite	2·11003
727	21953	1.248958484936e-5	4	2	composite	29·757
728	661	1.247074416612e-5	2	1	prime	661 (prime)
729	21295	1.246224380113e-5	4	2	composite	5·4259
730	108	1.236817333326e-5	12	2	composite	2^2·3^3
731	21951	1.235061952096e-5	10	2	composite	3^4·271
732	21896	1.232503244848e-5	32	4	composite	2^3·7·17·23
733	22894	1.231552211902e-5	4	2	composite	2·11447
734	91	1.223601577465e-5	4	2	composite	7·13
735	109	1.216196739135e-5	2	1	prime	109 (prime)
736	20567	1.211567275078e-5	4	2	composite	131·157
737	20606	1.211090895725e-5	4	2	composite	2·10303
738	20196	1.206781155065e-5	48	4	composite	2^2·3^3·11·17
739	20641	1.206509700396e-5	2	1	prime	20641 (prime)
740	21294	1.204276121472e-5	36	4	composite	2·3^2·7·13^2
741	22214	1.201975785674e-5	8	3	composite	2·29·383
742	221760	1.197222373536e-5	168	5	composite	2^6·3^2·5·7·11
743	21567	1.196384247070e-5	16	4	composite	3·7·13·79
744	5039	1.195720850873e-5	2	1	prime	5039 (prime)
745	20197	1.194223260178e-5	4	2	composite	19·1063
746	22721	1.193839442838e-5	2	1	prime	22721 (prime)
747	20405	1.186198348474e-5	16	4	composite	5·7·11·53
748	21302	1.185200204091e-5	4	2	composite	2·10651
749	20553	1.184995510892e-5	16	4	composite	3·13·17·31
750	22154	1.182363646346e-5	16	4	composite	2·11·19·53
751	22324	1.181375970250e-5	6	2	composite	2^2·5581
752	21997	1.179202127834e-5	2	1	prime	21997 (prime)
753	20568	1.175745861419e-5	16	3	composite	2^3·3·857
754	20592	1.175143347711e-5	60	4	composite	2^4·3^2·11·13
755	20211	1.172566987569e-5	4	2	composite	3·6737
756	20318	1.165272588050e-5	4	2	composite	2·10159
757	22907	1.164730798260e-5	2	1	prime	22907 (prime)
758	21293	1.160305734002e-5	4	2	composite	107·199
759	22127	1.159757530863e-5	8	3	composite	7·29·109
760	22723	1.157025776767e-5	4	2	composite	31·733
761	9209	1.154934749831e-5	2	1	prime	9209 (prime)
762	20002	1.151510022587e-5	8	3	composite	2·73·137
763	20569	1.148009727080e-5	4	2	composite	67·307
764	21912	1.145416920986e-5	32	4	composite	2^3·3·11·83
765	22007	1.142036143126e-5	4	2	composite	59·373
766	22174	1.138766201410e-5	4	2	composite	2·11087
767	277	1.138029346483e-5	2	1	prime	277 (prime)
768	16901	1.135547655831e-5	2	1	prime	16901 (prime)
769	21954	1.127065547800e-5	8	3	composite	2·3·3659
770	20406	1.123747333163e-5	16	4	composite	2·3·19·179
771	341	1.121867582002e-5	4	2	composite	11·31
772	20200	1.119179325633e-5	24	3	composite	2^3·5^2·101
773	10079	1.117501940981e-5	2	1	prime	10079 (prime)
774	20605	1.115874055405e-5	8	3	composite	5·13·317
775	20552	1.114302134111e-5	16	3	composite	2^3·7·367
776	1016	1.113316078867e-5	8	2	composite	2^3·127
777	21546	1.112494893060e-5	40	4	composite	2·3^4·7·19
778	21292	1.107909931552e-5	6	2	composite	2^2·5323
779	20396	1.106959362681e-5	6	2	composite	2^2·5099
780	20668	1.104665811952e-5	6	2	composite	2^2·5167
781	22008	1.102373496732e-5	32	4	composite	2^3·3·7·131
782	22908	1.101679105254e-5	24	4	composite	2^2·3·23·83
783	35851	1.101309344786e-5	2	1	prime	35851 (prime)
784	22893	1.099456993115e-5	8	3	composite	3·13·587
785	39680	1.092808353273e-5	36	3	composite	2^8·5·31
786	21895	1.081715904604e-5	8	3	composite	5·29·151
787	20415	1.076865529365e-5	8	3	composite	3·5·1361
788	21291	1.076663665454e-5	8	3	composite	3·47·151
789	22126	1.075381236411e-5	16	4	composite	2·13·23·37
790	22827	1.073558138922e-5	8	3	composite	3·7·1087
791	20604	1.072492145375e-5	24	4	composite	2^2·3·17·101
792	21545	1.070625663322e-5	8	3	composite	5·31·139
793	89	1.069742312367e-5	2	1	prime	89 (prime)
794	21303	1.066488870293e-5	10	2	composite	3^4·263
795	21342	1.063201100858e-5	8	3	composite	2·3·3557
796	20550	1.062131954278e-5	24	4	composite	2·3·5^2·137
797	15107	1.052396765397e-5	2	1	prime	15107 (prime)
798	2113	1.050868755772e-5	2	1	prime	2113 (prime)
799	22724	1.050063283005e-5	24	4	composite	2^2·13·19·23
800	20326	1.049710707922e-5	4	2	composite	2·10163
801	4073	1.047560429251e-5	2	1	prime	4073 (prime)
802	2521	1.047351065196e-5	2	1	prime	2521 (prime)
803	21996	1.042996436237e-5	36	4	composite	2^2·3^2·13·47
804	20570	1.038807450920e-5	24	4	composite	2·5·11^2·17
805	21290	1.038434232148e-5	8	3	composite	2·5·2129
806	21001	1.036104133048e-5	2	1	prime	21001 (prime)
807	22155	1.034645240541e-5	16	4	composite	3·5·7·211
808	156	1.027847608675e-5	12	3	composite	2^2·3·13
809	20999	1.025796817263e-5	8	3	composite	11·23·83
810	20571	1.021305255695e-5	4	2	composite	3·6857
811	22725	1.021013626210e-5	18	3	composite	3^2·5^2·101
812	20603	1.018946252654e-5	4	2	composite	11·1873
813	487	1.018434702437e-5	2	1	prime	487 (prime)
814	21875	1.017967463052e-5	12	2	composite	5^5·7
815	21955	1.016374365990e-5	4	2	composite	5·4391
816	20772	1.016292080410e-5	18	3	composite	2^2·3^2·577
817	21289	1.009079082526e-5	4	2	composite	61·349
818	412672	1.003044001789e-5	44	3	composite	2^10·13·31
819	22909	1.001226561559e-5	4	2	composite	31·739
820	98	9.996719013916e-6	6	2	composite	2·7^2
821	20407	9.977922093761e-6	2	1	prime	20407 (prime)
822	21913	9.960955725696e-6	4	2	composite	17·1289
823	21950	9.913564177296e-6	12	3	composite	2·5^2·439
824	21949	9.882669659090e-6	4	2	composite	47·467
825	20572	9.864621445782e-6	12	3	composite	2^2·37·139
826	22674	9.849183646306e-6	8	3	composite	2·3·3779
827	20212	9.842266500584e-6	12	3	composite	2^2·31·163
828	1024	9.809055398316e-6	11	1	composite	2^10
829	6448	9.807562779128e-6	20	3	composite	2^4·13·31
830	20194	9.799259417511e-6	8	3	composite	2·23·439
831	22892	9.765722221492e-6	12	3	composite	2^2·59·97
832	20395	9.744530157959e-6	4	2	composite	5·4079
833	20601	9.740014100878e-6	16	3	composite	3^3·7·109
834	20610	9.684516188359e-6	24	4	composite	2·3^2·5·229
835	40639	9.672390352730e-6	2	1	prime	40639 (prime)
836	22719	9.661041620654e-6	4	2	composite	3·7573
837	20602	9.659758593542e-6	4	2	composite	2·10301
838	22720	9.605857496453e-6	28	3	composite	2^6·5·71
839	155	9.597984943342e-6	4	2	composite	5·31
840	20597	9.592668679791e-6	4	2	composite	43·479
841	20639	9.567878411483e-6	2	1	prime	20639 (prime)
842	21145	9.562543841375e-6	4	2	composite	5·4229
843	20573	9.511257255778e-6	4	2	composite	7·2939
844	21894	9.492622861266e-6	16	4	composite	2·3·41·89
845	196	9.492316719223e-6	9	2	composite	2^2·7^2
846	20669	9.456515028296e-6	4	2	composite	11·1879
847	21304	9.448560056567e-6	8	2	composite	2^3·2663
848	22215	9.385977761312e-6	8	3	composite	3·5·1481
849	22156	9.336008139799e-6	12	3	composite	2^2·29·191
850	22500	9.319067699393e-6	45	3	composite	2^2·3^2·5^4
851	21002	9.311834928506e-6	4	2	composite	2·10501
852	22910	9.291753319663e-6	16	4	composite	2·5·29·79
853	625	9.220975198760e-6	5	1	composite	5^4
854	21569	9.205094558401e-6	2	1	prime	21569 (prime)
855	21544	9.175669353947e-6	8	2	composite	2^3·2693
856	21956	9.135966142431e-6	12	3	composite	2^2·11·499
857	22124	9.119440079408e-6	6	2	composite	2^2·5531
858	20551	9.110337555171e-6	2	1	prime	20551 (prime)
859	50400	9.110266883235e-6	108	4	composite	2^5·3^2·5^2·7
860	20400	9.108173124828e-6	60	4	composite	2^4·3·5^2·17
861	20408	9.104256729885e-6	8	2	composite	2^3·2551
