rank	k	weight	d_k	omega	is_prime	factors
1371	939516899	4.718180295247e-10	2	1	prime	939516899 (prime)
1372	939409439	4.718177785454e-10	2	1	prime	939409439 (prime)
1373	932184073	4.718007643451e-10	2	1	prime	932184073 (prime)
1374	932184049	4.718007641955e-10	2	1	prime	932184049 (prime)
1375	918918023	4.717688297079e-10	2	1	prime	918918023 (prime)
1376	882161261	4.716753364984e-10	2	1	prime	882161261 (prime)
1377	872413573	4.716492226593e-10	2	1	prime	872413573 (prime)
1378	872413567	4.716492225773e-10	2	1	prime	872413567 (prime)
1379	872408587	4.716492090885e-10	2	1	prime	872408587 (prime)
1380	872408569	4.716492090158e-10	2	1	prime	872408569 (prime)
1381	872308763	4.716489386245e-10	2	1	prime	872308763 (prime)
1382	872308699	4.716489382763e-10	2	1	prime	872308699 (prime)
1383	20001948	4.716433005443e-10	24	4	composite	2^2·3·181·9209
1384	865599487	4.716306188468e-10	2	1	prime	865599487 (prime)
1385	865599491	4.716306188354e-10	2	1	prime	865599491 (prime)
1386	805304839	4.714523045103e-10	2	1	prime	805304839 (prime)
1387	805304831	4.714523044410e-10	2	1	prime	805304831 (prime)
1388	805300211	4.714522898040e-10	2	1	prime	805300211 (prime)
1389	805300261	4.714522896815e-10	2	1	prime	805300261 (prime)
1390	805208071	4.714519968267e-10	2	1	prime	805208071 (prime)
1391	805208039	4.714519967195e-10	2	1	prime	805208039 (prime)
1392	738196111	4.712196362091e-10	2	1	prime	738196111 (prime)
1393	738196051	4.712196358775e-10	2	1	prime	738196051 (prime)
1394	738191873	4.712196202558e-10	2	1	prime	738191873 (prime)
1395	738191869	4.712196200790e-10	2	1	prime	738191869 (prime)
1396	738107393	4.712193006067e-10	2	1	prime	738107393 (prime)
1397	738107389	4.712193004922e-10	2	1	prime	738107389 (prime)
1398	735134419	4.712080094976e-10	2	1	prime	735134419 (prime)
1399	735134399	4.712080094109e-10	2	1	prime	735134399 (prime)
1400	732430367	4.711976601563e-10	2	1	prime	732430367 (prime)
1401	732430327	4.711976598220e-10	2	1	prime	732430327 (prime)
1402	698377709	4.710604805214e-10	2	1	prime	698377709 (prime)
1403	698377679	4.710604804306e-10	2	1	prime	698377679 (prime)
1404	671087371	4.709405099649e-10	2	1	prime	671087371 (prime)
1405	671087311	4.709405095937e-10	2	1	prime	671087311 (prime)
1406	671083537	4.709404924732e-10	2	1	prime	671083537 (prime)
1407	671083513	4.709404923179e-10	2	1	prime	671083513 (prime)
1408	671006747	4.709401411254e-10	2	1	prime	671006747 (prime)
1409	671006719	4.709401410661e-10	2	1	prime	671006719 (prime)
1410	665845769	4.709163435533e-10	2	1	prime	665845769 (prime)
1411	665845759	4.709163433535e-10	2	1	prime	665845759 (prime)
1412	20001871	4.709149298486e-10	4	2	composite	1327·15073
1413	612612019	4.706475226974e-10	2	1	prime	612612019 (prime)
1414	612611981	4.706475226668e-10	2	1	prime	612611981 (prime)
1415	20000544	4.705360193284e-10	48	4	composite	2^5·3·157·1327
1416	588107561	4.705074532551e-10	2	1	prime	588107561 (prime)
1417	588107519	4.705074530164e-10	2	1	prime	588107519 (prime)
1418	551350781	4.702740499048e-10	2	1	prime	551350781 (prime)
1419	536869891	4.701733391103e-10	2	1	prime	536869891 (prime)
1420	536866819	4.701733173222e-10	2	1	prime	536866819 (prime)
1421	536866807	4.701733171844e-10	2	1	prime	536866807 (prime)
1422	536805383	4.701728783791e-10	2	1	prime	536805383 (prime)
1423	536805343	4.701728781464e-10	2	1	prime	536805343 (prime)
1424	20000700	4.700469421874e-10	108	5	composite	2^2·3^2·5^2·71·313
1425	490089623	4.698074178656e-10	2	1	prime	490089623 (prime)
1426	469761161	4.696257430643e-10	2	1	prime	469761161 (prime)
1427	469761143	4.696257429262e-10	2	1	prime	469761143 (prime)
1428	469758479	4.696257181523e-10	2	1	prime	469758479 (prime)
1429	469758461	4.696257177642e-10	2	1	prime	469758461 (prime)
1430	469704721	4.696252168290e-10	2	1	prime	469704721 (prime)
1431	466092041	4.695912679364e-10	2	1	prime	466092041 (prime)
1432	466092013	4.695912676845e-10	2	1	prime	466092013 (prime)
1433	441080671	4.693410174719e-10	2	1	prime	441080671 (prime)
1434	441080597	4.693410166553e-10	2	1	prime	441080597 (prime)
1435	436206817	4.692889196454e-10	2	1	prime	436206817 (prime)
1436	436206763	4.692889189624e-10	2	1	prime	436206763 (prime)
1437	436204291	4.692888924442e-10	2	1	prime	436204291 (prime)
1438	436204271	4.692888921829e-10	2	1	prime	436204271 (prime)
1439	436154371	4.692883527933e-10	2	1	prime	436154371 (prime)
1440	436154333	4.692883523945e-10	2	1	prime	436154333 (prime)
1441	432799769	4.692518058924e-10	2	1	prime	432799769 (prime)
1442	432799739	4.692518054693e-10	2	1	prime	432799739 (prime)
1443	422576137	4.691368544117e-10	2	1	prime	422576137 (prime)
1444	422576087	4.691368539909e-10	2	1	prime	422576087 (prime)
1445	402652409	4.688961110884e-10	2	1	prime	402652409 (prime)
1446	402652423	4.688961110002e-10	2	1	prime	402652423 (prime)
1447	402650141	4.688960822298e-10	2	1	prime	402650141 (prime)
1448	402650111	4.688960817991e-10	2	1	prime	402650111 (prime)
1449	402604057	4.688954979522e-10	2	1	prime	402604057 (prime)
1450	402604001	4.688954970011e-10	2	1	prime	402604001 (prime)
1451	399507457	4.688559215065e-10	2	1	prime	399507457 (prime)
1452	399507431	4.688559211255e-10	2	1	prime	399507431 (prime)
1453	20002230	4.686556228011e-10	24	4	composite	2·3^2·5·222247
1454	369098053	4.684320953710e-10	2	1	prime	369098053 (prime)
1455	369098021	4.684320949574e-10	2	1	prime	369098021 (prime)
1456	369095939	4.684320632875e-10	2	1	prime	369095939 (prime)
1457	369095929	4.684320631331e-10	2	1	prime	369095929 (prime)
1458	369053689	4.684314259867e-10	2	1	prime	369053689 (prime)
1459	367567201	4.684089106838e-10	2	1	prime	367567201 (prime)
1460	367567181	4.684089104616e-10	2	1	prime	367567181 (prime)
1461	366215189	4.683882740521e-10	2	1	prime	366215189 (prime)
1462	366215167	4.683882735534e-10	2	1	prime	366215167 (prime)
1463	357564433	4.682525489262e-10	2	1	prime	357564433 (prime)
1464	357564409	4.682525485927e-10	2	1	prime	357564409 (prime)
1465	20000330	4.681726758752e-10	56	4	composite	2·5·7^6·17
1466	335543683	4.678755793910e-10	2	1	prime	335543683 (prime)
1467	335543653	4.678755787960e-10	2	1	prime	335543653 (prime)
1468	335541797	4.678755448719e-10	2	1	prime	335541797 (prime)
1469	335541751	4.678755441145e-10	2	1	prime	335541751 (prime)
1470	335503361	4.678748438919e-10	2	1	prime	335503361 (prime)
1471	332922901	4.678274050447e-10	2	1	prime	332922901 (prime)
1472	332922859	4.678274040110e-10	2	1	prime	332922859 (prime)
1473	330810499	4.677880214299e-10	2	1	prime	330810499 (prime)
1474	330810479	4.677880211982e-10	2	1	prime	330810479 (prime)
1475	306306001	4.672916058560e-10	2	1	prime	306306001 (prime)
1476	306305981	4.672916057221e-10	2	1	prime	306305981 (prime)
1477	294053801	4.670124894119e-10	2	1	prime	294053801 (prime)
1478	294053729	4.670124875800e-10	2	1	prime	294053729 (prime)
1479	268434941	4.663468664309e-10	2	1	prime	268434941 (prime)
1480	268434949	4.663468662935e-10	2	1	prime	268434949 (prime)
1481	268433441	4.663468235206e-10	2	1	prime	268433441 (prime)
1482	268433401	4.663468224911e-10	2	1	prime	268433401 (prime)
1483	268402697	4.663459487046e-10	2	1	prime	268402697 (prime)
1484	268402679	4.663459483817e-10	2	1	prime	268402679 (prime)
1485	245044841	4.656181520641e-10	2	1	prime	245044841 (prime)
1486	245044781	4.656181498741e-10	2	1	prime	245044781 (prime)
1487	234880589	4.652564606208e-10	2	1	prime	234880589 (prime)
1488	234880571	4.652564598111e-10	2	1	prime	234880571 (prime)
1489	234879241	4.652564104256e-10	2	1	prime	234879241 (prime)
1490	234879221	4.652564097175e-10	2	1	prime	234879221 (prime)
1491	234852367	4.652554128140e-10	2	1	prime	234852367 (prime)
1492	234852347	4.652554123078e-10	2	1	prime	234852347 (prime)
1493	233046019	4.651878326443e-10	2	1	prime	233046019 (prime)
1494	233045999	4.651878317463e-10	2	1	prime	233045999 (prime)
1495	227541011	4.649752898610e-10	2	1	prime	227541011 (prime)
1496	227540983	4.649752887102e-10	2	1	prime	227540983 (prime)
1497	220540339	4.646897509706e-10	2	1	prime	220540339 (prime)
1498	220540291	4.646897490744e-10	2	1	prime	220540291 (prime)
1499	218103407	4.645860757804e-10	2	1	prime	218103407 (prime)
1500	218103373	4.645860742434e-10	2	1	prime	218103373 (prime)
1501	218102141	4.645860212543e-10	2	1	prime	218102141 (prime)
1502	218077199	4.645849481697e-10	2	1	prime	218077199 (prime)
1503	218077177	4.645849473223e-10	2	1	prime	218077177 (prime)
1504	216399877	4.645122221610e-10	2	1	prime	216399877 (prime)
1505	216399863	4.645122216662e-10	2	1	prime	216399863 (prime)
1506	216216023	4.645041822693e-10	2	1	prime	216216023 (prime)
1507	216215983	4.645041806074e-10	2	1	prime	216215983 (prime)
1508	211288067	4.642834977767e-10	2	1	prime	211288067 (prime)
1509	211288057	4.642834971526e-10	2	1	prime	211288057 (prime)
1510	201326221	4.638045709534e-10	2	1	prime	201326221 (prime)
1511	201326197	4.638045698174e-10	2	1	prime	201326197 (prime)
1512	201325057	4.638045121701e-10	2	1	prime	201325057 (prime)
1513	201325039	4.638045112680e-10	2	1	prime	201325039 (prime)
1514	201302027	4.638033502736e-10	2	1	prime	201302027 (prime)
1515	201302009	4.638033494843e-10	2	1	prime	201302009 (prime)
1516	199753747	4.637246312153e-10	2	1	prime	199753747 (prime)
1517	199753691	4.637246284346e-10	2	1	prime	199753691 (prime)
1518	20001300	4.632291998818e-10	216	6	composite	2^2·3·5^2·11^2·19·29
1519	184549051	4.628818233304e-10	2	1	prime	184549051 (prime)
1520	184548997	4.628818201835e-10	2	1	prime	184548997 (prime)
1521	184547977	4.628817589528e-10	2	1	prime	184547977 (prime)
1522	184547947	4.628817571306e-10	2	1	prime	184547947 (prime)
1523	184526851	4.628804916549e-10	2	1	prime	184526851 (prime)
1524	184526843	4.628804914017e-10	2	1	prime	184526843 (prime)
1525	183783601	4.628357291243e-10	2	1	prime	183783601 (prime)
1526	183783577	4.628357274833e-10	2	1	prime	183783577 (prime)
1527	183107611	4.627947033511e-10	2	1	prime	183107611 (prime)
1528	183107581	4.627947016683e-10	2	1	prime	183107581 (prime)
1529	20001900	4.627187928621e-10	72	5	composite	2^2·3·5^2·61·1093
1530	178782209	4.625248973583e-10	2	1	prime	178782209 (prime)
1531	178782173	4.625248949884e-10	2	1	prime	178782173 (prime)
1532	172972801	4.621414265585e-10	2	1	prime	172972801 (prime)
1533	172972783	4.621414253262e-10	2	1	prime	172972783 (prime)
1534	167771887	4.617757396273e-10	2	1	prime	167771887 (prime)
1535	167771839	4.617757363850e-10	2	1	prime	167771839 (prime)
1536	167770903	4.617756683902e-10	2	1	prime	167770903 (prime)
1537	167770877	4.617756665863e-10	2	1	prime	167770877 (prime)
1538	167751697	4.617742761270e-10	2	1	prime	167751697 (prime)
1539	167751679	4.617742748531e-10	2	1	prime	167751679 (prime)
1540	166461457	4.616800206430e-10	2	1	prime	166461457 (prime)
1541	166461431	4.616800185882e-10	2	1	prime	166461431 (prime)
1542	162529309	4.613835986454e-10	2	1	prime	162529309 (prime)
1543	162529273	4.613835959411e-10	2	1	prime	162529273 (prime)
1544	2162688	4.603619395663e-10	68	3	composite	2^16·3·11
1545	147026903	4.600616478861e-10	2	1	prime	147026903 (prime)
1546	147026849	4.600616428793e-10	2	1	prime	147026849 (prime)
1547	134217487	4.587408255134e-10	2	1	prime	134217487 (prime)
1548	134217467	4.587408231678e-10	2	1	prime	134217467 (prime)
1549	134216729	4.587407400980e-10	2	1	prime	134216729 (prime)
1550	134201359	4.587390049909e-10	2	1	prime	134201359 (prime)
1551	134201339	4.587390027884e-10	2	1	prime	134201339 (prime)
1552	133169159	4.586215736656e-10	2	1	prime	133169159 (prime)
1553	133169137	4.586215713263e-10	2	1	prime	133169137 (prime)
1554	129729629	4.582168930359e-10	2	1	prime	129729629 (prime)
1555	129729563	4.582168849833e-10	2	1	prime	129729563 (prime)
1556	20002028	4.578266770245e-10	12	3	composite	2^2·1861·2687
1557	20000100	4.575909005560e-10	72	5	composite	2^2·3·5^2·163·409
1558	7339136	4.574430382358e-10	32	3	composite	2^7·7·8191
1559	122522423	4.572959042585e-10	2	1	prime	122522423 (prime)
1560	122522381	4.572958983369e-10	2	1	prime	122522381 (prime)
1561	117440299	4.565791571180e-10	2	1	prime	117440299 (prime)
1562	117440261	4.565791512742e-10	2	1	prime	117440261 (prime)
1563	117439649	4.565790614630e-10	2	1	prime	117439649 (prime)
1564	117439603	4.565790545402e-10	2	1	prime	117439603 (prime)
1565	117426193	4.565770821566e-10	2	1	prime	117426193 (prime)
1566	117426167	4.565770783034e-10	2	1	prime	117426167 (prime)
1567	116523013	4.564431921571e-10	2	1	prime	116523013 (prime)
1568	116523007	4.564431912547e-10	2	1	prime	116523007 (prime)
1569	20001020	4.562827316003e-10	48	5	composite	2^2·5·13·43·1789
1570	113770513	4.560221708886e-10	2	1	prime	113770513 (prime)
1571	113770457	4.560221620284e-10	2	1	prime	113770457 (prime)
1572	110270161	4.554567037032e-10	2	1	prime	110270161 (prime)
1573	110270117	4.554566966397e-10	2	1	prime	110270117 (prime)
1574	109051699	4.552514359833e-10	2	1	prime	109051699 (prime)
1575	109051693	4.552514348726e-10	2	1	prime	109051693 (prime)
1576	109051091	4.552513324171e-10	2	1	prime	109051091 (prime)
1577	109051067	4.552513282262e-10	2	1	prime	109051067 (prime)
1578	109038599	4.552492042475e-10	2	1	prime	109038599 (prime)
1579	109038577	4.552492005564e-10	2	1	prime	109038577 (prime)
1580	108199937	4.551052266456e-10	2	1	prime	108199937 (prime)
1581	108199933	4.551052259488e-10	2	1	prime	108199933 (prime)
1582	108108017	4.550893119589e-10	2	1	prime	108108017 (prime)
1583	108107999	4.550893086361e-10	2	1	prime	108107999 (prime)
1584	105644041	4.546524917906e-10	2	1	prime	105644041 (prime)
1585	105644029	4.546524896163e-10	2	1	prime	105644029 (prime)
1586	100663109	4.537048732300e-10	2	1	prime	100663109 (prime)
1587	100663099	4.537048712336e-10	2	1	prime	100663099 (prime)
1588	100662571	4.537047657553e-10	2	1	prime	100662571 (prime)
1589	100662521	4.537047557450e-10	2	1	prime	100662521 (prime)
1590	100651039	4.537024641909e-10	2	1	prime	100651039 (prime)
1591	99876869	4.535467506069e-10	2	1	prime	99876869 (prime)
1592	99876851	4.535467470304e-10	2	1	prime	99876851 (prime)
1593	97517617	4.530571463842e-10	2	1	prime	97517617 (prime)
1594	97517543	4.530571308615e-10	2	1	prime	97517543 (prime)
1595	95420441	4.526018411134e-10	2	1	prime	95420441 (prime)
1596	95420401	4.526018321812e-10	2	1	prime	95420401 (prime)
1597	92274527	4.518805116470e-10	2	1	prime	92274527 (prime)
1598	92274467	4.518804975343e-10	2	1	prime	92274467 (prime)
1599	92273989	4.518803842819e-10	2	1	prime	92273989 (prime)
1600	92273959	4.518803771197e-10	2	1	prime	92273959 (prime)
1601	92263439	4.518778833042e-10	2	1	prime	92263439 (prime)
1602	92263387	4.518778709315e-10	2	1	prime	92263387 (prime)
1603	91553797	4.517083606969e-10	2	1	prime	91553797 (prime)
1604	91553771	4.517083545105e-10	2	1	prime	91553771 (prime)
1605	89391119	4.511753364035e-10	2	1	prime	89391119 (prime)
1606	89391103	4.511753322571e-10	2	1	prime	89391103 (prime)
1607	86486419	4.504180250832e-10	2	1	prime	86486419 (prime)
1608	86486399	4.504180198519e-10	2	1	prime	86486399 (prime)
1609	20000961	4.498903678243e-10	18	3	composite	3^2·23^2·4201
1610	83885933	4.496961265650e-10	2	1	prime	83885933 (prime)
1611	83885917	4.496961219335e-10	2	1	prime	83885917 (prime)
1612	83885447	4.496959875939e-10	2	1	prime	83885447 (prime)
1613	83885413	4.496959777667e-10	2	1	prime	83885413 (prime)
1614	83875849	4.496932411489e-10	2	1	prime	83875849 (prime)
1615	83875829	4.496932354401e-10	2	1	prime	83875829 (prime)
1616	83230739	4.495072248028e-10	2	1	prime	83230739 (prime)
1617	83230717	4.495072185418e-10	2	1	prime	83230717 (prime)
1618	20000654	4.494427790394e-10	16	4	composite	2·19·107·4919
1619	81264649	4.489223403533e-10	2	1	prime	81264649 (prime)
1620	80740391	4.487616372053e-10	2	1	prime	80740391 (prime)
1621	80740339	4.487616213118e-10	2	1	prime	80740339 (prime)
1622	20002109	4.474831469121e-10	4	2	composite	4027·4967
1623	20001694	4.467144326636e-10	16	4	composite	2·71·79·1783
1624	73513459	4.463163139857e-10	2	1	prime	73513459 (prime)
1625	73513421	4.463162998410e-10	2	1	prime	73513421 (prime)
1626	72072017	4.457708358017e-10	2	1	prime	72072017 (prime)
1627	72071983	4.457708228467e-10	2	1	prime	72071983 (prime)
1628	69189163	4.446128150614e-10	2	1	prime	69189163 (prime)
1629	69189119	4.446127967986e-10	2	1	prime	69189119 (prime)
1630	67108739	4.437163535830e-10	2	1	prime	67108739 (prime)
1631	67108729	4.437163490191e-10	2	1	prime	67108729 (prime)
1632	67108369	4.437161892563e-10	2	1	prime	67108369 (prime)
1633	67108351	4.437161812312e-10	2	1	prime	67108351 (prime)
1634	67100681	4.437127750814e-10	2	1	prime	67100681 (prime)
1635	67100669	4.437127697913e-10	2	1	prime	67100669 (prime)
1636	66584591	4.434818112135e-10	2	1	prime	66584591 (prime)
1637	66584561	4.434817974353e-10	2	1	prime	66584561 (prime)
1638	211	4.429078951000e-10	2	1	prime	211 (prime)
1639	1703728	4.428189025225e-10	20	3	composite	2^4·13·8191
1640	2981888	4.427768889306e-10	64	3	composite	2^15·7·13
1641	20000630	4.427575593290e-10	32	5	composite	2·5·13·137·1123
1642	64864817	4.426860981397e-10	2	1	prime	64864817 (prime)
1643	64864799	4.426860895810e-10	2	1	prime	64864799 (prime)
1644	1108781	4.426184602943e-10	2	1	prime	1108781 (prime)
1645	1108801	4.425859712579e-10	2	1	prime	1108801 (prime)
1646	20000987	4.418923156015e-10	4	2	composite	2239·8933
1647	61261219	4.408765507525e-10	2	1	prime	61261219 (prime)
1648	61261199	4.408765400842e-10	2	1	prime	61261199 (prime)
1649	20002309	4.407158430181e-10	4	2	composite	797·25097
1650	58720171	4.394696077616e-10	2	1	prime	58720171 (prime)
1651	58720141	4.394695902299e-10	2	1	prime	58720141 (prime)
1652	58719821	4.394694056016e-10	2	1	prime	58719821 (prime)
1653	58719803	4.394693952739e-10	2	1	prime	58719803 (prime)
1654	58713091	4.394655206697e-10	2	1	prime	58713091 (prime)
1655	58713077	4.394655126082e-10	2	1	prime	58713077 (prime)
1656	58261523	4.392028395247e-10	2	1	prime	58261523 (prime)
1657	58261501	4.392028266170e-10	2	1	prime	58261501 (prime)
1658	20000401	4.388655754180e-10	8	3	composite	29·439·1571
1659	57657623	4.388452411436e-10	2	1	prime	57657623 (prime)
1660	57657583	4.388452173326e-10	2	1	prime	57657583 (prime)
1661	56885261	4.383770434202e-10	2	1	prime	56885261 (prime)
1662	56885219	4.383770177453e-10	2	1	prime	56885219 (prime)
1663	551350800	4.378921189542e-10	1200	7	composite	2^4·3^4·5^2·7·11·13·17
1664	20001972	4.374580061972e-10	24	4	composite	2^2·3·1061·1571
1665	20002244	4.374429353837e-10	12	3	composite	2^2·1153·4337
1666	20001091	4.372534549236e-10	16	4	composite	11·19·83·1153
1667	54525871	4.368663663194e-10	2	1	prime	54525871 (prime)
1668	54525841	4.368663463752e-10	2	1	prime	54525841 (prime)
1669	54525547	4.368661501992e-10	2	1	prime	54525547 (prime)
1670	54525533	4.368661408099e-10	2	1	prime	54525533 (prime)
1671	54519317	4.368619917986e-10	2	1	prime	54519317 (prime)
1672	54519281	4.368619675210e-10	2	1	prime	54519281 (prime)
1673	54099989	4.365799367650e-10	2	1	prime	54099989 (prime)
1674	54099959	4.365799166178e-10	2	1	prime	54099959 (prime)
1675	54054017	4.365487539896e-10	2	1	prime	54054017 (prime)
1676	54053983	4.365487308448e-10	2	1	prime	54053983 (prime)
1677	20000772	4.364862437366e-10	72	5	composite	2^2·3^2·11·17·2971
1678	20000956	4.357397715480e-10	12	3	composite	2^2·859·5821
1679	52822039	4.356933165600e-10	2	1	prime	52822039 (prime)
1680	52821983	4.356932766711e-10	2	1	prime	52821983 (prime)
1681	51891883	4.350211310221e-10	2	1	prime	51891883 (prime)
1682	51891811	4.350210781643e-10	2	1	prime	51891811 (prime)
1683	20000925	4.348849685003e-10	120	5	composite	3^4·5^2·7·17·83
1684	51380233	4.346412369712e-10	2	1	prime	51380233 (prime)
1685	51380179	4.346411963064e-10	2	1	prime	51380179 (prime)
1686	20001850	4.346087400282e-10	48	5	composite	2·5^2·11·41·887
1687	20001200	4.343051648742e-10	60	4	composite	2^4·5^2·31·1613
1688	50331571	4.338390252342e-10	2	1	prime	50331571 (prime)
1689	50331517	4.338389832094e-10	2	1	prime	50331517 (prime)
1690	50331277	4.338387956208e-10	2	1	prime	50331277 (prime)
1691	50331241	4.338387676937e-10	2	1	prime	50331241 (prime)
1692	50325511	4.338342944668e-10	2	1	prime	50325511 (prime)
