a	b	strip	stirling_b	ft_a	tsum_delta	formula	lhs	identity_err	gap_algebraic	gap_numerical	gap_match
81	98	1.007810531620055e-2	2.659810219467476e-3	3.469426507854440e-3	-3.528144502504273e-3	1.238419134694977e-2	1.267919754101820e-2	2.950062e-4	-3.537241887182586e-4	-5.871799464983338e-5	2.950062e-4
83	98	1.008114089009098e-2	2.659810219467476e-3	3.447854725404989e-3	-3.588431634953628e-3	1.233273140710154e-2	1.260037420000981e-2	2.676428e-4	-4.082197024569065e-4	-1.405769095486391e-4	2.676428e-4
85	98	1.008403361344538e-2	2.659810219467476e-3	3.487023114091371e-3	-3.652895007775050e-3	1.229681506157738e-2	1.257797193922918e-2	2.811569e-4	-4.470287713354780e-4	-1.658718936836791e-4	2.811569e-4
87	98	1.008679333802487e-2	2.659810219467476e-3	3.574797157991400e-3	-3.718971869440315e-3	1.227860419648577e-2	1.260242884604343e-2	3.238246e-4	-4.679993610065663e-4	-1.441747114489145e-4	3.238246e-4
89	98	1.008942903003898e-2	2.659810219467476e-3	3.623066969708620e-3	-3.743454728368550e-3	1.227719731741648e-2	1.262885149084653e-2	3.516542e-4	-4.720419320899795e-4	-1.203877586599304e-4	3.516542e-4
93	98	1.009436032477507e-2	2.659810219467476e-3	3.786600646081758e-3	-3.919808111618483e-3	1.234797827914466e-2	1.262096307870582e-2	2.729848e-4	-4.061922650978887e-4	-1.332074655367252e-4	2.729848e-4
95	98	1.009667024704619e-2	2.659810219467476e-3	3.925486262190746e-3	-3.928784275792701e-3	1.243735448397422e-2	1.275318245291171e-2	3.158280e-4	-3.191259825394389e-4	-3.298013601955545e-6	3.158280e-4
97	98	1.009888491479066e-2	2.659810219467476e-3	4.130128668660710e-3	-3.891688067790364e-3	1.259728377025851e-2	1.299713573512848e-2	3.998520e-4	-1.614113639996230e-4	2.384406008703457e-4	3.998520e-4
2	99	5.050505050505051e-3	2.632943449573865e-3	1.848047703612577e-2	1.303754213969063e-309	2.607041349215429e-2	2.616392553620469e-2	9.351204e-5	1.838696499207537e-2	1.848047703612577e-2	9.351204e-5
4	99	7.575757575757576e-3	2.632943449573865e-3	1.505435143361075e-2	-4.345847379896878e-311	2.509117665720067e-2	2.526305245894219e-2	1.718758e-4	1.488247563186923e-2	1.505435143361075e-2	1.718758e-4
5	99	8.080808080808081e-3	2.632943449573865e-3	1.395463771198918e-2	4.910807539283472e-309	2.447263019927430e-2	2.466838924237112e-2	1.957590e-4	1.375887866889236e-2	1.395463771198918e-2	1.957590e-4
7	99	8.658008658008658e-3	2.632943449573865e-3	1.256542801434023e-2	-1.347212687768032e-309	2.336370786306554e-2	2.385638012192276e-2	4.926723e-4	1.207275575548301e-2	1.256542801434023e-2	4.926723e-4
8	99	8.838383838383838e-3	2.632943449573865e-3	1.184880926689807e-2	2.998634692128846e-309	2.283250284946627e-2	2.332013655485577e-2	4.876337e-4	1.136117556150857e-2	1.184880926689807e-2	4.876337e-4
10	99	9.090909090909090e-3	2.632943449573865e-3	1.056181874728607e-2	-9.594267625923502e-5	2.201755901396079e-2	2.218972861150979e-2	1.721696e-4	1.029370647347783e-2	1.046587607102684e-2	1.721696e-4
13	99	9.324009324009324e-3	2.632943449573865e-3	9.578364268300459e-3	-3.907022934510420e-4	2.084541170432988e-2	2.114461474843261e-2	2.992030e-4	8.888458930746692e-3	9.187661974849418e-3	2.992030e-4
14	99	9.379509379509380e-3	2.632943449573865e-3	9.624020791802790e-3	-6.057165186796226e-4	2.065004319443350e-2	2.103075710220641e-2	3.807139e-4	8.637590365350256e-3	9.018304273123168e-3	3.807139e-4
16	99	9.469696969696970e-3	2.632943449573865e-3	8.919203946933454e-3	-6.765567878995038e-4	1.998805117217335e-2	2.034528757830478e-2	3.572364e-4	7.885410752902515e-3	8.242647159033950e-3	3.572364e-4
17	99	9.506833036244802e-3	2.632943449573865e-3	8.208967060647386e-3	-2.706139939503472e-4	1.971515043331982e-2	2.007812955251570e-2	3.629791e-4	7.575373947501152e-3	7.938353066697039e-3	3.629791e-4
19	99	9.569377990430622e-3	2.632943449573865e-3	8.208158405516905e-3	-9.672706717107649e-4	1.920763667905935e-2	1.944320917381063e-2	2.355725e-4	7.005315239054861e-3	7.240887733806141e-3	2.355725e-4
20	99	9.595959595959595e-3	2.632943449573865e-3	7.234694700819034e-3	-1.464477267642855e-4	1.912447947156874e-2	1.931715001958821e-2	1.926705e-4	6.895576426035282e-3	7.088246974054749e-3	1.926705e-4
23	99	9.661835748792270e-3	2.632943449573865e-3	7.322239521674437e-3	-1.068133526196708e-3	1.829173771493636e-2	1.854888519384387e-2	2.571475e-4	5.996958516570228e-3	6.254105995477728e-3	2.571475e-4
25	99	9.696969696969697e-3	2.632943449573865e-3	6.187277452652949e-3	-1.474612117144587e-4	1.815534875189697e-2	1.836972938748205e-2	2.143806e-4	5.825435605353406e-3	6.039816240938490e-3	2.143806e-4
26	99	9.712509712509712e-3	2.632943449573865e-3	6.426877961113220e-3	-6.335150362637848e-4	1.775498805932523e-2	1.813881608693301e-2	3.838280e-4	5.409534897241656e-3	5.793362924849435e-3	3.838280e-4
28	99	9.740259740259740e-3	2.632943449573865e-3	6.538902290461114e-3	-1.288279087071858e-3	1.734220424281960e-2	1.762382639322286e-2	2.816222e-4	4.969001052985997e-3	5.250623203389256e-3	2.816222e-4
29	99	9.752699407871821e-3	2.632943449573865e-3	6.336026114819847e-3	-1.279147776834621e-3	1.716849253875861e-2	1.744252119543091e-2	2.740287e-4	4.782849681312929e-3	5.056878337985227e-3	2.740287e-4
31	99	9.775171065493646e-3	2.632943449573865e-3	6.354403450016238e-3	-1.567523740448469e-3	1.695270753095947e-2	1.719499422463528e-2	2.422867e-4	4.544593015891960e-3	4.786879709567770e-3	2.422867e-4
32	99	9.785353535353536e-3	2.632943449573865e-3	6.483402179029540e-3	-1.654069999642266e-3	1.693613007534657e-2	1.724762916431467e-2	3.114991e-4	4.517833090419168e-3	4.829332179387273e-3	3.114991e-4
34	99	9.803921568627451e-3	2.632943449573865e-3	5.038484569184460e-3	-5.049505017197374e-4	1.663663015069599e-2	1.697039908566604e-2	3.337689e-4	4.199765132494673e-3	4.533534067464723e-3	3.337689e-4
35	99	9.812409812409812e-3	2.632943449573865e-3	5.156107884408365e-3	-9.068672939330157e-4	1.636177072937303e-2	1.669459385245903e-2	3.328231e-4	3.916417467389352e-3	4.249240590475349e-3	3.328231e-4
37	99	9.828009828009828e-3	2.632943449573865e-3	5.346782578063109e-3	-1.508519267744115e-3	1.599654467664747e-2	1.629921658790269e-2	3.026719e-4	3.535591399063779e-3	3.838263310318994e-3	3.026719e-4
38	99	9.835194045720362e-3	2.632943449573865e-3	5.285606338965387e-3	-1.608402815603566e-3	1.584248897268850e-2	1.614534101865605e-2	3.028520e-4	3.374351477394276e-3	3.677203523361820e-3	3.028520e-4
40	99	9.848484848484848e-3	2.632943449573865e-3	4.956607002796869e-3	-1.517865499968255e-3	1.562535020099224e-2	1.592016980088733e-2	2.948196e-4	3.143921902933528e-3	3.438741502828614e-3	2.948196e-4
41	99	9.854644000985464e-3	2.632943449573865e-3	5.081287262271214e-3	-1.775237406338525e-3	1.548367531350561e-2	1.579363730649202e-2	3.099620e-4	2.996087862946278e-3	3.306049855932689e-3	3.099620e-4
43	99	9.866102889358703e-3	2.632943449573865e-3	5.055259894187169e-3	-1.936950360830323e-3	1.529756541861920e-2	1.561735587228941e-2	3.197905e-4	2.798519079686633e-3	3.118309533356846e-3	3.197905e-4
46	99	9.881422924901186e-3	2.632943449573865e-3	5.158719043826683e-3	-2.272192708853652e-3	1.513613193950431e-2	1.540089270944808e-2	2.647608e-4	2.621765565029258e-3	2.886526334973031e-3	2.647608e-4
47	99	9.886094992477971e-3	2.632943449573865e-3	5.227826279971453e-3	-2.362591270254998e-3	1.513010418462453e-2	1.538427345176829e-2	2.541693e-4	2.611065742572699e-3	2.865235009716454e-3	2.541693e-4
49	99	9.894867037724181e-3	2.632943449573865e-3	5.507979845880730e-3	-2.395613667033123e-3	1.526436245071954e-2	1.564017666614565e-2	3.758142e-4	2.736551963421494e-3	3.112366178847607e-3	3.758142e-4
50	99	9.898989898989899e-3	2.632943449573865e-3	3.056204470860828e-3	-2.255723058888647e-4	1.515592791797063e-2	1.536256551353573e-2	2.066376e-4	2.623994569406867e-3	2.830632164971964e-3	2.066376e-4
52	99	9.906759906759906e-3	2.632943449573865e-3	3.403719246779594e-3	-9.901908686268043e-4	1.461288730131217e-2	1.495323173448656e-2	3.403444e-4	2.073183944978401e-3	2.413528378152790e-3	3.403444e-4
53	99	9.910425004764627e-3	2.632943449573865e-3	3.498116225946599e-3	-1.297825888225250e-3	1.441955816003456e-2	1.474365879205984e-2	3.241006e-4	1.876189705696070e-3	2.200290337721349e-3	3.241006e-4
56	99	9.920634920634920e-3	2.632943449573865e-3	3.666518938234801e-3	-1.957188768141220e-3	1.397725220274468e-2	1.426290854030237e-2	2.856563e-4	1.423673832535897e-3	1.709330170093581e-3	2.856563e-4
58	99	9.926854754440962e-3	2.632943449573865e-3	3.696007900656507e-3	-2.236288195596973e-3	1.374854727739692e-2	1.401951790907436e-2	2.709706e-4	1.188749073382093e-3	1.459719705059534e-3	2.709706e-4
59	99	9.929806539976032e-3	2.632943449573865e-3	3.804016201344448e-3	-2.407383479063303e-3	1.366122449510290e-2	1.395938271183104e-2	2.981582e-4	1.098474505553006e-3	1.396632722281145e-3	2.981582e-4
61	99	9.935419771485345e-3	2.632943449573865e-3	3.636855657549385e-3	-2.452583532085104e-3	1.346227522211678e-2	1.375263534652349e-2	2.903601e-4	8.939120010575743e-4	1.184272125464281e-3	2.903601e-4
62	99	9.938090583251874e-3	2.632943449573865e-3	3.626940009723583e-3	-2.509131229192595e-3	1.338278726580821e-2	1.368884281335673e-2	3.060555e-4	8.117532329824696e-4	1.117808780530987e-3	3.060555e-4
64	99	9.943181818181818e-3	2.632943449573865e-3	3.784960313076631e-3	-2.828854723524705e-3	1.324484930873811e-2	1.353223085730761e-2	2.873815e-4	6.687240409824249e-4	9.561055895519259e-4	2.873815e-4
65	99	9.945609945609946e-3	2.632943449573865e-3	3.867580932906546e-3	-2.953554007112928e-3	1.320332275588674e-2	1.349258032097743e-2	2.892576e-4	6.247693607029281e-4	9.140269257936184e-4	2.892576e-4
67	99	9.950248756218905e-3	2.632943449573865e-3	3.212423377048536e-3	-2.445546207749020e-3	1.305983119688727e-2	1.335006937509229e-2	2.902382e-4	4.766389910945002e-4	7.668771692995156e-4	2.902382e-4
68	99	9.952465834818775e-3	2.632943449573865e-3	3.319334250598438e-3	-2.635609677638684e-3	1.295871654675832e-2	1.326913385735239e-2	3.104173e-4	3.733072623656779e-4	6.837245729597541e-4	3.104173e-4
70	99	9.956709956709957e-3	2.632943449573865e-3	3.413663980877451e-3	-2.886739309079813e-3	1.280455728674555e-2	1.311657807808146e-2	3.120208e-4	2.149038804617298e-4	5.269246717976384e-4	3.120208e-4
71	99	9.958742353108551e-3	2.632943449573865e-3	3.374816505046281e-3	-2.908693910411592e-3	1.274296981721868e-2	1.305780839731711e-2	3.148386e-4	1.512840145362664e-4	4.661225946346898e-4	3.148386e-4
73	99	9.962640099626401e-3	2.632943449573865e-3	3.501402863044568e-3	-3.183509673284334e-3	1.263385152739481e-2	1.291347673896050e-2	2.796252e-4	3.826797819454736e-5	3.178931897602338e-4	2.796252e-4
74	99	9.964509964509965e-3	2.632943449573865e-3	3.621882428038830e-3	-3.293819258070106e-3	1.260525093783194e-2	1.292551658405255e-2	3.202656e-4	7.797523748113274e-6	3.280631699687236e-4	3.202656e-4
76	99	9.968102073365232e-3	2.632943449573865e-3	3.345917460430067e-3	-3.172551509681385e-3	1.247991491016253e-2	1.277441147368778e-2	2.944966e-4	-1.211306127765627e-4	1.733659507486828e-4	2.944966e-4
79	99	9.973149213655544e-3	2.632943449573865e-3	3.519080278162234e-3	-3.430514203349466e-3	1.236476417686302e-2	1.269465873804218e-2	3.298946e-4	-2.413284863663919e-4	8.856607481276811e-5	3.298946e-4
80	99	9.974747474747475e-3	2.632943449573865e-3	3.334327828579699e-3	-3.295123909024736e-3	1.231974118243074e-2	1.264689484387630e-2	3.271537e-4	-2.879497418906002e-4	3.920391955496373e-5	3.271537e-4
82	99	9.977827050997782e-3	2.632943449573865e-3	3.453034097075507e-3	-3.509301671283694e-3	1.225658471501941e-2	1.255450292636346e-2	2.979182e-4	-3.541857855522332e-4	-5.626757420818654e-5	2.979182e-4
83	99	9.979311184130462e-3	2.632943449573865e-3	3.373421359521228e-3	-3.471455290388694e-3	1.223074569464922e-2	1.251422070283686e-2	2.834750e-4	-3.815089390551066e-4	-9.803393086746658e-5	2.834750e-4
85	99	9.982174688057042e-3	2.632943449573865e-3	3.387822881246566e-3	-3.544642652399175e-3	1.219055042336451e-2	1.245829836647830e-2	2.677479e-4	-4.245677142663971e-4	-1.568197711526091e-4	2.677479e-4
86	99	9.983556495184401e-3	2.632943449573865e-3	3.467238377945246e-3	-3.625836398282151e-3	1.217189029901461e-2	1.245790192442136e-2	2.860116e-4	-4.446096457436617e-4	-1.585980203369043e-4	2.860116e-4
89	99	9.987515605493134e-3	2.632943449573865e-3	3.562730882228499e-3	-3.695165694780345e-3	1.215244579977488e-2	1.248802424251515e-2	3.355784e-4	-4.680132552921231e-4	-1.324348125518462e-4	3.355784e-4
91	99	9.990009990009990e-3	2.632943449573865e-3	3.603414965450688e-3	-3.774673624444340e-3	1.216228087612198e-2	1.245169478059020e-2	2.894139e-4	-4.606725634618792e-4	-1.712586589936513e-4	2.894139e-4
92	99	9.991216512955644e-3	2.632943449573865e-3	3.638513477074082e-3	-3.823651131915615e-3	1.217653560864117e-2	1.243902230768798e-2	2.624867e-4	-4.476243538883425e-4	-1.851376548415331e-4	2.624867e-4
94	99	9.993552546744036e-3	2.632943449573865e-3	3.754553696077141e-3	-3.881039939634792e-3	1.222607132522539e-2	1.250000975276025e-2	2.739384e-4	-4.004246710925092e-4	-1.264862435576504e-4	2.739384e-4
95	99	9.994683678894205e-3	2.632943449573865e-3	3.815619265860570e-3	-3.890828911799355e-3	1.226434622685133e-2	1.255241748252929e-2	2.880713e-4	-3.632809016167407e-4	-7.520964593878547e-5	2.880713e-4
97	99	9.996875976257419e-3	2.632943449573865e-3	3.976703937308717e-3	-3.875767150816048e-3	1.238084480543443e-2	1.273075621232395e-2	3.499114e-4	-2.489746203968520e-4	1.009367864926699e-4	3.499114e-4
98	99	9.997938569367142e-3	2.632943449573865e-3	4.089755568282288e-3	-3.852084839703537e-3	1.247221094261726e-2	1.286855274751976e-2	3.963418e-4	-1.586710763237487e-4	2.376707285787510e-4	3.963418e-4
3	100	6.666666666666667e-3	2.606614015078126e-3	1.639666885502053e-2	-1.738338951958751e-310	2.549524704537815e-2	2.566994953676532e-2	1.747025e-4	1.622196636363336e-2	1.639666885502053e-2	1.747025e-4
7	100	8.571428571428572e-3	2.606614015078126e-3	1.241402657771096e-2	2.607508427938127e-310	2.315391035268082e-2	2.359206916421765e-2	4.381588e-4	1.197586776617412e-2	1.241402657771096e-2	4.381588e-4
9	100	8.888888888888889e-3	2.606614015078126e-3	1.138953006974510e-2	2.694425375536064e-309	2.225704265780748e-2	2.288503297371212e-2	6.279903e-4	1.076153975384046e-2	1.138953006974510e-2	6.279903e-4
11	100	9.090909090909090e-3	2.606614015078126e-3	1.054400213905425e-2	-4.827436185749873e-4	2.147394334213889e-2	2.175878162646648e-2	2.848383e-4	9.776420236151670e-3	1.006125852047926e-2	2.848383e-4
13	100	9.230769230769232e-3	2.606614015078126e-3	9.496357898593193e-3	-3.246702425600997e-4	2.069670609862578e-2	2.100907090188045e-2	3.123648e-4	8.859322852778424e-3	9.171687656033094e-3	3.123648e-4
17	100	9.411764705882352e-3	2.606614015078126e-3	8.086753449081996e-3	-1.844682723242968e-4	1.960929531910712e-2	1.992066389771818e-2	3.113686e-4	7.590916598146640e-3	7.902285176757699e-3	3.113686e-4
19	100	9.473684210526316e-3	2.606614015078126e-3	8.119930085255691e-3	-9.194415919695181e-4	1.904439889199218e-2	1.928078671889061e-2	2.363878e-4	6.964100666387742e-3	7.200488493286173e-3	2.363878e-4
21	100	9.523809523809525e-3	2.606614015078126e-3	7.361896798467372e-3	-5.990632542316193e-4	1.858813534495318e-2	1.889325708312340e-2	3.051217e-4	6.457711806065531e-3	6.762833544235752e-3	3.051217e-4
23	100	9.565217391304347e-3	2.606614015078126e-3	7.322490129584551e-3	-1.002272086146956e-3	1.815097769319745e-2	1.849204944982007e-2	3.410718e-4	5.979146286814978e-3	6.320218043437595e-3	3.410718e-4
27	100	9.629629629629630e-3	2.606614015078126e-3	6.407769768888485e-3	-8.860030471206167e-4	1.739745196687702e-2	1.775801036647563e-2	3.605584e-4	5.161208322169264e-3	5.521766721767869e-3	3.605584e-4
29	100	9.655172413793104e-3	2.606614015078126e-3	6.231703752872484e-3	-1.182218803716104e-3	1.705083253995244e-2	1.731127137802761e-2	2.604388e-4	4.789046111081209e-3	5.049484949156380e-3	2.604388e-4
31	100	9.677419354838710e-3	2.606614015078126e-3	6.291695165588175e-3	-1.504001502426335e-3	1.680613654391298e-2	1.707172703307868e-2	2.655905e-4	4.522103173996139e-3	4.787693663161841e-3	2.655905e-4
33	100	9.696969696969697e-3	2.606614015078126e-3	6.565573542821614e-3	-1.641973258158132e-3	1.683747777388944e-2	1.722718399671130e-2	3.897062e-4	4.533894061841617e-3	4.923600284663482e-3	3.897062e-4
37	100	9.729729729729729e-3	2.606614015078126e-3	5.222553097394889e-3	-1.398427449201963e-3	1.588773017072257e-2	1.616046939300078e-2	2.727392e-4	3.551386425914715e-3	3.824125648192926e-3	2.727392e-4
39	100	9.743589743589744e-3	2.606614015078126e-3	5.241255566209251e-3	-1.725935684193715e-3	1.561311155139841e-2	1.586552364068341e-2	2.524121e-4	3.262907792730544e-3	3.515319882015536e-3	2.524121e-4
41	100	9.756097560975610e-3	2.606614015078126e-3	4.994331322753360e-3	-1.661720202268581e-3	1.538105365718619e-2	1.569532269653852e-2	3.142690e-4	3.018342081132452e-3	3.332611120484779e-3	3.142690e-4
43	100	9.767441860465116e-3	2.606614015078126e-3	4.922635109436384e-3	-1.835368731047243e-3	1.519399706871279e-2	1.546132225393238e-2	2.673252e-4	2.819941193169546e-3	3.087266378389141e-3	2.673252e-4
47	100	9.787234042553191e-3	2.606614015078126e-3	5.153563312026616e-3	-2.303507615089898e-3	1.498021061779540e-2	1.524390375456804e-2	2.636931e-4	2.586362560164087e-3	2.850055696936719e-3	2.636931e-4
49	100	9.795918367346938e-3	2.606614015078126e-3	5.357128369343263e-3	-2.380170202287047e-3	1.505198996122661e-2	1.537949054948128e-2	3.275006e-4	2.649457578801550e-3	2.976958167056215e-3	3.275006e-4
51	100	9.803921568627451e-3	2.606614015078126e-3	3.141246894769890e-3	-4.283621532202333e-4	1.484292023990690e-2	1.512342032525523e-2	2.805001e-4	2.432384656201320e-3	2.712884741549657e-3	2.805001e-4
53	100	9.811320754716982e-3	2.606614015078126e-3	3.405385020110062e-3	-1.129142275846771e-3	1.437498018507138e-2	1.469417751405840e-2	3.191973e-4	1.957045415276276e-3	2.276242744263291e-3	3.191973e-4
57	100	9.824561403508772e-3	2.606614015078126e-3	3.702273193426661e-3	-2.028259879019295e-3	1.379399836929884e-2	1.410518873299427e-2	3.111904e-4	1.362822950711941e-3	1.674013314407367e-3	3.111904e-4
59	100	9.830508474576271e-3	2.606614015078126e-3	3.693818601664347e-3	-2.287672328521753e-3	1.357351677307500e-2	1.384326876279699e-2	2.697520e-4	1.136394283420604e-3	1.406146273142594e-3	2.697520e-4
61	100	9.836065573770493e-3	2.606614015078126e-3	3.578588764736450e-3	-2.315877759002388e-3	1.338545524940091e-2	1.370539059458268e-2	3.199353e-4	9.427756605522946e-4	1.262711005734062e-3	3.199353e-4
63	100	9.841269841269842e-3	2.606614015078126e-3	3.642355827420212e-3	-2.547541672960878e-3	1.321888819922707e-2	1.354269801080730e-2	3.238098e-4	7.710043428790971e-4	1.094814154459335e-3	3.238098e-4
67	100	9.850746268656717e-3	2.606614015078126e-3	3.075208280865238e-3	-2.278868501934611e-3	1.301890623928643e-2	1.325370006266547e-2	2.347938e-4	5.615459555515848e-4	7.963397789306274e-4	2.347938e-4
69	100	9.855072463768115e-3	2.606614015078126e-3	3.299425095621026e-3	-2.661980060418990e-3	1.280352732847662e-2	1.309913151404828e-2	2.956042e-4	3.418408496303790e-4	6.374450352020364e-4	2.956042e-4
71	100	9.859154929577466e-3	2.606614015078126e-3	3.408217928137777e-3	-2.898773970505326e-3	1.266012314297493e-2	1.297521290228804e-2	3.150898e-4	1.943541983193357e-4	5.094439576324516e-4	3.150898e-4
73	100	9.863013698630137e-3	2.606614015078126e-3	3.420453396864317e-3	-3.057090979395439e-3	1.254281374192183e-2	1.283299013117714e-2	2.901764e-4	7.318602821356705e-5	3.633624174688781e-4	2.901764e-4
77	100	9.870129870129871e-3	2.606614015078126e-3	3.302410503255059e-3	-3.169152898486865e-3	1.234504353398583e-2	1.261000148997619e-2	2.649580e-4	-1.317003512221641e-4	1.332576047681943e-4	2.649580e-4
79	100	9.873417721518988e-3	2.606614015078126e-3	3.393709480547714e-3	-3.322811583933875e-3	1.226140545081563e-2	1.255092963321095e-2	2.895242e-4	-2.186262857814803e-4	7.089789661383885e-5	2.895242e-4
81	100	9.876543209876543e-3	2.606614015078126e-3	3.313879137175631e-3	-3.284149105692793e-3	1.219010976135846e-2	1.251288725643751e-2	3.227775e-4	-2.930474635962064e-4	2.973003148283799e-5	3.227775e-4
