t	energy
84.3800	3.925518
84.3900	4.135464
84.4000	4.349999
84.4100	4.568610
84.4200	4.790748
84.4300	5.015832
84.4400	5.243254
84.4500	5.472375
84.4600	5.702532
84.4700	5.933039
84.4800	6.163190
84.4900	6.392264
84.5000	6.619521
84.5100	6.844216
84.5200	7.065593
84.5300	7.282894
84.5400	7.495360
84.5500	7.702236
84.5600	7.902775
84.5700	8.096238
84.5800	8.281904
84.5900	8.459071
84.6000	8.627056
84.6100	8.785205
84.6200	8.932892
84.6300	9.069525
84.6400	9.194548
84.6500	9.307445
84.6600	9.407740
84.6700	9.495007
84.6800	9.568865
84.6900	9.628982
84.7000	9.675082
84.7100	9.706941
84.7200	9.724391
84.7300	9.727321
84.7400	9.715678
84.7500	9.689468
84.7600	9.648754
84.7700	9.593661
84.7800	9.524369
84.7900	9.441116
84.8000	9.344199
84.8100	9.233966
84.8200	9.110824
84.8300	8.975225
84.8400	8.827674
84.8500	8.668723
84.8600	8.498964
84.8700	8.319033
84.8800	8.129601
84.8900	7.931372
84.9000	7.725082
84.9100	7.511490
84.9200	7.291380
84.9300	7.065549
84.9400	6.834812
84.9500	6.599990
84.9600	6.361909
84.9700	6.121394
84.9800	5.879269
84.9900	5.636347
85.0000	5.393430
85.0100	5.151300
85.0200	4.910723
85.0300	4.672437
85.0400	4.437153
85.0500	4.205552
85.0600	3.978278
85.0700	3.755940
85.0800	3.539105
85.0900	3.328299
85.1000	3.124003
85.1100	2.926651
85.1200	2.736632
85.1300	2.554284
85.1400	2.379896
85.1500	2.213709
85.1600	2.055912
85.1700	1.906645
85.1800	1.766000
85.1900	1.634019
85.2000	1.510700
85.2100	1.395992
85.2200	1.289803
85.2300	1.191997
85.2400	1.102400
85.2500	1.020801
85.2600	0.946954
85.2700	0.880581
85.2800	0.821376
85.2900	0.769007
85.3000	0.723121
85.3100	0.683345
85.3200	0.649289
85.3300	0.620554
85.3400	0.596729
85.3500	0.577398
85.3600	0.562143
85.3700	0.550546
85.3800	0.542194
85.3900	0.536679
85.4000	0.533605
85.4100	0.532585
85.4200	0.533248
85.4300	0.535240
85.4400	0.538225
85.4500	0.541889
85.4600	0.545939
85.4700	0.550105
85.4800	0.554143
85.4900	0.557833
85.5000	0.560981
85.5100	0.563420
85.5200	0.565009
85.5300	0.565632
85.5400	0.565202
85.5500	0.563652
85.5600	0.560944
85.5700	0.557060
85.5800	0.552006
85.5900	0.545808
85.6000	0.538510
85.6100	0.530175
85.6200	0.520881
85.6300	0.510719
85.6400	0.499794
85.6500	0.488218
85.6600	0.476112
85.6700	0.463605
85.6800	0.450825
85.6900	0.437907
85.7000	0.424983
85.7100	0.412183
85.7200	0.399633
85.7300	0.387457
85.7400	0.375768
85.7500	0.364672
85.7600	0.354267
85.7700	0.344639
85.7800	0.335862
85.7900	0.327999
85.8000	0.321099
85.8100	0.315198
85.8200	0.310318
85.8300	0.306470
85.8400	0.303648
85.8500	0.301835
85.8600	0.301001
85.8700	0.301103
85.8800	0.302089
85.8900	0.303894
85.9000	0.306445
85.9100	0.309661
85.9200	0.313455
85.9300	0.317731
85.9400	0.322392
85.9500	0.327337
85.9600	0.332464
85.9700	0.337670
85.9800	0.342855
85.9900	0.347920
86.0000	0.352772
86.0100	0.357323
86.0200	0.361491
86.0300	0.365203
86.0400	0.368394
86.0500	0.371010
86.0600	0.373006
86.0700	0.374350
86.0800	0.375021
86.0900	0.375009
86.1000	0.374318
86.1100	0.372964
86.1200	0.370975
86.1300	0.368389
86.1400	0.365258
86.1500	0.361644
86.1600	0.357618
86.1700	0.353261
86.1800	0.348663
86.1900	0.343918
86.2000	0.339128
86.2100	0.334399
86.2200	0.329839
86.2300	0.325558
86.2400	0.321666
86.2500	0.318272
86.2600	0.315479
86.2700	0.313388
86.2800	0.312094
86.2900	0.311681
86.3000	0.312228
86.3100	0.313801
86.3200	0.316455
86.3300	0.320234
86.3400	0.325166
86.3500	0.331266
86.3600	0.338535
86.3700	0.346959
86.3800	0.356506
86.3900	0.367131
86.4000	0.378774
86.4100	0.391359
86.4200	0.404797
86.4300	0.418983
86.4400	0.433803
86.4500	0.449131
86.4600	0.464830
86.4700	0.480756
86.4800	0.496759
86.4900	0.512684
86.5000	0.528373
86.5100	0.543669
86.5200	0.558418
86.5300	0.572470
86.5400	0.585680
86.5500	0.597915
86.5600	0.609054
86.5700	0.618990
86.5800	0.627632
86.5900	0.634911
86.6000	0.640777
86.6100	0.645207
86.6200	0.648201
86.6300	0.649788
86.6400	0.650028
86.6500	0.649011
86.6600	0.646858
86.6700	0.643727
86.6800	0.639806
86.6900	0.635321
86.7000	0.630531
86.7100	0.625729
86.7200	0.621244
86.7300	0.617437
86.7400	0.614701
86.7500	0.613460
86.7600	0.614167
86.7700	0.617302
86.7800	0.623367
86.7900	0.632888
86.8000	0.646409
86.8100	0.664488
86.8200	0.687696
86.8300	0.716609
86.8400	0.751810
86.8500	0.793880
86.8600	0.843393
86.8700	0.900918
86.8800	0.967007
86.8900	1.042193
86.9000	1.126987
86.9100	1.221873
86.9200	1.327300
86.9300	1.443682
86.9400	1.571391
86.9500	1.710755
86.9600	1.862049
86.9700	2.025498
86.9800	2.201268
86.9900	2.389467
87.0000	2.590139
87.0100	2.803262
87.0200	3.028747
87.0300	3.266437
87.0400	3.516103
87.0500	3.777444
87.0600	4.050090
87.0700	4.333596
87.0800	4.627448
87.0900	4.931061
87.1000	5.243782
87.1100	5.564893
87.1200	5.893608
87.1300	6.229084
87.1400	6.570417
87.1500	6.916653
87.1600	7.266785
87.1700	7.619764
87.1800	7.974498
87.1900	8.329863
87.2000	8.684705
87.2100	9.037847
87.2200	9.388096
87.2300	9.734247
87.2400	10.075091
87.2500	10.409422
87.2600	10.736042
87.2700	11.053770
87.2800	11.361445
87.2900	11.657936
87.3000	11.942146
87.3100	12.213020
87.3200	12.469548
87.3300	12.710774
87.3400	12.935800
87.3500	13.143790
87.3600	13.333978
87.3700	13.505668
87.3800	13.658240
87.3900	13.791155
87.4000	13.903954
87.4100	13.996265
87.4200	14.067800
87.4300	14.118362
87.4400	14.147840
87.4500	14.156214
87.4600	14.143552
87.4700	14.110010
87.4800	14.055831
87.4900	13.981343
87.5000	13.886956
87.5100	13.773160
87.5200	13.640521
87.5300	13.489678
87.5400	13.321339
87.5500	13.136275
87.5600	12.935316
87.5700	12.719348
87.5800	12.489301
87.5900	12.246153
87.6000	11.990914
87.6100	11.724629
87.6200	11.448365
87.6300	11.163209
87.6400	10.870259
87.6500	10.570622
87.6600	10.265403
87.6700	9.955701
87.6800	9.642605
87.6900	9.327187
87.7000	9.010497
87.7100	8.693555
87.7200	8.377352
87.7300	8.062842
87.7400	7.750937
87.7500	7.442507
87.7600	7.138372
87.7700	6.839304
87.7800	6.546022
87.7900	6.259190
87.8000	5.979417
87.8100	5.707252
87.8200	5.443192
87.8300	5.187671
87.8400	4.941068
87.8500	4.703707
87.8600	4.475852
87.8700	4.257719
87.8800	4.049467
87.8900	3.851207
87.9000	3.663004
87.9100	3.484878
87.9200	3.316806
87.9300	3.158729
87.9400	3.010554
87.9500	2.872155
87.9600	2.743381
87.9700	2.624057
87.9800	2.513987
87.9900	2.412962
88.0000	2.320759
88.0100	2.237149
88.0200	2.161897
88.0300	2.094768
88.0400	2.035527
88.0500	1.983947
88.0600	1.939808
88.0700	1.902900
88.0800	1.873027
88.0900	1.850009
88.1000	1.833680
88.1100	1.823894
88.1200	1.820524
88.1300	1.823461
88.1400	1.832618
88.1500	1.847927
88.1600	1.869340
88.1700	1.896829
88.1800	1.930382
88.1900	1.970005
88.2000	2.015718
88.2100	2.067555
88.2200	2.125561
88.2300	2.189790
88.2400	2.260302
88.2500	2.337158
88.2600	2.420424
88.2700	2.510159
88.2800	2.606421
88.2900	2.709255
88.3000	2.818697
88.3100	2.934768
88.3200	3.057470
88.3300	3.186786
88.3400	3.322675
88.3500	3.465068
88.3600	3.613871
88.3700	3.768955
88.3800	3.930161
88.3900	4.097295
88.4000	4.270126
88.4100	4.448386
88.4200	4.631769
88.4300	4.819932
88.4400	5.012491
88.4500	5.209024
88.4600	5.409072
88.4700	5.612137
88.4800	5.817688
88.4900	6.025157
88.5000	6.233944
88.5100	6.443421
88.5200	6.652931
88.5300	6.861793
88.5400	7.069304
88.5500	7.274742
88.5600	7.477373
88.5700	7.676452
88.5800	7.871226
88.5900	8.060940
88.6000	8.244842
88.6100	8.422185
88.6200	8.592235
88.6300	8.754269
88.6400	8.907587
88.6500	9.051512
88.6600	9.185394
88.6700	9.308614
88.6800	9.420593
88.6900	9.520787
88.7000	9.608699
88.7100	9.683877
88.7200	9.745918
88.7300	9.794473
88.7400	9.829246
88.7500	9.849999
88.7600	9.856552
88.7700	9.848784
88.7800	9.826637
88.7900	9.790113
88.8000	9.739275
88.8100	9.674249
88.8200	9.595220
88.8300	9.502435
88.8400	9.396197
88.8500	9.276869
88.8600	9.144865
88.8700	9.000654
88.8800	8.844754
88.8900	8.677730
88.9000	8.500189
88.9100	8.312779
88.9200	8.116184
88.9300	7.911120
88.9400	7.698329
88.9500	7.478579
88.9600	7.252656
88.9700	7.021363
88.9800	6.785509
88.9900	6.545913
89.0000	6.303394
89.0100	6.058765
89.0200	5.812837
89.0300	5.566404
89.0400	5.320248
89.0500	5.075129
89.0600	4.831784
89.0700	4.590923
89.0800	4.353226
89.0900	4.119340
89.1000	3.889874
89.1100	3.665400
89.1200	3.446450
89.1300	3.233511
89.1400	3.027026
89.1500	2.827395
89.1600	2.634970
89.1700	2.450055
89.1800	2.272908
89.1900	2.103740
89.2000	1.942715
89.2100	1.789949
89.2200	1.645516
89.2300	1.509443
89.2400	1.381716
89.2500	1.262279
89.2600	1.151038
89.2700	1.047863
89.2800	0.952587
89.2900	0.865012
89.3000	0.784911
89.3100	0.712029
89.3200	0.646090
89.3300	0.586792
89.3400	0.533819
89.3500	0.486838
89.3600	0.445502
89.3700	0.409458
89.3800	0.378343
89.3900	0.351793
89.4000	0.329439
89.4100	0.310916
89.4200	0.295862
89.4300	0.283922
89.4400	0.274748
89.4500	0.268002
89.4600	0.263358
89.4700	0.260507
89.4800	0.259149
89.4900	0.259007
89.5000	0.259816
89.5100	0.261334
89.5200	0.263334
89.5300	0.265612
89.5400	0.267982
89.5500	0.270278
89.5600	0.272355
89.5700	0.274088
89.5800	0.275369
89.5900	0.276112
89.6000	0.276247
89.6100	0.275722
89.6200	0.274503
89.6300	0.272569
89.6400	0.269916
89.6500	0.266552
89.6600	0.262497
89.6700	0.257782
89.6800	0.252448
89.6900	0.246543
89.7000	0.240125
89.7100	0.233255
89.7200	0.225998
89.7300	0.218425
89.7400	0.210606
89.7500	0.202614
89.7600	0.194522
89.7700	0.186400
89.7800	0.178317
89.7900	0.170338
89.8000	0.162527
89.8100	0.154941
89.8200	0.147632
89.8300	0.140649
89.8400	0.134033
89.8500	0.127820
89.8600	0.122039
89.8700	0.116714
89.8800	0.111860
89.8900	0.107490
89.9000	0.103606
89.9100	0.100208
89.9200	0.097288
89.9300	0.094834
89.9400	0.092828
89.9500	0.091249
89.9600	0.090070
89.9700	0.089262
89.9800	0.088794
89.9900	0.088630
90.0000	0.088734
90.0100	0.089069
90.0200	0.089596
90.0300	0.090276
90.0400	0.091071
90.0500	0.091944
90.0600	0.092858
90.0700	0.093779
90.0800	0.094673
90.0900	0.095512
90.1000	0.096267
90.1100	0.096913
90.1200	0.097431
90.1300	0.097800
90.1400	0.098008
90.1500	0.098042
90.1600	0.097894
90.1700	0.097560
90.1800	0.097040
90.1900	0.096334
90.2000	0.095448
90.2100	0.094391
90.2200	0.093172
90.2300	0.091804
90.2400	0.090302
90.2500	0.088683
90.2600	0.086965
90.2700	0.085167
90.2800	0.083309
90.2900	0.081412
90.3000	0.079496
90.3100	0.077581
90.3200	0.075689
90.3300	0.073837
90.3400	0.072045
90.3500	0.070329
90.3600	0.068705
90.3700	0.067187
90.3800	0.065788
90.3900	0.064517
90.4000	0.063383
90.4100	0.062392
90.4200	0.061548
90.4300	0.060854
90.4400	0.060308
90.4500	0.059908
90.4600	0.059652
90.4700	0.059532
90.4800	0.059541
90.4900	0.059669
90.5000	0.059907
90.5100	0.060243
90.5200	0.060663
90.5300	0.061155
90.5400	0.061705
90.5500	0.062297
90.5600	0.062918
90.5700	0.063555
90.5800	0.064191
90.5900	0.064816
90.6000	0.065415
90.6100	0.065977
90.6200	0.066493
90.6300	0.066952
90.6400	0.067346
90.6500	0.067669
90.6600	0.067916
90.6700	0.068084
90.6800	0.068170
90.6900	0.068174
90.7000	0.068099
90.7100	0.067945
90.7200	0.067719
90.7300	0.067425
90.7400	0.067071
90.7500	0.066664
90.7600	0.066213
90.7700	0.065729
90.7800	0.065222
90.7900	0.064703
90.8000	0.064183
90.8100	0.063674
90.8200	0.063187
90.8300	0.062732
90.8400	0.062322
90.8500	0.061965
90.8600	0.061672
90.8700	0.061449
90.8800	0.061305
90.8900	0.061245
90.9000	0.061275
90.9100	0.061398
90.9200	0.061615
90.9300	0.061927
90.9400	0.062334
90.9500	0.062833
90.9600	0.063419
90.9700	0.064089
90.9800	0.064835
90.9900	0.065650
91.0000	0.066526
91.0100	0.067451
91.0200	0.068418
91.0300	0.069413
91.0400	0.070427
91.0500	0.071446
91.0600	0.072461
91.0700	0.073459
91.0800	0.074429
91.0900	0.075361
91.1000	0.076246
91.1100	0.077074
91.1200	0.077838
91.1300	0.078532
91.1400	0.079151
91.1500	0.079692
91.1600	0.080153
91.1700	0.080535
91.1800	0.080841
91.1900	0.081073
91.2000	0.081238
91.2100	0.081344
91.2200	0.081401
91.2300	0.081419
91.2400	0.081412
91.2500	0.081394
91.2600	0.081381
91.2700	0.081390
91.2800	0.081439
91.2900	0.081545
91.3000	0.081729
91.3100	0.082009
91.3200	0.082403
91.3300	0.082932
91.3400	0.083612
91.3500	0.084461
91.3600	0.085495
91.3700	0.086727
91.3800	0.088169
91.3900	0.089832
91.4000	0.091725
91.4100	0.093851
91.4200	0.096214
91.4300	0.098813
91.4400	0.101646
91.4500	0.104705
91.4600	0.107982
91.4700	0.111463
91.4800	0.115133
91.4900	0.118973
91.5000	0.122960
91.5100	0.127072
91.5200	0.131281
91.5300	0.135559
91.5400	0.139873
91.5500	0.144193
91.5600	0.148484
91.5700	0.152714
91.5800	0.156848
91.5900	0.160853
91.6000	0.164696
91.6100	0.168347
91.6200	0.171778
91.6300	0.174963
91.6400	0.177881
91.6500	0.180513
91.6600	0.182847
91.6700	0.184876
91.6800	0.186599
91.6900	0.188021
91.7000	0.189156
91.7100	0.190025
91.7200	0.190655
91.7300	0.191087
91.7400	0.191366
91.7500	0.191549
91.7600	0.191704
91.7700	0.191906
91.7800	0.192242
91.7900	0.192808
91.8000	0.193711
91.8100	0.195067
91.8200	0.197002
91.8300	0.199651
91.8400	0.203158
91.8500	0.207675
91.8600	0.213362
91.8700	0.220384
91.8800	0.228915
91.8900	0.239132
91.9000	0.251217
91.9100	0.265354
91.9200	0.281730
91.9300	0.300532
91.9400	0.321946
91.9500	0.346156
91.9600	0.373344
91.9700	0.403684
91.9800	0.437347
91.9900	0.474495
92.0000	0.515280
92.0100	0.559843
92.0200	0.608314
92.0300	0.660809
92.0400	0.717428
92.0500	0.778255
92.0600	0.843356
92.0700	0.912779
92.0800	0.986552
92.0900	1.064680
92.1000	1.147147
92.1100	1.233915
92.1200	1.324920
92.1300	1.420077
92.1400	1.519273
92.1500	1.622374
92.1600	1.729216
92.1700	1.839615
92.1800	1.953359
92.1900	2.070213
92.2000	2.189917
92.2100	2.312188
92.2200	2.436722
92.2300	2.563191
92.2400	2.691249
92.2500	2.820531
92.2600	2.950651
92.2700	3.081213
92.2800	3.211802
92.2900	3.341994
92.3000	3.471352
92.3100	3.599434
92.3200	3.725789
92.3300	3.849964
92.3400	3.971506
92.3500	4.089960
92.3600	4.204877
92.3700	4.315814
92.3800	4.422335
92.3900	4.524017
92.4000	4.620448
92.4100	4.711233
92.4200	4.795997
92.4300	4.874382
92.4400	4.946055
92.4500	5.010706
92.4600	5.068054
92.4700	5.117844
92.4800	5.159852
92.4900	5.193886
92.5000	5.219786
92.5100	5.237427
92.5200	5.246719
92.5300	5.247607
92.5400	5.240073
92.5500	5.224134
92.5600	5.199847
92.5700	5.167304
92.5800	5.126631
92.5900	5.077994
92.6000	5.021590
92.6100	4.957654
92.6200	4.886450
92.6300	4.808276
92.6400	4.723460
92.6500	4.632355
92.6600	4.535343
92.6700	4.432828
92.6800	4.325239
92.6900	4.213020
92.7000	4.096633
92.7100	3.976557
92.7200	3.853278
92.7300	3.727292
92.7400	3.599104
92.7500	3.469216
92.7600	3.338135
92.7700	3.206362
92.7800	3.074394
92.7900	2.942718
92.8000	2.811811
92.8100	2.682135
92.8200	2.554137
92.8300	2.428244
92.8400	2.304861
92.8500	2.184372
92.8600	2.067135
92.8700	1.953479
92.8800	1.843708
92.8900	1.738095
92.9000	1.636879
92.9100	1.540272
92.9200	1.448450
92.9300	1.361557
92.9400	1.279704
92.9500	1.202969
92.9600	1.131397
92.9700	1.064999
92.9800	1.003757
92.9900	0.947620
93.0000	0.896510
93.0100	0.850317
93.0200	0.808907
93.0300	0.772121
93.0400	0.739777
93.0500	0.711670
93.0600	0.687579
93.0700	0.667263
93.0800	0.650472
93.0900	0.636938
93.1000	0.626389
93.1100	0.618544
93.1200	0.613117
93.1300	0.609823
93.1400	0.608374
93.1500	0.608490
93.1600	0.609893
93.1700	0.612314
93.1800	0.615495
93.1900	0.619190
93.2000	0.623165
93.2100	0.627205
93.2200	0.631111
93.2300	0.634701
93.2400	0.637815
93.2500	0.640313
93.2600	0.642078
93.2700	0.643012
93.2800	0.643041
93.2900	0.642115
93.3000	0.640204
93.3100	0.637302
93.3200	0.633421
93.3300	0.628596
93.3400	0.622882
93.3500	0.616349
93.3600	0.609088
93.3700	0.601202
93.3800	0.592808
93.3900	0.584037
93.4000	0.575027
93.4100	0.565925
93.4200	0.556884
93.4300	0.548058
93.4400	0.539606
93.4500	0.531683
93.4600	0.524441
93.4700	0.518027
93.4800	0.512583
93.4900	0.508237
93.5000	0.505110
93.5100	0.503306
93.5200	0.502917
93.5300	0.504018
93.5400	0.506667
93.5500	0.510901
93.5600	0.516741
93.5700	0.524186
93.5800	0.533216
93.5900	0.543790
93.6000	0.555845
93.6100	0.569301
93.6200	0.584056
93.6300	0.599992
93.6400	0.616973
93.6500	0.634845
93.6600	0.653443
93.6700	0.672589
93.6800	0.692093
93.6900	0.711759
93.7000	0.731385
93.7100	0.750766
93.7200	0.769698
93.7300	0.787980
93.7400	0.805414
93.7500	0.821815
93.7600	0.837008
93.7700	0.850834
93.7800	0.863152
93.7900	0.873841
93.8000	0.882807
93.8100	0.889982
93.8200	0.895327
93.8300	0.898836
93.8400	0.900539
93.8500	0.900501
93.8600	0.898828
93.8700	0.895663
93.8800	0.891196
93.8900	0.885654
93.9000	0.879312
93.9100	0.872486
93.9200	0.865536
93.9300	0.858866
93.9400	0.852923
93.9500	0.848194
93.9600	0.845207
93.9700	0.844525
93.9800	0.846750
93.9900	0.852515
94.0000	0.862481
94.0100	0.877339
94.0200	0.897800
94.0300	0.924592
94.0400	0.958461
94.0500	1.000159
94.0600	1.050444
94.0700	1.110075
94.0800	1.179801
94.0900	1.260365
94.1000	1.352491
94.1100	1.456882
94.1200	1.574213
94.1300	1.705125
94.1400	1.850223
94.1500	2.010067
94.1600	2.185167
94.1700	2.375981
94.1800	2.582907
94.1900	2.806279
94.2000	3.046364
94.2100	3.303358
94.2200	3.577379
94.2300	3.868470
94.2400	4.176591
94.2500	4.501616
94.2600	4.843337
94.2700	5.201457
94.2800	5.575592
94.2900	5.965268
94.3000	6.369923
94.3100	6.788909
94.3200	7.221491
94.3300	7.666847
94.3400	8.124074
94.3500	8.592191
94.3600	9.070138
94.3700	9.556783
94.3800	10.050925
94.3900	10.551299
94.4000	11.056582
94.4100	11.565398
94.4200	12.076323
94.4300	12.587891
94.4400	13.098601
94.4500	13.606926
94.4600	14.111317
94.4700	14.610210
94.4800	15.102035
94.4900	15.585223
94.5000	16.058213
94.5100	16.519460
94.5200	16.967440
94.5300	17.400662
94.5400	17.817670
94.5500	18.217055
94.5600	18.597455
94.5700	18.957570
94.5800	19.296163
94.5900	19.612064
94.6000	19.904183
94.6100	20.171507
94.6200	20.413111
94.6300	20.628159
94.6400	20.815909
94.6500	20.975715
94.6600	21.107033
94.6700	21.209421
94.6800	21.282542
94.6900	21.326163
94.7000	21.340162
94.7100	21.324519
94.7200	21.279325
94.7300	21.204775
94.7400	21.101172
94.7500	20.968921
94.7600	20.808527
94.7700	20.620596
94.7800	20.405831
94.7900	20.165024
94.8000	19.899060
94.8100	19.608905
94.8200	19.295607
94.8300	18.960290
94.8400	18.604147
94.8500	18.228438
94.8600	17.834481
94.8700	17.423648
94.8800	16.997362
94.8900	16.557085
94.9000	16.104317
94.9100	15.640589
94.9200	15.167457
94.9300	14.686492
94.9400	14.199283
94.9500	13.707420
94.9600	13.212498
94.9700	12.716105
94.9800	12.219819
94.9900	11.725204
95.0000	11.233801
95.0100	10.747126
95.0200	10.266664
95.0300	9.793864
95.0400	9.330138
95.0500	8.876852
95.0600	8.435325
95.0700	8.006824
95.0800	7.592565
95.0900	7.193703
95.1000	6.811335
95.1100	6.446492
95.1200	6.100144
95.1300	5.773192
95.1400	5.466467
95.1500	5.180731
95.1600	4.916674
95.1700	4.674913
95.1800	4.455991
95.1900	4.260376
95.2000	4.088463
95.2100	3.940570
95.2200	3.816942
95.2300	3.717746
95.2400	3.643077
95.2500	3.592955
95.2600	3.567325
95.2700	3.566061
95.2800	3.588965
95.2900	3.635766
95.3000	3.706125
95.3100	3.799636
95.3200	3.915823
95.3300	4.054146
95.3400	4.214004
95.3500	4.394731
95.3600	4.595602
95.3700	4.815835
95.3800	5.054593
95.3900	5.310985
95.4000	5.584070
95.4100	5.872858
95.4200	6.176315
95.4300	6.493363
95.4400	6.822887
95.4500	7.163731
95.4600	7.514711
95.4700	7.874609
95.4800	8.242181
95.4900	8.616162
95.5000	8.995264
95.5100	9.378188
95.5200	9.763618
95.5300	10.150233
95.5400	10.536707
95.5500	10.921716
95.5600	11.303937
95.5700	11.682057
95.5800	12.054777
95.5900	12.420812
95.6000	12.778900
95.6100	13.127806
95.6200	13.466320
95.6300	13.793270
95.6400	14.107521
95.6500	14.407979
95.6600	14.693597
95.6700	14.963378
95.6800	15.216377
95.6900	15.451709
95.7000	15.668548
95.7100	15.866130
95.7200	16.043760
95.7300	16.200813
95.7400	16.336734
95.7500	16.451043
95.7600	16.543337
95.7700	16.613288
95.7800	16.660649
95.7900	16.685254
95.8000	16.687015
95.8100	16.665927
95.8200	16.622064
95.8300	16.555582
95.8400	16.466716
95.8500	16.355779
95.8600	16.223162
95.8700	16.069330
95.8800	15.894821
95.8900	15.700244
95.9000	15.486274
95.9100	15.253651
95.9200	15.003176
95.9300	14.735705
95.9400	14.452150
95.9500	14.153467
95.9600	13.840660
95.9700	13.514769
95.9800	13.176870
95.9900	12.828067
96.0000	12.469488
96.0100	12.102281
96.0200	11.727604
96.0300	11.346627
96.0400	10.960520
96.0500	10.570450
96.0600	10.177578
96.0700	9.783049
96.0800	9.387993
96.0900	8.993515
96.1000	8.600691
96.1100	8.210567
96.1200	7.824153
96.1300	7.442414
96.1400	7.066277
96.1500	6.696615
96.1600	6.334255
96.1700	5.979968
96.1800	5.634470
96.1900	5.298418
96.2000	4.972409
96.2100	4.656980
96.2200	4.352605
96.2300	4.059695
96.2400	3.778599
96.2500	3.509601
96.2600	3.252925
96.2700	3.008731
96.2800	2.777121
96.2900	2.558137
96.3000	2.351762
96.3100	2.157927
96.3200	1.976508
96.3300	1.807332
96.3400	1.650178
96.3500	1.504781
96.3600	1.370834
96.3700	1.247994
96.3800	1.135883
96.3900	1.034091
96.4000	0.942182
96.4100	0.859697
96.4200	0.786156
96.4300	0.721065
96.4400	0.663916
96.4500	0.614193
96.4600	0.571374
96.4700	0.534936
96.4800	0.504358
96.4900	0.479122
96.5000	0.458719
96.5100	0.442652
96.5200	0.430433
96.5300	0.421592
96.5400	0.415679
96.5500	0.412259
96.5600	0.410921
96.5700	0.411278
96.5800	0.412965
96.5900	0.415644
96.6000	0.419002
96.6100	0.422753
96.6200	0.426638
96.6300	0.430425
96.6400	0.433909
96.6500	0.436913
96.6600	0.439283
96.6700	0.440893
96.6800	0.441642
96.6900	0.441450
96.7000	0.440263
96.7100	0.438046
96.7200	0.434783
96.7300	0.430479
96.7400	0.425155
96.7500	0.418845
96.7600	0.411600
96.7700	0.403481
96.7800	0.394560
96.7900	0.384917
96.8000	0.374640
96.8100	0.363822
96.8200	0.352559
96.8300	0.340951
96.8400	0.329098
96.8500	0.317100
96.8600	0.305055
96.8700	0.293059
96.8800	0.281202
96.8900	0.269573
96.9000	0.258251
96.9100	0.247313
96.9200	0.236826
96.9300	0.226850
96.9400	0.217438
96.9500	0.208636
96.9600	0.200479
96.9700	0.192997
96.9800	0.186208
96.9900	0.180125
97.0000	0.174752
97.0100	0.170086
97.0200	0.166115
97.0300	0.162824
97.0400	0.160187
97.0500	0.158177
97.0600	0.156758
97.0700	0.155893
97.0800	0.155537
97.0900	0.155647
97.1000	0.156172
97.1100	0.157064
97.1200	0.158271
97.1300	0.159741
97.1400	0.161422
97.1500	0.163262
97.1600	0.165212
97.1700	0.167222
97.1800	0.169247
97.1900	0.171243
97.2000	0.173167
97.2100	0.174984
97.2200	0.176658
97.2300	0.178158
97.2400	0.179459
97.2500	0.180536
97.2600	0.181373
97.2700	0.181954
97.2800	0.182269
97.2900	0.182310
97.3000	0.182077
97.3100	0.181570
97.3200	0.180793
97.3300	0.179755
97.3400	0.178467
97.3500	0.176943
97.3600	0.175201
97.3700	0.173258
97.3800	0.171136
97.3900	0.168859
97.4000	0.166449
97.4100	0.163934
97.4200	0.161338
97.4300	0.158688
97.4400	0.156012
97.4500	0.153336
97.4600	0.150687
97.4700	0.148091
97.4800	0.145574
97.4900	0.143160
97.5000	0.140873
97.5100	0.138734
97.5200	0.136764
97.5300	0.134982
97.5400	0.133406
97.5500	0.132051
97.5600	0.130931
97.5700	0.130058
97.5800	0.129442
97.5900	0.129090
97.6000	0.129010
97.6100	0.129205
97.6200	0.129677
97.6300	0.130426
97.6400	0.131452
97.6500	0.132750
97.6600	0.134315
97.6700	0.136140
97.6800	0.138217
97.6900	0.140534
97.7000	0.143080
97.7100	0.145842
97.7200	0.148804
97.7300	0.151950
97.7400	0.155262
97.7500	0.158722
97.7600	0.162310
97.7700	0.166004
97.7800	0.169784
97.7900	0.173625
97.8000	0.177505
97.8100	0.181400
97.8200	0.185286
97.8300	0.189138
97.8400	0.192931
97.8500	0.196642
97.8600	0.200246
97.8700	0.203719
97.8800	0.207039
97.8900	0.210184
97.9000	0.213133
97.9100	0.215869
97.9200	0.218372
97.9300	0.220630
97.9400	0.222629
97.9500	0.224359
97.9600	0.225815
97.9700	0.226994
97.9800	0.227895
97.9900	0.228526
98.0000	0.228894
98.0100	0.229014
98.0200	0.228906
98.0300	0.228595
98.0400	0.228111
98.0500	0.227492
98.0600	0.226779
98.0700	0.226023
98.0800	0.225279
98.0900	0.224608
98.1000	0.224081
98.1100	0.223774
98.1200	0.223768
98.1300	0.224152
98.1400	0.225023
98.1500	0.226481
98.1600	0.228634
98.1700	0.231595
98.1800	0.235482
98.1900	0.240417
98.2000	0.246527
98.2100	0.253942
98.2200	0.262794
98.2300	0.273218
98.2400	0.285350
98.2500	0.299324
98.2600	0.315277
98.2700	0.333340
98.2800	0.353645
98.2900	0.376317
98.3000	0.401479
98.3100	0.429247
98.3200	0.459727
98.3300	0.493022
98.3400	0.529221
98.3500	0.568404
98.3600	0.610641
