k	lambda_k
9679	5.690231311199030e-7
9680	5.690573525101888e-7
9681	5.691241395359459e-7
9682	5.692187888974755e-7
9683	5.692406070410256e-7
9684	5.692802468045743e-7
9685	5.693345034965543e-7
9686	5.693737401210648e-7
9687	5.694054795200693e-7
9688	5.694596966679183e-7
9689	5.695553945761711e-7
9690	5.696441165630133e-7
9691	5.696993037427721e-7
9692	5.697164262061771e-7
9693	5.697862670477645e-7
9694	5.698409057445671e-7
9695	5.698900091374501e-7
9696	5.699374719212743e-7
9697	5.699933474104858e-7
9698	5.700683382378902e-7
9699	5.701194213234371e-7
9700	5.702023493960382e-7
9701	5.702374401031371e-7
9702	5.703106459090634e-7
9703	5.703232965559195e-7
9704	5.703589827166647e-7
9705	5.703907232096745e-7
9706	5.704463633777790e-7
9707	5.705520961815694e-7
9708	5.705704319844194e-7
9709	5.706057408159771e-7
9710	5.706995068044638e-7
9711	5.707382682406389e-7
9712	5.707534247265599e-7
9713	5.708590929406570e-7
9714	5.709219061962856e-7
9715	5.709354087066372e-7
9716	5.709513815265564e-7
9717	5.710232880644114e-7
9718	5.710945894098565e-7
9719	5.711138308314220e-7
9720	5.711854370459589e-7
9721	5.712357835675521e-7
9722	5.713147182993194e-7
9723	5.714298784785096e-7
9724	5.715275499246125e-7
9725	5.715500882083948e-7
9726	5.715866891623162e-7
9727	5.716228200688177e-7
9728	5.716638873716576e-7
9729	5.717698223563935e-7
9730	5.718722980885585e-7
9731	5.719255119719355e-7
9732	5.719866372356790e-7
9733	5.720105930148606e-7
9734	5.720574998711634e-7
9735	5.721255911896660e-7
9736	5.721772813357718e-7
9737	5.722572077925750e-7
9738	5.722964332431331e-7
9739	5.723455231177884e-7
9740	5.724094800425774e-7
9741	5.724565408893415e-7
9742	5.725196081044272e-7
9743	5.725402362126453e-7
9744	5.726537022210291e-7
9745	5.727342124713357e-7
9746	5.727417399764121e-7
9747	5.728208510041565e-7
9748	5.729502319034394e-7
9749	5.729916738526110e-7
9750	5.730537566410188e-7
9751	5.730772918210232e-7
9752	5.731026832341635e-7
9753	5.732322221971432e-7
9754	5.732492465783691e-7
9755	5.732812512937170e-7
9756	5.733415756388471e-7
9757	5.733825734531686e-7
9758	5.734856275375312e-7
9759	5.734929255673355e-7
9760	5.736082064938538e-7
9761	5.736300405223677e-7
9762	5.736646405661125e-7
9763	5.737561272333260e-7
9764	5.738215736663100e-7
9765	5.738990753323242e-7
9766	5.739565078917683e-7
9767	5.739813385061012e-7
9768	5.740225238361441e-7
9769	5.741603238333157e-7
9770	5.741662429482481e-7
9771	5.742152389741309e-7
9772	5.743110560043200e-7
9773	5.743208931557747e-7
9774	5.743531707482203e-7
9775	5.744410626256369e-7
9776	5.744984063657647e-7
9777	5.745529249847702e-7
9778	5.745870791472874e-7
9779	5.746858632044038e-7
9780	5.746952573321682e-7
9781	5.747773891874056e-7
9782	5.748323993032652e-7
9783	5.748622727260411e-7
9784	5.749810726326065e-7
9785	5.749922824261144e-7
9786	5.750586471511308e-7
9787	5.751219810918206e-7
9788	5.752159222053471e-7
9789	5.752454156798041e-7
9790	5.752532396876838e-7
9791	5.753272092895767e-7
9792	5.754125067248762e-7
9793	5.755110887949411e-7
9794	5.755354564039311e-7
9795	5.756481621309215e-7
9796	5.756763064546973e-7
9797	5.757158759070703e-7
9798	5.757982411284460e-7
9799	5.758578082391700e-7
9800	5.758962770977482e-7
9801	5.759614058902286e-7
9802	5.760304010207128e-7
9803	5.760734987572804e-7
9804	5.760914210115060e-7
9805	5.761540935122968e-7
9806	5.762915572730270e-7
9807	5.763284106774558e-7
9808	5.763578354808184e-7
9809	5.764354238559558e-7
9810	5.764893019473764e-7
9811	5.765322485107536e-7
9812	5.765582309984329e-7
9813	5.766714999470732e-7
9814	5.766769278076533e-7
9815	5.768844313048958e-7
9816	5.769206112546941e-7
9817	5.769491892812003e-7
9818	5.769876091336481e-7
9819	5.770659238174370e-7
9820	5.771086194852676e-7
9821	5.771699326237270e-7
9822	5.772495278523352e-7
9823	5.773219042033991e-7
9824	5.773977892886322e-7
9825	5.774333626407255e-7
9826	5.775230460812865e-7
9827	5.775820230450769e-7
9828	5.776681796982634e-7
9829	5.776824985458411e-7
9830	5.776927831518337e-7
9831	5.777171887734565e-7
9832	5.778332830813472e-7
9833	5.778847785196485e-7
9834	5.779560497242515e-7
9835	5.780379833941475e-7
9836	5.781026811588230e-7
9837	5.782089347050451e-7
9838	5.782552769316435e-7
9839	5.783573623826476e-7
9840	5.784183533373389e-7
9841	5.784769375249541e-7
9842	5.784998268067726e-7
9843	5.785257184562850e-7
9844	5.785839363823473e-7
9845	5.786796249153002e-7
9846	5.787144776398315e-7
9847	5.787480091457025e-7
9848	5.788705742141216e-7
9849	5.789462331247679e-7
9850	5.790271062919655e-7
9851	5.790808921777808e-7
9852	5.791277469436429e-7
9853	5.791609972180476e-7
9854	5.792821455584747e-7
9855	5.792910569371450e-7
9856	5.793409145329237e-7
9857	5.794163772403583e-7
9858	5.794683856460600e-7
9859	5.795400584864751e-7
9860	5.796198100280138e-7
9861	5.796492000904407e-7
9862	5.797970850289250e-7
9863	5.798228056767721e-7
9864	5.799185445316649e-7
9865	5.799316330932872e-7
9866	5.800376169820697e-7
9867	5.800832755637406e-7
9868	5.801600340840211e-7
9869	5.802136999010169e-7
9870	5.802417865618846e-7
9871	5.803495324026745e-7
9872	5.803818601094283e-7
9873	5.803893621702747e-7
9874	5.804756256986690e-7
9875	5.804944191052171e-7
9876	5.806323480602172e-7
9877	5.807177272966621e-7
9878	5.807278158116779e-7
9879	5.807640041107367e-7
9880	5.808449779090250e-7
9881	5.808808145168590e-7
9882	5.809201626606685e-7
9883	5.810036080416368e-7
9884	5.810870202397728e-7
9885	5.811767435541952e-7
9886	5.812519693386011e-7
9887	5.813118893689150e-7
9888	5.814172516810656e-7
9889	5.814704433771217e-7
9890	5.814911611742303e-7
9891	5.815249829835544e-7
9892	5.816327947073455e-7
9893	5.816709320153683e-7
9894	5.817605379796952e-7
9895	5.818164632645177e-7
9896	5.818822981220280e-7
9897	5.819294639483727e-7
9898	5.820295945732713e-7
9899	5.820595619436398e-7
9900	5.821734216603909e-7
9901	5.822115132099075e-7
9902	5.823172744151661e-7
9903	5.823799137483410e-7
9904	5.824249044227338e-7
9905	5.824496458886022e-7
9906	5.824865410594791e-7
9907	5.825741118250290e-7
9908	5.826499552466148e-7
9909	5.827595738424104e-7
9910	5.828359324363660e-7
9911	5.828772087389987e-7
9912	5.829849294981567e-7
9913	5.830778772982175e-7
9914	5.831366490532890e-7
9915	5.831698440803604e-7
9916	5.831955248555705e-7
9917	5.832454953531360e-7
9918	5.834265051155352e-7
9919	5.834590862282890e-7
9920	5.834867448528741e-7
9921	5.836361816130176e-7
9922	5.837258296280852e-7
9923	5.838081073194819e-7
9924	5.839102848059769e-7
9925	5.839295049925283e-7
9926	5.840050372677385e-7
9927	5.840178215919138e-7
9928	5.840704761553177e-7
9929	5.841162965949890e-7
9930	5.841720874688206e-7
9931	5.842515364959995e-7
9932	5.843369896252373e-7
9933	5.844064634875033e-7
9934	5.844942811079144e-7
9935	5.845531290533043e-7
9936	5.845818210103688e-7
9937	5.846680458256987e-7
9938	5.847096919077699e-7
9939	5.848552825035028e-7
9940	5.848999267266279e-7
9941	5.849313407418530e-7
9942	5.849643831751327e-7
9943	5.850253652246984e-7
9944	5.851385759101097e-7
9945	5.851707003051353e-7
9946	5.852141849226477e-7
9947	5.852931670926513e-7
9948	5.853046854654193e-7
9949	5.854401093462786e-7
9950	5.854783867746018e-7
9951	5.854939886612030e-7
9952	5.856310229912899e-7
9953	5.857854789751579e-7
9954	5.858348570492557e-7
9955	5.858746661457861e-7
9956	5.859238205952324e-7
9957	5.860222019659589e-7
9958	5.860881552146954e-7
9959	5.861626087551362e-7
9960	5.862593340324548e-7
9961	5.862767480050868e-7
9962	5.864104111270282e-7
9963	5.864374656173687e-7
9964	5.864665728911245e-7
9965	5.865922275010531e-7
9966	5.866224085779655e-7
9967	5.866716559269138e-7
9968	5.867623063470739e-7
9969	5.868052437498813e-7
9970	5.868929983244408e-7
9971	5.869175394947219e-7
9972	5.869484836741265e-7
9973	5.870584713770928e-7
9974	5.871088755510162e-7
9975	5.872109602004602e-7
9976	5.872506534988013e-7
9977	5.872906139704261e-7
9978	5.873618709133691e-7
9979	5.874360646007833e-7
9980	5.875226182306343e-7
9981	5.876268295881740e-7
9982	5.876771350917026e-7
9983	5.877805331188569e-7
9984	5.878334387110951e-7
9985	5.879120826576204e-7
9986	5.880066193975017e-7
9987	5.880517607948059e-7
9988	5.881108465385135e-7
9989	5.881910798882304e-7
9990	5.882517384617724e-7
9991	5.882808028333262e-7
9992	5.884128117788397e-7
9993	5.884492662705687e-7
9994	5.885673273056846e-7
9995	5.886355060262483e-7
9996	5.886945826789967e-7
9997	5.887938183907917e-7
9998	5.888870277774381e-7
9999	5.889908689730385e-7
10000	5.890207183455466e-7
10001	5.890831287277803e-7
10002	5.891128663249502e-7
10003	5.891694400862625e-7
10004	5.892173528092475e-7
10005	5.893620126477829e-7
10006	5.894110131739284e-7
10007	5.895359979071554e-7
10008	5.896311797724829e-7
10009	5.896719172634973e-7
10010	5.897055236229197e-7
10011	5.897280384384474e-7
10012	5.898170501454268e-7
10013	5.898319132086038e-7
10014	5.898922011305741e-7
10015	5.899299418935788e-7
10016	5.899587661627883e-7
10017	5.901400119618982e-7
10018	5.902415590865323e-7
10019	5.902713721995041e-7
10020	5.903645443571313e-7
10021	5.903669888192577e-7
10022	5.905069563527139e-7
10023	5.905696335022636e-7
10024	5.906081114694541e-7
10025	5.906567695561415e-7
10026	5.907446582304181e-7
10027	5.908373537950178e-7
10028	5.909048530939111e-7
10029	5.909790137467630e-7
10030	5.911104437449795e-7
10031	5.912207375732056e-7
10032	5.912683010411922e-7
10033	5.913264378440975e-7
10034	5.914108460875884e-7
10035	5.914925401111352e-7
10036	5.915503813719773e-7
10037	5.916105211813808e-7
10038	5.916753686830711e-7
10039	5.917715272985265e-7
10040	5.918810179531874e-7
10041	5.919251068918801e-7
10042	5.919727737996893e-7
10043	5.921117730178956e-7
10044	5.922211217954470e-7
10045	5.922433359580953e-7
10046	5.923128910474885e-7
10047	5.923792522126919e-7
10048	5.924183399462283e-7
10049	5.924828577725313e-7
10050	5.925343999508370e-7
10051	5.925890505925762e-7
10052	5.927000495394462e-7
10053	5.927365506443766e-7
10054	5.928006966666527e-7
10055	5.928719479464194e-7
10056	5.929492909095709e-7
10057	5.930596461233759e-7
10058	5.932738328450332e-7
10059	5.933041141934745e-7
10060	5.933538073306503e-7
10061	5.934200736349915e-7
10062	5.934492127043938e-7
10063	5.936146056392118e-7
10064	5.936580063839292e-7
10065	5.937597662875902e-7
10066	5.938313894723553e-7
10067	5.939136622969767e-7
10068	5.940056404906792e-7
10069	5.940651274900476e-7
10070	5.940986867855324e-7
10071	5.941530433706583e-7
10072	5.942093017199986e-7
10073	5.943657898125260e-7
10074	5.944228350202619e-7
10075	5.944787581272222e-7
10076	5.945883560829992e-7
10077	5.946281820210790e-7
10078	5.946966532840840e-7
10079	5.947400904045983e-7
10080	5.949038669691268e-7
10081	5.949295898426545e-7
10082	5.949830594155004e-7
10083	5.950946707259447e-7
10084	5.951142745555676e-7
10085	5.951881707571070e-7
10086	5.952373683993729e-7
10087	5.953858924093876e-7
10088	5.954321692800315e-7
10089	5.954627073142390e-7
10090	5.955253007236588e-7
10091	5.956124881925794e-7
10092	5.956961375797155e-7
10093	5.958271340427407e-7
10094	5.958894805940796e-7
10095	5.959774761746197e-7
10096	5.960826132741480e-7
10097	5.961199455596079e-7
10098	5.962161627504692e-7
10099	5.962533746575407e-7
10100	5.963912329282967e-7
10101	5.964424148608361e-7
10102	5.965048605545977e-7
10103	5.965801484504580e-7
10104	5.966218004395030e-7
10105	5.966820541685258e-7
10106	5.967187360943350e-7
10107	5.967881351957571e-7
10108	5.968894842763405e-7
10109	5.969891322824209e-7
10110	5.971265176633002e-7
10111	5.971621280021857e-7
10112	5.972572564363060e-7
10113	5.973298609269743e-7
10114	5.973855725956797e-7
10115	5.974174318162175e-7
10116	5.975627308475603e-7
10117	5.976251954029191e-7
10118	5.976744549528726e-7
10119	5.978626054088501e-7
10120	5.979376172858107e-7
10121	5.980224939820133e-7
10122	5.981600620405013e-7
10123	5.982070505444714e-7
10124	5.982504502872480e-7
10125	5.984160310662409e-7
10126	5.984560479958677e-7
10127	5.984974727493349e-7
10128	5.986155238781259e-7
10129	5.986844504007595e-7
10130	5.987375228399703e-7
10131	5.988632403601175e-7
10132	5.989219604792393e-7
10133	5.989804202456021e-7
10134	5.990812456395444e-7
10135	5.991131184062574e-7
10136	5.992068002825243e-7
10137	5.992882798086157e-7
10138	5.994252201236725e-7
10139	5.995104036998723e-7
10140	5.996289170856972e-7
10141	5.997191165499936e-7
10142	5.998350020650194e-7
10143	5.998923521006439e-7
10144	5.999905460449743e-7
10145	6.000095026555748e-7
10146	6.000406736747503e-7
10147	6.001413347943739e-7
10148	6.002065931638045e-7
10149	6.002606626689048e-7
10150	6.003036611536162e-7
10151	6.003477810923828e-7
10152	6.004911323491367e-7
10153	6.005434757758238e-7
10154	6.006773922009974e-7
10155	6.007193822281746e-7
10156	6.007643461786392e-7
10157	6.008306331446924e-7
10158	6.008444481942055e-7
10159	6.010447378170798e-7
10160	6.011413466000129e-7
10161	6.011620098502797e-7
10162	6.012122003259704e-7
10163	6.013433286993761e-7
10164	6.015321345180327e-7
10165	6.016527163652476e-7
10166	6.016681815576013e-7
10167	6.017068236816295e-7
10168	6.018582423804678e-7
10169	6.019744699897137e-7
10170	6.020723748487724e-7
10171	6.021145882193544e-7
10172	6.022172525674034e-7
10173	6.023343818185218e-7
10174	6.023777380937790e-7
10175	6.024454500446026e-7
10176	6.025558681242094e-7
10177	6.026161696718429e-7
10178	6.026519134054050e-7
10179	6.027680877260057e-7
10180	6.028409138806336e-7
10181	6.029699863629581e-7
10182	6.031207519860040e-7
10183	6.031631732662312e-7
10184	6.032182468514571e-7
10185	6.033149736676210e-7
10186	6.033646990603765e-7
10187	6.033816271812445e-7
10188	6.034462457235871e-7
10189	6.035705897131181e-7
10190	6.036232867772335e-7
10191	6.037340037912245e-7
10192	6.037621104650001e-7
10193	6.038583184643707e-7
10194	6.039780965674549e-7
10195	6.041512143463281e-7
10196	6.042342143921544e-7
10197	6.042613921740407e-7
10198	6.043208654246824e-7
10199	6.044784270726603e-7
10200	6.045788928489689e-7
10201	6.046303113682487e-7
10202	6.047404461096990e-7
10203	6.048179307569924e-7
10204	6.048470876774659e-7
10205	6.049060717099732e-7
10206	6.050371900255025e-7
10207	6.051572881932335e-7
10208	6.053166981860629e-7
10209	6.053332944415586e-7
10210	6.053859156162768e-7
10211	6.055110042005065e-7
10212	6.056020615966377e-7
10213	6.057020975918777e-7
10214	6.057431767196445e-7
10215	6.058630249334994e-7
10216	6.059177317902483e-7
10217	6.060012805048171e-7
10218	6.060172032075752e-7
10219	6.061147047519142e-7
10220	6.061623059870105e-7
10221	6.062401571655097e-7
10222	6.063117405328415e-7
10223	6.064634210171703e-7
10224	6.064885277983813e-7
10225	6.065229823970652e-7
10226	6.065835799180713e-7
10227	6.066734311230516e-7
10228	6.068477052560184e-7
10229	6.068747356569686e-7
10230	6.070075634786655e-7
10231	6.071005922083098e-7
10232	6.071153547457298e-7
10233	6.072076806506401e-7
10234	6.072886983054286e-7
10235	6.073536936204813e-7
10236	6.074154328325694e-7
10237	6.074744416141249e-7
10238	6.075179516330922e-7
10239	6.075785642221673e-7
10240	6.077293955415827e-7
10241	6.077879981326660e-7
10242	6.078798445107782e-7
10243	6.080021252669599e-7
10244	6.081570936368815e-7
10245	6.081921218767818e-7
10246	6.083179508614162e-7
10247	6.083559303445671e-7
10248	6.084159856548505e-7
10249	6.085262626273380e-7
10250	6.085379488087007e-7
10251	6.086663233916009e-7
10252	6.087597905333986e-7
10253	6.088805739515367e-7
10254	6.089304668566904e-7
10255	6.090395343318469e-7
10256	6.091695492200107e-7
10257	6.091862892851838e-7
10258	6.092898091622284e-7
10259	6.094157548778808e-7
10260	6.095134702630853e-7
10261	6.095982692190679e-7
10262	6.096035701566179e-7
10263	6.096807461343664e-7
10264	6.098785768787559e-7
10265	6.099118602109712e-7
10266	6.099984735335452e-7
10267	6.100560150724402e-7
10268	6.101189269908310e-7
10269	6.102475853628193e-7
10270	6.102888767088894e-7
10271	6.103066988948529e-7
10272	6.104488906479030e-7
10273	6.104898853799895e-7
10274	6.105744666003906e-7
10275	6.106111552126641e-7
10276	6.106977378543187e-7
10277	6.108529697850795e-7
10278	6.108992756567056e-7
10279	6.109692572900366e-7
10280	6.110476187772323e-7
10281	6.111713476106101e-7
10282	6.113182782043406e-7
10283	6.113581514870184e-7
10284	6.114744675398470e-7
10285	6.115513728890375e-7
10286	6.116445488370363e-7
10287	6.116996391586946e-7
10288	6.117786750082335e-7
10289	6.118940238455868e-7
10290	6.119318244168260e-7
10291	6.120061800655209e-7
10292	6.120570215225880e-7
10293	6.121093218679873e-7
10294	6.121282369671664e-7
10295	6.122605715441631e-7
10296	6.124258044551788e-7
10297	6.124836426647929e-7
10298	6.125192898798804e-7
10299	6.125842478846789e-7
10300	6.126618608844755e-7
10301	6.127106135574824e-7
10302	6.128144946630531e-7
10303	6.128769495737899e-7
10304	6.130192816190654e-7
10305	6.130497909810822e-7
10306	6.131053685154532e-7
10307	6.131970955406746e-7
10308	6.132825857380325e-7
10309	6.132990329902273e-7
10310	6.133674331433609e-7
10311	6.134906472946736e-7
10312	6.136082107541526e-7
10313	6.136414798293914e-7
10314	6.137278150416141e-7
10315	6.138501834247571e-7
10316	6.138835960192567e-7
10317	6.139409183581083e-7
10318	6.140056866299642e-7
10319	6.141205387213872e-7
10320	6.142080559330715e-7
10321	6.142923281959940e-7
10322	6.144497446561891e-7
10323	6.144901679393502e-7
10324	6.145665008186198e-7
10325	6.146191618025131e-7
10326	6.147206208834734e-7
10327	6.147553856318025e-7
10328	6.148896259693532e-7
10329	6.149222908474568e-7
10330	6.149966507580305e-7
10331	6.150025040811027e-7
10332	6.150619025607045e-7
10333	6.151474827805358e-7
10334	6.152005269462110e-7
10335	6.152205759175084e-7
10336	6.153560561811233e-7
10337	6.154116177728120e-7
10338	6.156049149369410e-7
10339	6.157274032560398e-7
10340	6.157589592189695e-7
10341	6.157927250017766e-7
10342	6.158182176145557e-7
10343	6.158689318743087e-7
10344	6.161660935490912e-7
10345	6.162051151366796e-7
10346	6.162803911568166e-7
10347	6.163445940746877e-7
10348	6.163936974319406e-7
10349	6.164782959987987e-7
10350	6.165629373166394e-7
10351	6.166557655554421e-7
10352	6.167248573955709e-7
10353	6.167668086891606e-7
10354	6.168603435589066e-7
10355	6.169783410236258e-7
10356	6.170343399858201e-7
10357	6.171048067273135e-7
10358	6.171648832916071e-7
10359	6.172461110612945e-7
10360	6.172898972875296e-7
10361	6.173304031929687e-7
10362	6.173913176427569e-7
10363	6.175167994050798e-7
10364	6.175589020296105e-7
10365	6.176505408608697e-7
10366	6.177234964684370e-7
10367	6.177989705444872e-7
10368	6.178968695533514e-7
10369	6.179397437304753e-7
10370	6.180248204364707e-7
10371	6.180486124355033e-7
10372	6.182285071615201e-7
10373	6.182497894302002e-7
10374	6.182954098607981e-7
10375	6.184391221781664e-7
10376	6.185353599695477e-7
10377	6.185805944464319e-7
10378	6.186953064947539e-7
10379	6.187417171607909e-7
10380	6.187934474321110e-7
10381	6.189260579275906e-7
10382	6.189508097295079e-7
10383	6.190678287231481e-7
10384	6.191913475143630e-7
10385	6.192575975560448e-7
10386	6.192827446072658e-7
10387	6.192939001015944e-7
10388	6.194270568358293e-7
10389	6.195318565673378e-7
10390	6.195721348858525e-7
10391	6.196223023708805e-7
10392	6.197661374389773e-7
10393	6.198226281200452e-7
10394	6.199507167443025e-7
10395	6.200295333704378e-7
