k	lambda_k
1070	2.319359858547817e-7
1071	2.320100841728263e-7
1072	2.320510811565966e-7
1073	2.320771288926520e-7
1074	2.321013263745109e-7
1075	2.321433509123187e-7
1076	2.321818605192728e-7
1077	2.322338954288295e-7
1078	2.322541553858736e-7
1079	2.322940340977587e-7
1080	2.323342567613212e-7
1081	2.323887233200447e-7
1082	2.324311681085734e-7
1083	2.324474275781058e-7
1084	2.325355123741497e-7
1085	2.325794693358275e-7
1086	2.326016762743971e-7
1087	2.326274374213818e-7
1088	2.327223111076706e-7
1089	2.327419689969624e-7
1090	2.327644803481776e-7
1091	2.328207755445175e-7
1092	2.328780724314646e-7
1093	2.328967945606825e-7
1094	2.329784093920601e-7
1095	2.330218837857375e-7
1096	2.330480606184729e-7
1097	2.330811289310434e-7
1098	2.331011213517841e-7
1099	2.331981001087144e-7
1100	2.332508346583503e-7
1101	2.333050197376641e-7
1102	2.333498210284077e-7
1103	2.333902077575973e-7
1104	2.334217960310251e-7
1105	2.335057952707972e-7
1106	2.335365828615847e-7
1107	2.335850980664295e-7
1108	2.336161689362588e-7
1109	2.336501178136133e-7
1110	2.337333635387281e-7
1111	2.338038071804095e-7
1112	2.338634403622246e-7
1113	2.338953878036958e-7
1114	2.339167045283043e-7
1115	2.339468555612190e-7
1116	2.340448935300990e-7
1117	2.340941078600357e-7
1118	2.341729796905670e-7
1119	2.342000271352321e-7
1120	2.342382758611213e-7
1121	2.342605296757119e-7
1122	2.343426203642276e-7
1123	2.344638111038375e-7
1124	2.345171000927475e-7
1125	2.346063876773555e-7
1126	2.346901810883079e-7
1127	2.346997864474101e-7
1128	2.347189588242757e-7
1129	2.347721242789712e-7
1130	2.348039077712424e-7
1131	2.348375728207043e-7
1132	2.349708551436279e-7
1133	2.349922471061659e-7
1134	2.350497571425574e-7
1135	2.351287816562345e-7
1136	2.351347408039810e-7
1137	2.351699247739879e-7
1138	2.352224237101851e-7
1139	2.352981648225609e-7
1140	2.353696989250757e-7
1141	2.353947383136251e-7
1142	2.354601768780709e-7
1143	2.355099010496476e-7
1144	2.355662434473325e-7
1145	2.356530538845604e-7
1146	2.356833897498765e-7
1147	2.357602146456944e-7
1148	2.358293939817049e-7
1149	2.358558286912518e-7
1150	2.359432388824037e-7
1151	2.359969004890561e-7
1152	2.360646073894843e-7
1153	2.361131805166428e-7
1154	2.361714907364159e-7
1155	2.362362317102356e-7
1156	2.362676373539427e-7
1157	2.363749821287308e-7
1158	2.364440219127367e-7
1159	2.365124371863164e-7
1160	2.365772693810184e-7
1161	2.366201889670509e-7
1162	2.366447645716473e-7
1163	2.367521031166701e-7
1164	2.367998255480792e-7
1165	2.368343317964223e-7
1166	2.369172936515282e-7
1167	2.369627809343278e-7
1168	2.370031439024030e-7
1169	2.370765367483252e-7
1170	2.370910408227242e-7
1171	2.371563323311109e-7
1172	2.372014520436155e-7
1173	2.373110959727129e-7
1174	2.373625048365987e-7
1175	2.374298516542024e-7
1176	2.375249560416081e-7
1177	2.375869887244956e-7
1178	2.375942996959138e-7
1179	2.376697105322616e-7
1180	2.377263312192966e-7
1181	2.377621182036835e-7
1182	2.378341541809204e-7
1183	2.378715655012390e-7
1184	2.379179107979326e-7
1185	2.379727696507518e-7
1186	2.380742864305007e-7
1187	2.381218605899802e-7
1188	2.381778758733691e-7
1189	2.382787946076441e-7
1190	2.383790935181657e-7
1191	2.383999045954679e-7
1192	2.384248766552772e-7
1193	2.384961506306437e-7
1194	2.385209685497693e-7
1195	2.386144398749316e-7
1196	2.386297311563733e-7
1197	2.386839631510321e-7
1198	2.387373097458639e-7
1199	2.388409936538097e-7
1200	2.388610580085438e-7
1201	2.389081221569962e-7
1202	2.389541782868628e-7
1203	2.390414007610003e-7
1204	2.390768446224937e-7
1205	2.391502587039310e-7
1206	2.391813470447087e-7
1207	2.392132013843523e-7
1208	2.393415956690529e-7
1209	2.394221969327147e-7
1210	2.395419292931628e-7
1211	2.395718210968414e-7
1212	2.396278865884592e-7
1213	2.396669728210898e-7
1214	2.397626617994564e-7
1215	2.398120475764599e-7
1216	2.398853676078100e-7
1217	2.399292435795666e-7
1218	2.400324806293160e-7
1219	2.401090436574098e-7
1220	2.401324711491954e-7
1221	2.401531855036160e-7
1222	2.402326910082375e-7
1223	2.403160307539851e-7
1224	2.403501679890336e-7
1225	2.404091867320032e-7
1226	2.404145631666291e-7
1227	2.405081468143062e-7
1228	2.405351295839806e-7
1229	2.406066643364206e-7
1230	2.406780239491776e-7
1231	2.407425131574742e-7
1232	2.407821850733734e-7
1233	2.408378458164348e-7
1234	2.408853119104412e-7
1235	2.409329943014780e-7
1236	2.410368417467561e-7
1237	2.410885582091897e-7
1238	2.411174867507494e-7
1239	2.411590898646392e-7
1240	2.412142306967609e-7
1241	2.412545246806435e-7
1242	2.413439361007922e-7
1243	2.413668970120042e-7
1244	2.414976466344387e-7
1245	2.415394093864997e-7
1246	2.416743611583501e-7
1247	2.416897125500117e-7
1248	2.417659515813935e-7
1249	2.417954853909108e-7
1250	2.418255458923440e-7
1251	2.419385305278250e-7
1252	2.419682138171313e-7
1253	2.420043544082836e-7
1254	2.420248904543447e-7
1255	2.421082562169474e-7
1256	2.421594139510332e-7
1257	2.422057176516969e-7
1258	2.422382748733092e-7
1259	2.423243225418788e-7
1260	2.424270933970542e-7
1261	2.424415304386881e-7
1262	2.424786586754127e-7
1263	2.425599580410133e-7
1264	2.426147317709352e-7
1265	2.426211763260284e-7
1266	2.427111022531118e-7
1267	2.427800927314179e-7
1268	2.428254981163215e-7
1269	2.428819026776671e-7
1270	2.429761469571589e-7
1271	2.429991167074805e-7
1272	2.430668106272600e-7
1273	2.431093373311186e-7
1274	2.431382941505016e-7
1275	2.431795757648380e-7
1276	2.432373767839473e-7
1277	2.433817760812307e-7
1278	2.434149195554853e-7
1279	2.434851495046537e-7
1280	2.435583741023514e-7
1281	2.435899580185253e-7
1282	2.436191091717087e-7
1283	2.437592722336512e-7
1284	2.437720878133632e-7
1285	2.438846901812990e-7
1286	2.439459396522391e-7
1287	2.439726680663203e-7
1288	2.439814203625553e-7
1289	2.440222131861476e-7
1290	2.440626259036520e-7
1291	2.441032319594222e-7
1292	2.441321808623236e-7
1293	2.442582272172148e-7
1294	2.442739874340422e-7
1295	2.442839755146664e-7
1296	2.443305844992885e-7
1297	2.444245489357405e-7
1298	2.444663282136078e-7
1299	2.445263660722890e-7
1300	2.445519788646611e-7
1301	2.445800485836439e-7
1302	2.446663711686437e-7
1303	2.446968214193449e-7
1304	2.447597546172233e-7
1305	2.447976247054220e-7
1306	2.448685353130078e-7
1307	2.448903131531507e-7
1308	2.449299069003601e-7
1309	2.450322640233858e-7
1310	2.450713777555742e-7
1311	2.450976299037505e-7
1312	2.451553848465572e-7
1313	2.452057138469250e-7
1314	2.452485366349050e-7
1315	2.453011751700232e-7
1316	2.453033362802527e-7
1317	2.454041243267041e-7
1318	2.454861279267447e-7
1319	2.455106299324068e-7
1320	2.455403610357075e-7
1321	2.456012440690581e-7
1322	2.456207656242586e-7
1323	2.456693960471755e-7
1324	2.456950895325924e-7
1325	2.457845643823867e-7
1326	2.458424938893325e-7
1327	2.458644229141286e-7
1328	2.459316923617477e-7
1329	2.460169232460059e-7
1330	2.460553528319128e-7
1331	2.460850378483747e-7
1332	2.461390343621209e-7
1333	2.462045832535246e-7
1334	2.462844689074431e-7
1335	2.463186822241609e-7
1336	2.463396399381808e-7
1337	2.463899277808593e-7
1338	2.464065218078211e-7
1339	2.464674391698237e-7
1340	2.465075327877571e-7
1341	2.465995512600851e-7
1342	2.466122837622539e-7
1343	2.466893612984609e-7
1344	2.467819153933056e-7
1345	2.468004191919138e-7
1346	2.468328092937585e-7
1347	2.468889008485033e-7
1348	2.469212898840785e-7
1349	2.469410588736542e-7
1350	2.469795984245600e-7
1351	2.470236387384969e-7
1352	2.471011696338395e-7
1353	2.471109102817205e-7
1354	2.472285468427589e-7
1355	2.472687630222914e-7
1356	2.473096970053924e-7
1357	2.473742318518177e-7
1358	2.473831442584708e-7
1359	2.474429966897767e-7
1360	2.474961602596142e-7
1361	2.475204841203578e-7
1362	2.475576804873139e-7
1363	2.476068679914374e-7
1364	2.476157946158064e-7
1365	2.477172271713001e-7
1366	2.477843656484326e-7
1367	2.478045958430564e-7
1368	2.478134485408794e-7
1369	2.478385894588871e-7
1370	2.479066420584087e-7
1371	2.479939593480222e-7
1372	2.480015250445181e-7
1373	2.481019026392973e-7
1374	2.481356591932337e-7
1375	2.481765399350464e-7
1376	2.482122007177181e-7
1377	2.482809091507052e-7
1378	2.483333718494002e-7
1379	2.483717889908084e-7
1380	2.484418124922968e-7
1381	2.484835264819817e-7
1382	2.485158435549800e-7
1383	2.485514529035401e-7
1384	2.485883791582137e-7
1385	2.486171676506095e-7
1386	2.486359039126804e-7
1387	2.487279981925915e-7
1388	2.487387773497528e-7
1389	2.487883647106330e-7
1390	2.488681188171019e-7
1391	2.488945048118050e-7
1392	2.489302511622545e-7
1393	2.489546998317541e-7
1394	2.490275141504951e-7
1395	2.490661288953682e-7
1396	2.491409234649328e-7
1397	2.491565372173535e-7
1398	2.492308474804112e-7
1399	2.493024975868557e-7
1400	2.493359201863043e-7
1401	2.493611566225304e-7
1402	2.493895121323123e-7
1403	2.494513867064453e-7
1404	2.494632187885140e-7
1405	2.495151448863869e-7
1406	2.496043658728943e-7
1407	2.496269070746640e-7
1408	2.496919672129494e-7
1409	2.497525423739887e-7
1410	2.497680524204430e-7
1411	2.498195152362591e-7
1412	2.498560709142987e-7
1413	2.499080091461976e-7
1414	2.499999052994178e-7
1415	2.500355932061662e-7
1416	2.500529936256013e-7
1417	2.500912891472573e-7
1418	2.501077881560040e-7
1419	2.501334833778208e-7
1420	2.502795495003318e-7
1421	2.503575138490301e-7
1422	2.503739824217684e-7
1423	2.503957892658077e-7
1424	2.504235514786233e-7
1425	2.504569621007686e-7
1426	2.505082891060196e-7
1427	2.505381439531371e-7
1428	2.505810041725808e-7
1429	2.505918128927617e-7
1430	2.506425468086801e-7
1431	2.506791932923549e-7
1432	2.506842641875824e-7
1433	2.507753099169887e-7
1434	2.507894144938908e-7
1435	2.508598399246176e-7
1436	2.509282028871498e-7
1437	2.509329978547171e-7
1438	2.509606429031668e-7
1439	2.510144966435795e-7
1440	2.510388348219613e-7
1441	2.510814604317313e-7
1442	2.511208137860442e-7
1443	2.511700781140706e-7
1444	2.511999552284949e-7
1445	2.512292968375634e-7
1446	2.512816874907854e-7
1447	2.512973579156023e-7
1448	2.513502216364133e-7
1449	2.513657947335478e-7
1450	2.514180394443066e-7
1451	2.514422730394528e-7
1452	2.514576391852162e-7
1453	2.515277059881629e-7
1454	2.515690849632292e-7
1455	2.516247919301630e-7
1456	2.517163036891983e-7
1457	2.517666405754495e-7
1458	2.517874185700218e-7
1459	2.518193364885466e-7
1460	2.518587733971362e-7
1461	2.518999344855548e-7
1462	2.519299052488969e-7
1463	2.519810321201758e-7
1464	2.520421306154351e-7
1465	2.520616268851550e-7
1466	2.520836784334239e-7
1467	2.521338057875465e-7
1468	2.521837115856614e-7
1469	2.522362757971769e-7
1470	2.522989897257120e-7
1471	2.523111338662360e-7
1472	2.523402086421866e-7
1473	2.523852010922130e-7
1474	2.524052223176068e-7
1475	2.524617703831556e-7
1476	2.524787074403911e-7
1477	2.525029561366773e-7
1478	2.525471243217394e-7
1479	2.525816430089529e-7
1480	2.526738143503724e-7
1481	2.527036919996963e-7
1482	2.527323953160320e-7
1483	2.527808401787179e-7
1484	2.528447196717035e-7
1485	2.528841424118669e-7
1486	2.529093426772213e-7
1487	2.529553402338586e-7
1488	2.529726374365145e-7
1489	2.530196336400290e-7
1490	2.530443453929712e-7
1491	2.530678413008713e-7
1492	2.531052730422629e-7
1493	2.531670704636335e-7
1494	2.532120993054933e-7
1495	2.532592584252347e-7
1496	2.532994897788469e-7
1497	2.533047412665292e-7
1498	2.533363657696857e-7
1499	2.534039708457942e-7
1500	2.534261455947961e-7
1501	2.534615990776112e-7
1502	2.535547387137809e-7
1503	2.535749575213415e-7
1504	2.536287833051400e-7
1505	2.536530094426202e-7
1506	2.536891932829677e-7
1507	2.537564685494145e-7
1508	2.537682460019090e-7
1509	2.538194050953190e-7
1510	2.538408126061171e-7
1511	2.538722746923293e-7
1512	2.539177588475793e-7
1513	2.539313970551031e-7
1514	2.540065268945104e-7
1515	2.540525005446325e-7
1516	2.540667109926143e-7
1517	2.541251724250837e-7
1518	2.541643512318361e-7
1519	2.541924613820838e-7
1520	2.542410227403719e-7
1521	2.543165541891028e-7
1522	2.543375045189995e-7
1523	2.543509058681773e-7
1524	2.543716438570092e-7
1525	2.544257987248879e-7
1526	2.544614677717889e-7
1527	2.544903072088232e-7
1528	2.545392296013920e-7
1529	2.545599866514625e-7
1530	2.545916929164980e-7
1531	2.546411644489786e-7
1532	2.546642578888025e-7
1533	2.546990839353073e-7
1534	2.547334760196892e-7
1535	2.547464922632032e-7
1536	2.547913851143407e-7
1537	2.548218967298371e-7
1538	2.548675716002450e-7
1539	2.548691530981328e-7
1540	2.549001980421579e-7
1541	2.549707103189576e-7
1542	2.549844240732023e-7
1543	2.550457847711641e-7
1544	2.550514611256066e-7
1545	2.550988648467280e-7
1546	2.551257720642161e-7
1547	2.551527588268203e-7
1548	2.552097943784666e-7
1549	2.552215678162721e-7
1550	2.552596930021784e-7
1551	2.552729852743392e-7
1552	2.553188114239898e-7
1553	2.553338311048237e-7
1554	2.553417515795002e-7
1555	2.553678376223834e-7
1556	2.554359265580734e-7
1557	2.554601869374903e-7
1558	2.554855428683716e-7
1559	2.554975646989233e-7
1560	2.555349659089326e-7
1561	2.555729676902370e-7
1562	2.556200577478234e-7
1563	2.556584370456416e-7
1564	2.556621190653090e-7
1565	2.556994679216879e-7
1566	2.557272856282591e-7
1567	2.557521090930759e-7
1568	2.557779858445543e-7
1569	2.557963058889362e-7
1570	2.558369082049962e-7
1571	2.558781092582285e-7
1572	2.559122286992667e-7
1573	2.559204095119457e-7
1574	2.559655811331737e-7
1575	2.559791807047060e-7
1576	2.559943319196750e-7
1577	2.560037566515930e-7
1578	2.560588828172795e-7
1579	2.560883358540711e-7
1580	2.561095479233855e-7
1581	2.561257761462082e-7
1582	2.561926028677749e-7
1583	2.562200211015781e-7
1584	2.562343861218737e-7
1585	2.562815834234832e-7
1586	2.562984019289845e-7
1587	2.563402320007142e-7
1588	2.563519101082406e-7
1589	2.563819779532787e-7
1590	2.564098003354210e-7
1591	2.564679590192431e-7
1592	2.564798025301331e-7
1593	2.564882514034893e-7
1594	2.565093973400310e-7
1595	2.565436422433115e-7
1596	2.565613463404210e-7
1597	2.566047561853760e-7
1598	2.566282806871777e-7
1599	2.566559783058913e-7
1600	2.566926963571493e-7
1601	2.567220072626723e-7
1602	2.567564831087005e-7
1603	2.567970593912148e-7
1604	2.568291062842433e-7
1605	2.568501760755202e-7
1606	2.568799687964903e-7
1607	2.569294439170348e-7
1608	2.569612686225939e-7
1609	2.569851794728185e-7
1610	2.569920406450935e-7
1611	2.570234338929476e-7
1612	2.570765251121601e-7
1613	2.570946670082834e-7
1614	2.571310016100353e-7
1615	2.571558784791882e-7
1616	2.571647909843543e-7
1617	2.571835757288980e-7
1618	2.572118787696487e-7
1619	2.572422417729356e-7
1620	2.572572217783359e-7
1621	2.572774107396790e-7
1622	2.573089456709830e-7
1623	2.573309979937856e-7
1624	2.573498650224086e-7
1625	2.573826895265507e-7
1626	2.573912986121188e-7
1627	2.574144620760170e-7
1628	2.574444062525096e-7
1629	2.574895743394433e-7
1630	2.575343259035357e-7
1631	2.575537386572123e-7
1632	2.575594135145956e-7
1633	2.575862336306157e-7
1634	2.575989257249406e-7
1635	2.576228145444561e-7
1636	2.576521354394478e-7
1637	2.576783568788098e-7
1638	2.577443646704551e-7
1639	2.577485840691082e-7
1640	2.577648862660790e-7
1641	2.578159015894226e-7
1642	2.578405093375379e-7
1643	2.578875586789575e-7
1644	2.578960576872527e-7
1645	2.579257607398281e-7
1646	2.579492831354506e-7
1647	2.579628640164134e-7
1648	2.579823153766460e-7
1649	2.579945217802066e-7
1650	2.580373678538712e-7
1651	2.580628995230951e-7
1652	2.580683093673763e-7
1653	2.580833497274387e-7
1654	2.581407065881318e-7
1655	2.581612686543349e-7
1656	2.581878485222511e-7
1657	2.581997231876659e-7
1658	2.582037565110517e-7
1659	2.582440077847501e-7
1660	2.582511621765161e-7
1661	2.582817303505027e-7
1662	2.583091868835113e-7
1663	2.583547486370820e-7
1664	2.583911570679157e-7
1665	2.584087242631466e-7
1666	2.584269686396440e-7
1667	2.584507123677268e-7
1668	2.584912046031855e-7
1669	2.585085629263509e-7
1670	2.585630373473842e-7
1671	2.585693368438749e-7
1672	2.585759563849931e-7
1673	2.586200698736493e-7
1674	2.586490004772407e-7
1675	2.586856770975588e-7
1676	2.587139130141498e-7
1677	2.587466812546755e-7
1678	2.587694347063270e-7
1679	2.588093941926721e-7
1680	2.588180114575374e-7
1681	2.588387581986208e-7
1682	2.588439686119603e-7
1683	2.588764283369177e-7
1684	2.588994403920308e-7
1685	2.589170369969537e-7
1686	2.589190157583067e-7
1687	2.589404697956143e-7
1688	2.589654245803810e-7
1689	2.589824279682259e-7
1690	2.590018849217941e-7
1691	2.590200153316128e-7
1692	2.590656887989907e-7
1693	2.591008541333578e-7
1694	2.591278321084904e-7
1695	2.591487400642677e-7
1696	2.591663610979469e-7
1697	2.592029206445075e-7
1698	2.592127144661228e-7
1699	2.592407097792785e-7
1700	2.592583393657196e-7
1701	2.592953544382834e-7
1702	2.593105070989569e-7
1703	2.593422121648283e-7
1704	2.593542331434156e-7
1705	2.593757003912290e-7
1706	2.594119760015901e-7
1707	2.594495852327391e-7
1708	2.594616053779651e-7
1709	2.594740656817435e-7
1710	2.594982707067501e-7
1711	2.595464807637434e-7
1712	2.595591515450592e-7
1713	2.595781485524871e-7
1714	2.595862274921774e-7
1715	2.596093422902471e-7
1716	2.596532135106841e-7
1717	2.596622571932122e-7
1718	2.596724032004687e-7
1719	2.596966171993469e-7
1720	2.597303714715946e-7
1721	2.597589408745582e-7
1722	2.598026466210432e-7
1723	2.598147672431100e-7
1724	2.598415156759527e-7
1725	2.598675172929460e-7
1726	2.599089975281009e-7
1727	2.599293463134786e-7
1728	2.599540860426904e-7
1729	2.599989135844775e-7
1730	2.600054680382823e-7
1731	2.600414294451452e-7
1732	2.600575765373499e-7
1733	2.601022243501549e-7
1734	2.601102970860974e-7
1735	2.601247256050953e-7
1736	2.601418586806868e-7
1737	2.601802891705743e-7
1738	2.601886786137959e-7
1739	2.602320115823294e-7
1740	2.602469429378662e-7
1741	2.602655591337337e-7
1742	2.603074819382241e-7
1743	2.603461535758678e-7
1744	2.603649455099130e-7
1745	2.603956386832271e-7
1746	2.604328935005140e-7
1747	2.604413638906621e-7
1748	2.604702654330382e-7
1749	2.605130422124782e-7
1750	2.605239645850158e-7
1751	2.605374806228421e-7
1752	2.605663435765597e-7
1753	2.606032438889890e-7
1754	2.606138208448105e-7
1755	2.606495444977618e-7
1756	2.606686849040871e-7
1757	2.607116158807670e-7
1758	2.607219408279341e-7
1759	2.607281096448235e-7
1760	2.607504038440858e-7
1761	2.607599168751435e-7
1762	2.607702203017969e-7
1763	2.608337344788781e-7
1764	2.608486791521670e-7
1765	2.608844538659121e-7
1766	2.608997386975998e-7
1767	2.609304373686575e-7
1768	2.609603576762724e-7
1769	2.609670900386633e-7
1770	2.610193222151179e-7
1771	2.610364479519936e-7
1772	2.610526105503228e-7
1773	2.610826019390639e-7
