a	b	M	s_combined	ftc_sum	correction_sum	strip	formula	target	ftc_error	ftc_error_x_aM	alg_error	alg_error_x_aM
12	19	500	3.281067075952716e-2	1.767431676033587e-2	-1.513635399919132e-2	4.824561403508772e-2	6.596163478399948e-2	1.771602074891176e-2	-4.170399e-5	2.502239e-1	1.509465e-2	9.056790e1
12	19	1000	3.284797001433672e-2	1.769516038624214e-2	-1.515280962809465e-2	4.824561403508772e-2	6.596163478399948e-2	1.771602074891176e-2	-2.086036e-5	2.503244e-1	1.513195e-2	1.815834e2
12	19	5000	3.287778007623778e-2	1.771184834270346e-2	-1.516593173353430e-2	4.824561403508772e-2	6.596163478399948e-2	1.771602074891176e-2	-4.172406e-6	2.503444e-1	1.516176e-2	9.097056e2
12	19	10000	3.288150844234156e-2	1.771393442870846e-2	-1.516757401363334e-2	4.824561403508772e-2	6.596163478399948e-2	1.771602074891176e-2	-2.086320e-6	2.503584e-1	1.516549e-2	1.819859e3
12	19	50000	3.288449090725092e-2	1.771560347654364e-2	-1.516888743070766e-2	4.824561403508772e-2	6.596163478399948e-2	1.771602074891176e-2	-4.172724e-7	2.503634e-1	1.516847e-2	9.101082e3
12	19	100000	3.288486371569430e-2	1.771581211187792e-2	-1.516905160381663e-2	4.824561403508772e-2	6.596163478399948e-2	1.771602074891176e-2	-2.086370e-7	2.503644e-1	1.516884e-2	1.820261e4
13	19	100	3.041827324188275e-2	1.560346038283698e-2	-1.481481285904575e-2	4.858299595141700e-2	6.437887644209248e-2	1.579588049067547e-2	-1.924201e-4	2.501461e-1	1.462239e-2	1.900911e1
13	19	500	3.070378622429165e-2	1.575738709907462e-2	-1.494639912521698e-2	4.858299595141700e-2	6.437887644209248e-2	1.579588049067547e-2	-3.849339e-5	2.502070e-1	1.490791e-2	9.690139e1
13	19	1000	3.073954011588800e-2	1.577662287684343e-2	-1.496291723904453e-2	4.858299595141700e-2	6.437887644209248e-2	1.579588049067547e-2	-1.925761e-5	2.503490e-1	1.494366e-2	1.942676e2
13	19	5000	3.076814522174046e-2	1.579202943741978e-2	-1.497611578432066e-2	4.858299595141700e-2	6.437887644209248e-2	1.579588049067547e-2	-3.851053e-6	2.503185e-1	1.497226e-2	9.731972e2
13	19	10000	3.077172104437163e-2	1.579395486854056e-2	-1.497776617583106e-2	4.858299595141700e-2	6.437887644209248e-2	1.579588049067547e-2	-1.925622e-6	2.503309e-1	1.497584e-2	1.946859e3
13	19	50000	3.077458201057938e-2	1.579549535648005e-2	-1.497908665409937e-2	4.858299595141700e-2	6.437887644209248e-2	1.579588049067547e-2	-3.851342e-7	2.503372e-1	1.497870e-2	9.736156e3
13	19	100000	3.077493963520878e-2	1.579568792418684e-2	-1.497925171102212e-2	4.858299595141700e-2	6.437887644209248e-2	1.579588049067547e-2	-1.925665e-7	2.503364e-1	1.497906e-2	1.947278e4
14	19	100	3.155280075388896e-2	1.375423765540731e-2	-1.779856309848168e-2	4.887218045112782e-2	6.280463898195093e-2	1.393245853082312e-2	-1.782209e-4	2.495092e-1	1.762034e-2	2.466848e1
14	19	500	3.182806234167986e-2	1.389670227387014e-2	-1.793136006780980e-2	4.887218045112782e-2	6.280463898195093e-2	1.393245853082312e-2	-3.575626e-5	2.502938e-1	1.789560e-2	1.252692e2
14	19	1000	3.186247601316542e-2	1.391458487776754e-2	-1.794789113539788e-2	4.887218045112782e-2	6.280463898195093e-2	1.393245853082312e-2	-1.787365e-5	2.502311e-1	1.793002e-2	2.510202e2
14	19	5000	3.189004140107959e-2	1.392888265035613e-2	-1.796115875072332e-2	4.887218045112782e-2	6.280463898195093e-2	1.393245853082312e-2	-3.575880e-6	2.503116e-1	1.795758e-2	1.257031e3
14	19	10000	3.189348773252795e-2	1.393067058566251e-2	-1.796281714686555e-2	4.887218045112782e-2	6.280463898195093e-2	1.393245853082312e-2	-1.787945e-6	2.503123e-1	1.796103e-2	2.514544e3
14	19	50000	3.189624450301095e-2	1.393210094139484e-2	-1.796414356161575e-2	4.887218045112782e-2	6.280463898195093e-2	1.393245853082312e-2	-3.575894e-7	2.503126e-1	1.796379e-2	1.257465e4
14	19	100000	3.189658910767863e-2	1.393227973567987e-2	-1.796430937199868e-2	4.887218045112782e-2	6.280463898195093e-2	1.393245853082312e-2	-1.787951e-7	2.503132e-1	1.796413e-2	2.514978e4
15	19	100	3.118457423415765e-2	1.241349081342139e-2	-1.877108342073626e-2	4.912280701754386e-2	6.170247080274634e-2	1.257966378520248e-2	-1.661730e-4	2.492595e-1	1.860491e-2	2.790737e1
15	19	500	3.145233988768892e-2	1.254631619228782e-2	-1.890602369540105e-2	4.912280701754386e-2	6.170247080274634e-2	1.257966378520248e-2	-3.334759e-5	2.501069e-1	1.887268e-2	1.415451e2
15	19	1000	3.148567187861191e-2	1.256297772869920e-2	-1.892269414991266e-2	4.912280701754386e-2	6.170247080274634e-2	1.257966378520248e-2	-1.668606e-5	2.502908e-1	1.890601e-2	2.835901e2
15	19	5000	3.151231940443931e-2	1.257632653999185e-2	-1.893599286444747e-2	4.912280701754386e-2	6.170247080274634e-2	1.257966378520248e-2	-3.337245e-6	2.502934e-1	1.893266e-2	1.419949e3
15	19	10000	3.151565264999153e-2	1.257799523101277e-2	-1.893765741897881e-2	4.912280701754386e-2	6.170247080274634e-2	1.257966378520248e-2	-1.668554e-6	2.502831e-1	1.893599e-2	2.840398e3
15	19	50000	3.151831926899249e-2	1.257933006377870e-2	-1.893898920521368e-2	4.912280701754386e-2	6.170247080274634e-2	1.257966378520248e-2	-3.337214e-7	2.502911e-1	1.893866e-2	1.420399e4
15	19	100000	3.151865259776479e-2	1.257949692357083e-2	-1.893915567419348e-2	4.912280701754386e-2	6.170247080274634e-2	1.257966378520248e-2	-1.668616e-7	2.502924e-1	1.893899e-2	2.840848e4
16	19	100	3.105738839647507e-2	1.151897025579474e-2	-1.953841814068032e-2	4.934210526315790e-2	6.101761444455139e-2	1.167550918139349e-2	-1.565389e-4	2.504623e-1	1.938188e-2	3.101101e1
16	19	500	3.131527973051110e-2	1.164423895160553e-2	-1.967104077890558e-2	4.934210526315790e-2	6.101761444455139e-2	1.167550918139349e-2	-3.127023e-5	2.501618e-1	1.963977e-2	1.571182e2
16	19	1000	3.134762844283526e-2	1.165986787934158e-2	-1.968776056349364e-2	4.934210526315790e-2	6.101761444455139e-2	1.167550918139349e-2	-1.564130e-5	2.502608e-1	1.967212e-2	3.147539e2
16	19	5000	3.137350249364936e-2	1.167238083858927e-2	-1.970112165506004e-2	4.934210526315790e-2	6.101761444455139e-2	1.167550918139349e-2	-3.128343e-6	2.502674e-1	1.969799e-2	1.575839e3
16	19	10000	3.137673673971921e-2	1.167394500330729e-2	-1.970279173641189e-2	4.934210526315790e-2	6.101761444455139e-2	1.167550918139349e-2	-1.564178e-6	2.502685e-1	1.970123e-2	3.152196e3
16	19	50000	3.137932446030504e-2	1.167519633795269e-2	-1.970412812235206e-2	4.934210526315790e-2	6.101761444455139e-2	1.167550918139349e-2	-3.128434e-7	2.502748e-1	1.970382e-2	1.576305e4
16	19	100000	3.137964792217438e-2	1.167535276027570e-2	-1.970429516189856e-2	4.934210526315790e-2	6.101761444455139e-2	1.167550918139349e-2	-1.564211e-7	2.502738e-1	1.970414e-2	3.152662e4
17	19	100	3.170878238089945e-2	1.113525168385067e-2	-2.057353069704878e-2	4.953560371517028e-2	6.081799737065746e-2	1.128239365548718e-2	-1.471420e-4	2.501414e-1	2.042639e-2	3.472486e1
17	19	500	3.195921131571978e-2	1.125294392851730e-2	-2.070626738720248e-2	4.953560371517028e-2	6.081799737065746e-2	1.128239365548718e-2	-2.944973e-5	2.503227e-1	2.067682e-2	1.757530e2
17	19	1000	3.199063742395456e-2	1.126767962670122e-2	-2.072295779725340e-2	4.953560371517028e-2	6.081799737065746e-2	1.128239365548718e-2	-1.471403e-5	2.501385e-1	2.070824e-2	3.520401e2
17	19	5000	3.201581003711344e-2	1.127944970003299e-2	-2.073636033708060e-2	4.953560371517028e-2	6.081799737065746e-2	1.128239365548718e-2	-2.943955e-6	2.502362e-1	2.073342e-2	1.762340e3
17	19	10000	3.201895755020175e-2	1.128092153039779e-2	-2.073803601980427e-2	4.953560371517028e-2	6.081799737065746e-2	1.128239365548718e-2	-1.472125e-6	2.502613e-1	2.073656e-2	3.525216e3
17	19	50000	3.202147546454121e-2	1.128209923748607e-2	-2.073937622705538e-2	4.953560371517028e-2	6.081799737065746e-2	1.128239365548718e-2	-2.944180e-7	2.502553e-1	2.073908e-2	1.762822e4
17	19	100000	3.202179022357194e-2	1.128224644554049e-2	-2.073954377803118e-2	4.953560371517028e-2	6.081799737065746e-2	1.128239365548718e-2	-1.472099e-7	2.502569e-1	2.073940e-2	3.525697e4
18	19	100	3.283537124693255e-2	1.146180399283329e-2	-2.137356725409928e-2	4.970760233918128e-2	6.130733660331492e-2	1.159973426413364e-2	-1.379303e-4	2.482745e-1	2.123564e-2	3.822415e1
18	19	500	3.308053768198621e-2	1.157196715269583e-2	-2.150857052929043e-2	4.970760233918128e-2	6.130733660331492e-2	1.159973426413364e-2	-2.776711e-5	2.499040e-1	2.148080e-2	1.933272e2
18	19	1000	3.311121223490124e-2	1.158582721962518e-2	-2.152538501527612e-2	4.970760233918128e-2	6.130733660331492e-2	1.159973426413364e-2	-1.390704e-5	2.503268e-1	2.151148e-2	3.872066e2
18	19	5000	3.313574603767661e-2	1.159695424776517e-2	-2.153879178991142e-2	4.970760233918128e-2	6.130733660331492e-2	1.159973426413364e-2	-2.780016e-6	2.502015e-1	2.153601e-2	1.938241e3
18	19	10000	3.313881684986768e-2	1.159834411549770e-2	-2.154047273436989e-2	4.970760233918128e-2	6.130733660331492e-2	1.159973426413364e-2	-1.390149e-6	2.502268e-1	2.153908e-2	3.877035e3
18	19	50000	3.314127286288866e-2	1.159945621458238e-2	-2.154181664830684e-2	4.970760233918128e-2	6.130733660331492e-2	1.159973426413364e-2	-2.780496e-7	2.502446e-1	2.154154e-2	1.938738e4
18	19	100000	3.314157986778569e-2	1.159959524104788e-2	-2.154198462673849e-2	4.970760233918128e-2	6.130733660331492e-2	1.159973426413364e-2	-1.390231e-7	2.502416e-1	2.154185e-2	3.877532e4
1	20	100	7.929771103043062e-2	7.929771103043062e-2	0.000000000000000e0	0.000000000000000e0	8.175248016572000e-2	8.175248016572000e-2	-2.454769e-3	2.454769e-1	-2.454769e-3	2.454769e-1
1	20	500	8.124764408121544e-2	8.124764408121544e-2	0.000000000000000e0	0.000000000000000e0	8.175248016572000e-2	8.175248016572000e-2	-5.048361e-4	2.524180e-1	-5.048361e-4	2.524180e-1
1	20	1000	8.149918818838321e-2	8.149918818838321e-2	0.000000000000000e0	0.000000000000000e0	8.175248016572000e-2	8.175248016572000e-2	-2.532920e-4	2.532920e-1	-2.532920e-4	2.532920e-1
1	20	5000	8.170168183011461e-2	8.170168183011461e-2	0.000000000000000e0	0.000000000000000e0	8.175248016572000e-2	8.175248016572000e-2	-5.079834e-5	2.539917e-1	-5.079834e-5	2.539917e-1
1	20	10000	8.172707224877329e-2	8.172707224877329e-2	0.000000000000000e0	0.000000000000000e0	8.175248016572000e-2	8.175248016572000e-2	-2.540792e-5	2.540792e-1	-2.540792e-5	2.540792e-1
1	20	50000	8.174739718238469e-2	8.174739718238469e-2	0.000000000000000e0	0.000000000000000e0	8.175248016572000e-2	8.175248016572000e-2	-5.082983e-6	2.541492e-1	-5.082983e-6	2.541492e-1
1	20	100000	8.174993858655330e-2	8.174993858655330e-2	0.000000000000000e0	0.000000000000000e0	8.175248016572000e-2	8.175248016572000e-2	-2.541579e-6	2.541579e-1	-2.541579e-6	2.541579e-1
3	20	100	5.610954523380080e-2	5.291523792802240e-2	-3.194307305778394e-3	3.333333333333333e-2	8.707600078361534e-2	5.374266745028201e-2	-8.274295e-4	2.482289e-1	2.366878e-3	7.100633e-1
3	20	500	5.686462193561952e-2	5.357549988517518e-2	-3.289122050444300e-3	3.333333333333333e-2	8.707600078361534e-2	5.374266745028201e-2	-1.671676e-4	2.507513e-1	3.121954e-3	4.682932e0
3	20	1000	5.696009597337696e-2	5.365897752354638e-2	-3.301118449830540e-3	3.333333333333333e-2	8.707600078361534e-2	5.374266745028201e-2	-8.368993e-5	2.510698e-1	3.217429e-3	9.652286e0
3	20	5000	5.703664783529455e-2	5.372591244938931e-2	-3.310735385905189e-3	3.333333333333333e-2	8.707600078361534e-2	5.374266745028201e-2	-1.675500e-5	2.513250e-1	3.293980e-3	4.940971e1
3	20	10000	5.704622758431194e-2	5.373428888535579e-2	-3.311938698956115e-3	3.333333333333333e-2	8.707600078361534e-2	5.374266745028201e-2	-8.378565e-6	2.513569e-1	3.303560e-3	9.910680e1
3	20	50000	5.705389310417240e-2	5.374099156694773e-2	-3.312901537224552e-3	3.333333333333333e-2	8.707600078361534e-2	5.374266745028201e-2	-1.675883e-6	2.513825e-1	3.311226e-3	4.966838e2
3	20	100000	5.705485140167184e-2	5.374182949796746e-2	-3.313021903704274e-3	3.333333333333333e-2	8.707600078361534e-2	5.374266745028201e-2	-8.379523e-7	2.513857e-1	3.312184e-3	9.936552e2
7	20	100	3.781900440924693e-2	3.251007813793242e-2	-5.308926271314501e-3	4.285714285714286e-2	7.572298176096023e-2	3.286583890381738e-2	-3.557608e-4	2.490325e-1	4.953166e-3	3.467216e0
7	20	500	3.821857991766892e-2	3.279433158925119e-2	-5.424248328417729e-3	4.285714285714286e-2	7.572298176096023e-2	3.286583890381738e-2	-7.150731e-5	2.502756e-1	5.352741e-3	1.873459e1
7	20	1000	3.826901404451156e-2	3.283006247928729e-2	-5.438951565224229e-3	4.285714285714286e-2	7.572298176096023e-2	3.286583890381738e-2	-3.577642e-5	2.504350e-1	5.403175e-3	3.782223e1
7	20	5000	3.830943874835169e-2	3.285867995772729e-2	-5.450758790624310e-3	4.285714285714286e-2	7.572298176096023e-2	3.286583890381738e-2	-7.158946e-6	2.505631e-1	5.443600e-3	1.905260e2
7	20	10000	3.831449666459991e-2	3.286225920137242e-2	-5.452237463227259e-3	4.285714285714286e-2	7.572298176096023e-2	3.286583890381738e-2	-3.579702e-6	2.505792e-1	5.448658e-3	3.814060e2
7	20	50000	3.831854376930181e-2	3.286512292660575e-2	-5.453420842696094e-3	4.285714285714286e-2	7.572298176096023e-2	3.286583890381738e-2	-7.159772e-7	2.505920e-1	5.452705e-3	1.908447e3
7	20	100000	3.831904970561078e-2	3.286548091291593e-2	-5.453568792695174e-3	4.285714285714286e-2	7.572298176096023e-2	3.286583890381738e-2	-3.579909e-7	2.505936e-1	5.453211e-3	3.817248e3
9	20	100	3.774010809475432e-2	2.604853393619312e-2	-1.169157415856123e-2	4.444444444444445e-2	7.076980528017537e-2	2.632536083573093e-2	-2.768269e-4	2.491442e-1	1.141475e-2	1.027327e1
9	20	500	3.808331156851597e-2	2.626976185780361e-2	-1.181354971071237e-2	4.444444444444445e-2	7.076980528017537e-2	2.632536083573093e-2	-5.559898e-5	2.501954e-1	1.175795e-2	5.291078e1
9	20	1000	3.812633040198107e-2	2.629754650875928e-2	-1.182878389322179e-2	4.444444444444445e-2	7.076980528017537e-2	2.632536083573093e-2	-2.781433e-5	2.503289e-1	1.180097e-2	1.062087e2
9	20	5000	3.816076320418763e-2	2.631979558860500e-2	-1.184096761558283e-2	4.444444444444445e-2	7.076980528017537e-2	2.632536083573093e-2	-5.565247e-6	2.504361e-1	1.183540e-2	5.325931e2
9	20	10000	3.816506839802008e-2	2.632257806307065e-2	-1.184249033494947e-2	4.444444444444445e-2	7.076980528017537e-2	2.632536083573093e-2	-2.782773e-6	2.504495e-1	1.183971e-2	1.065574e3
9	20	50000	3.816851272682147e-2	2.632480425733548e-2	-1.184370846948670e-2	4.444444444444445e-2	7.076980528017537e-2	2.632536083573093e-2	-5.565784e-7	2.504603e-1	1.184315e-2	5.329418e3
9	20	100000	3.816894327876538e-2	2.632508254504166e-2	-1.184386073372460e-2	4.444444444444445e-2	7.076980528017537e-2	2.632536083573093e-2	-2.782907e-7	2.504616e-1	1.184358e-2	1.065922e4
11	20	100	3.034380961927095e-2	2.091340376304071e-2	-9.430405856230237e-3	4.545454545454546e-2	6.659451917864818e-2	2.113997372410273e-2	-2.265700e-4	2.492270e-1	9.203836e-3	1.012422e1
11	20	500	3.064727759600716e-2	2.109449284434384e-2	-9.552784751663330e-3	4.545454545454546e-2	6.659451917864818e-2	2.113997372410273e-2	-4.548088e-5	2.501448e-1	9.507304e-3	5.229017e1
11	20	1000	3.068545527772863e-2	2.111722267060665e-2	-9.568232607121967e-3	4.545454545454546e-2	6.659451917864818e-2	2.113997372410273e-2	-2.275105e-5	2.502616e-1	9.545482e-3	1.050003e2
11	20	5000	3.071603583412488e-2	2.113542180933861e-2	-9.580614024786284e-3	4.545454545454546e-2	6.659451917864818e-2	2.113997372410273e-2	-4.551915e-6	2.503553e-1	9.576062e-3	5.266834e2
11	20	10000	3.071986079589434e-2	2.113769766003259e-2	-9.582163135861729e-3	4.545454545454546e-2	6.659451917864818e-2	2.113997372410273e-2	-2.276064e-6	2.503670e-1	9.579887e-3	1.053788e3
11	20	50000	3.072292114735994e-2	2.113951849421285e-2	-9.583402653146899e-3	4.545454545454546e-2	6.659451917864818e-2	2.113997372410273e-2	-4.552299e-7	2.503764e-1	9.582947e-3	5.270621e3
11	20	100000	3.072330371516262e-2	2.113974610809065e-2	-9.583557607072040e-3	4.545454545454546e-2	6.659451917864818e-2	2.113997372410273e-2	-2.276160e-7	2.503776e-1	9.583330e-3	1.054166e4
13	20	100	3.143921906154161e-2	1.606353761223422e-2	-1.537568144930739e-2	4.615384615384616e-2	6.240914382355800e-2	1.625529766971184e-2	-1.917601e-4	2.492881e-1	1.518392e-2	1.973910e1
13	20	500	3.171844601915683e-2	1.621681920932381e-2	-1.550162680983304e-2	4.615384615384616e-2	6.240914382355800e-2	1.625529766971184e-2	-3.847846e-5	2.501100e-1	1.546315e-2	1.005105e2
13	20	1000	3.175337564317401e-2	1.623605036215951e-2	-1.551732528101455e-2	4.615384615384616e-2	6.240914382355800e-2	1.625529766971184e-2	-1.924731e-5	2.502150e-1	1.549808e-2	2.014750e2
13	20	5000	3.178132244420025e-2	1.625144691018642e-2	-1.552987553401384e-2	4.615384615384616e-2	6.240914382355800e-2	1.625529766971184e-2	-3.850760e-6	2.502994e-1	1.552602e-2	1.009192e3
13	20	10000	3.178481597575565e-2	1.625337220864687e-2	-1.553144376710863e-2	4.615384615384616e-2	6.240914382355800e-2	1.625529766971184e-2	-1.925461e-6	2.503099e-1	1.552952e-2	2.018837e3
13	20	50000	3.178761082901903e-2	1.625491256448496e-2	-1.553269826453377e-2	4.615384615384616e-2	6.240914382355800e-2	1.625529766971184e-2	-3.851052e-7	2.503184e-1	1.553231e-2	1.009600e4
13	20	100000	3.178796018741561e-2	1.625510511628491e-2	-1.553285507113066e-2	4.615384615384616e-2	6.240914382355800e-2	1.625529766971184e-2	-1.925534e-7	2.503195e-1	1.553266e-2	2.019246e4
17	20	100	2.971260252725689e-2	1.085358814534550e-2	-1.885901438191140e-2	4.705882352941176e-2	5.805909224591203e-2	1.100026871650027e-2	-1.466806e-4	2.493570e-1	1.871233e-2	3.181097e1
17	20	500	2.995741128622729e-2	1.097084936626353e-2	-1.898656191996378e-2	4.705882352941176e-2	5.805909224591203e-2	1.100026871650027e-2	-2.941935e-5	2.500645e-1	1.895714e-2	1.611357e2
17	20	1000	2.998804080898313e-2	1.098555374005005e-2	-1.900248706893311e-2	4.705882352941176e-2	5.805909224591203e-2	1.100026871650027e-2	-1.471498e-5	2.501546e-1	1.898777e-2	3.227921e2
17	20	5000	3.001254820630466e-2	1.099732486981440e-2	-1.901522333649032e-2	4.705882352941176e-2	5.805909224591203e-2	1.100026871650027e-2	-2.943847e-6	2.502270e-1	1.901228e-2	1.616044e3
17	20	10000	3.001561185788729e-2	1.099879673984562e-2	-1.901681511804177e-2	4.705882352941176e-2	5.805909224591203e-2	1.100026871650027e-2	-1.471977e-6	2.502360e-1	1.901534e-2	3.232608e3
17	20	50000	3.001806281469653e-2	1.099997431263623e-2	-1.901808850206021e-2	4.705882352941176e-2	5.805909224591203e-2	1.100026871650027e-2	-2.944039e-7	2.502433e-1	1.901779e-2	1.616512e4
17	20	100000	3.001836918650970e-2	1.100012151403499e-2	-1.901824767247497e-2	4.705882352941176e-2	5.805909224591203e-2	1.100026871650027e-2	-1.472025e-7	2.502442e-1	1.901810e-2	3.233077e4
19	20	100	3.127079829654415e-2	1.092866921934835e-2	-2.034212907719580e-2	4.736842105263158e-2	5.842839340389207e-2	1.105997235126049e-2	-1.313031e-4	2.494760e-1	2.021083e-2	3.840057e1
19	20	500	3.150643229428978e-2	1.103365100708075e-2	-2.047278128720906e-2	4.736842105263158e-2	5.842839340389207e-2	1.105997235126049e-2	-2.632134e-5	2.500528e-1	2.044646e-2	1.942414e2
19	20	1000	3.153567334128746e-2	1.104680735634848e-2	-2.048886598493895e-2	4.736842105263158e-2	5.842839340389207e-2	1.105997235126049e-2	-1.316499e-5	2.501349e-1	2.047570e-2	3.890383e2
19	20	5000	3.155903058857633e-2	1.105733864348952e-2	-2.050169194508683e-2	4.736842105263158e-2	5.842839340389207e-2	1.105997235126049e-2	-2.633708e-6	2.502022e-1	2.049906e-2	1.947411e3
19	20	10000	3.156194800464478e-2	1.105865545253987e-2	-2.050329255210489e-2	4.736842105263158e-2	5.842839340389207e-2	1.105997235126049e-2	-1.316899e-6	2.502108e-1	2.050198e-2	3.895375e3
19	20	50000	3.156428157789351e-2	1.105970896432566e-2	-2.050457261356748e-2	4.736842105263158e-2	5.842839340389207e-2	1.105997235126049e-2	-2.633869e-7	2.502176e-1	2.050431e-2	1.947909e4
19	20	100000	3.156457325205957e-2	1.105984065734329e-2	-2.050473259471616e-2	4.736842105263158e-2	5.842839340389207e-2	1.105997235126049e-2	-1.316939e-7	2.502184e-1	2.050460e-2	3.895874e4
